,time,price,pchange,change,volume,amount,type
2008,10:18:57,26.5,+0.99,0.0,2,5300,买盘
2009,10:18:54,26.5,+0.99,0.0,2,5300,买盘
2010,10:18:45,26.5,+0.99,0.0,7,18550,卖盘
2011,10:18:39,26.5,+0.99,0.0,25,66250,卖盘
2012,10:18:36,26.5,+0.99,-0.01,3,7950,卖盘
2013,10:18:33,26.51,+1.03,0.01,6,15906,买盘
2014,10:18:12,26.5,+0.99,-0.01,5,13250,卖盘
2015,10:18:06,26.51,+1.03,0.0,2,5302,买盘
2016,10:18:03,26.51,+1.03,0.01,9,23859,买盘
2017,10:18:00,26.5,+0.99,0.0,48,127200,卖盘
2018,10:17:57,26.5,+0.99,0.0,2,5300,卖盘
2019,10:17:54,26.5,+0.99,-0.01,5,13250,卖盘
2020,10:17:51,26.51,+1.03,0.01,1,2651,买盘
2021,10:17:48,26.5,+0.99,0.0,0,0,中性盘
2022,10:17:42,26.5,+0.99,0.0,11,29150,买盘
2023,10:17:39,26.5,+0.99,0.0,14,37100,卖盘
2024,10:17:36,26.5,+0.99,0.0,0,0,中性盘
2025,10:17:33,26.5,+0.99,0.0,8,21200,买盘
2026,10:17:27,26.5,+0.99,-0.01,1,2650,买盘
2027,10:17:21,26.51,+1.03,0.0,0,0,买盘
2028,10:17:15,26.51,+1.03,0.01,4,10604,买盘
2029,10:17:12,26.5,+0.99,0.0,29,76850,卖盘
2030,10:17:08,26.5,+0.99,-0.01,42,111300,卖盘
2031,10:17:03,26.51,+1.03,0.01,11,29161,买盘
2032,10:16:57,26.5,+0.99,0.0,13,34450,卖盘
2033,10:16:54,26.5,+0.99,0.01,354,938100,买盘
2034,10:16:48,26.49,+0.95,-0.01,200,529800,卖盘
2035,10:16:42,26.5,+0.99,0.0,4,10600,买盘
2036,10:16:39,26.5,+0.99,0.0,1,2650,买盘
2037,10:16:36,26.5,+0.99,0.0,4,10600,买盘
2038,10:16:33,26.5,+0.99,0.0,1,2650,买盘
2039,10:16:30,26.5,+0.99,0.0,1,2650,买盘
2040,10:16:23,26.5,+0.99,0.0,1,2650,买盘
2041,10:16:14,26.5,+0.99,0.0,40,106000,买盘
2042,10:16:02,26.5,+0.99,0.01,2,5300,买盘
2043,10:15:56,26.49,+0.95,0.0,3,7947,卖盘
2044,10:15:53,26.49,+0.95,0.0,11,29139,卖盘
2045,10:15:44,26.49,+0.95,-0.01,100,264900,卖盘
2046,10:15:41,26.5,+0.99,0.0,5,13250,买盘
2047,10:15:38,26.5,+0.99,0.0,3,7950,买盘
2048,10:15:32,26.5,+0.99,0.01,92,243800,买盘
2049,10:15:29,26.49,+0.95,0.0,2,5298,卖盘
2050,10:15:23,26.49,+0.95,0.0,1,2649,卖盘
2051,10:15:14,26.49,+0.95,-0.01,6,15894,卖盘
2052,10:15:05,26.5,+0.99,0.0,2,5300,买盘
2053,10:15:02,26.5,+0.99,0.0,2,5300,买盘
2054,10:14:50,26.5,+0.99,0.01,6,15900,买盘
2055,10:14:44,26.49,+0.95,0.0,1,2649,卖盘
2056,10:14:38,26.49,+0.95,-0.01,3,7947,卖盘
2057,10:14:32,26.5,+0.99,0.01,12,31800,买盘
2058,10:14:29,26.49,+0.95,0.0,44,116556,卖盘
2059,10:14:26,26.49,+0.95,-0.01,104,275496,卖盘
2060,10:14:23,26.5,+0.99,0.0,2,5300,买盘
2061,10:14:20,26.5,+0.99,0.0,1,2650,买盘
2062,10:14:17,26.5,+0.99,0.0,1,2650,买盘
2063,10:14:14,26.5,+0.99,0.01,2,5300,买盘
2064,10:14:11,26.49,+0.95,-0.01,8,21192,卖盘
2065,10:14:08,26.5,+0.99,0.0,18,47700,买盘
2066,10:14:05,26.5,+0.99,0.0,0,0,买盘
2067,10:14:02,26.5,+0.99,0.0,23,60950,买盘
2068,10:14:02,26.5,+0.99,0.0,23,60950,中性盘
2069,10:14:02,26.5,+0.99,0.01,23,60950,买盘
2070,10:13:59,26.49,+0.95,0.0,22,58278,卖盘
2071,10:13:50,26.49,+0.95,0.0,28,74172,卖盘
2072,10:13:47,26.49,+0.95,-0.01,60,158940,卖盘
2073,10:13:35,26.5,+0.99,0.0,10,26500,买盘
2074,10:13:32,26.5,+0.99,0.01,20,53000,买盘
2075,10:13:29,26.49,+0.95,0.0,20,52980,卖盘
2076,10:13:26,26.49,+0.95,-0.01,3,7947,卖盘
2077,10:13:20,26.5,+0.99,0.01,71,188150,买盘
2078,10:13:17,26.49,+0.95,-0.01,3,7947,卖盘
2079,10:13:14,26.5,+0.99,0.01,9,23850,买盘
2080,10:13:11,26.49,+0.95,0.0,3,7947,卖盘
2081,10:13:08,26.49,+0.95,-0.01,25,66225,卖盘
2082,10:13:02,26.5,+0.99,0.01,4,10600,买盘
2083,10:12:59,26.49,+0.95,0.0,15,39735,卖盘
2084,10:12:56,26.49,+0.95,0.0,1,2649,卖盘
2085,10:12:53,26.49,+0.95,0.0,14,37086,卖盘
2086,10:12:47,26.49,+0.95,-0.01,13,34437,卖盘
2087,10:12:44,26.5,+0.99,0.01,35,92750,买盘
2088,10:12:38,26.49,+0.95,-0.01,6,15894,卖盘
2089,10:12:35,26.5,+0.99,0.0,20,53000,买盘
2090,10:12:32,26.5,+0.99,0.01,2,5300,买盘
2091,10:12:26,26.49,+0.95,0.0,1,2649,卖盘
2092,10:12:20,26.49,+0.95,-0.01,34,90066,卖盘
2093,10:12:14,26.5,+0.99,0.0,5,13250,买盘
2094,10:12:02,26.5,+0.99,0.01,2,5300,买盘
2095,10:11:56,26.49,+0.95,0.0,1,2649,卖盘
2096,10:11:47,26.49,+0.95,-0.01,5,13245,卖盘
2097,10:11:44,26.5,+0.99,0.0,10,26500,卖盘
2098,10:11:41,26.5,+0.99,0.0,1,2650,卖盘
2099,10:11:38,26.5,+0.99,0.0,203,537950,买盘
2100,10:11:35,26.5,+0.99,0.01,5,13250,买盘
2101,10:11:32,26.49,+0.95,0.0,75,198675,卖盘
2102,10:11:29,26.49,+0.95,0.0,8,21192,卖盘
2103,10:11:20,26.49,+0.95,0.0,8,21192,卖盘
2104,10:11:11,26.49,+0.95,0.0,15,39735,卖盘
2105,10:11:08,26.49,+0.95,-0.01,9,23841,卖盘
2106,10:11:05,26.5,+0.99,0.01,13,34450,买盘
2107,10:11:02,26.49,+0.95,0.0,63,166887,卖盘
2108,10:10:56,26.49,+0.95,0.0,1,2649,卖盘
2109,10:10:50,26.49,+0.95,0.0,258,683442,买盘
2110,10:10:47,26.49,+0.95,0.0,4,10596,买盘
2111,10:10:41,26.49,+0.95,0.0,12,31788,买盘
2112,10:10:38,26.49,+0.95,0.0,3,7947,买盘
2113,10:10:35,26.49,+0.95,0.01,25,66225,买盘
2114,10:10:29,26.48,+0.91,-0.01,9,23832,卖盘
2115,10:10:26,26.49,+0.95,0.01,10,26490,买盘
2116,10:10:23,26.48,+0.91,0.0,3,7944,卖盘
2117,10:10:20,26.48,+0.91,0.0,3,7944,卖盘
2118,10:10:17,26.48,+0.91,-0.01,1,2648,卖盘
2119,10:10:14,26.49,+0.95,0.01,170,451655,买盘
2120,10:10:05,26.48,+0.91,0.01,4,10592,买盘
2121,10:09:56,26.47,+0.88,0.0,1,2647,卖盘
2122,10:09:40,26.47,+0.88,0.0,7,18529,卖盘
2123,10:09:37,26.47,+0.88,-0.01,47,124409,卖盘
2124,10:09:34,26.48,+0.91,0.0,106,280688,买盘
2125,10:09:31,26.48,+0.91,0.01,33,87384,买盘
2126,10:09:28,26.47,+0.88,0.0,20,52940,卖盘
2127,10:09:22,26.47,+0.88,0.0,18,47646,卖盘
2128,10:09:16,26.47,+0.88,0.0,9,23823,买盘
2129,10:09:07,26.47,+0.88,0.0,1,2647,买盘
2130,10:09:04,26.47,+0.88,0.0,1,2647,买盘
2131,10:08:58,26.47,+0.88,0.01,125,330875,买盘
2132,10:08:55,26.46,+0.84,-0.01,6,15876,卖盘
2133,10:08:52,26.47,+0.88,0.0,2,5294,买盘
2134,10:08:49,26.47,+0.88,0.0,3,7941,买盘
2135,10:08:46,26.47,+0.88,0.0,103,272641,买盘
2136,10:08:43,26.47,+0.88,0.0,4,10588,买盘
2137,10:08:34,26.47,+0.88,0.0,2,5294,中性盘
2138,10:08:34,26.47,+0.88,0.0,2,5294,买盘
2139,10:08:28,26.47,+0.88,0.01,10,26470,买盘
2140,10:08:25,26.46,+0.84,0.01,3,7938,卖盘
2141,10:08:19,26.45,+0.80,0.0,2,5290,卖盘
2142,10:08:16,26.45,+0.80,-0.01,102,269790,卖盘
2143,10:08:13,26.46,+0.84,0.0,115,304290,买盘
2144,10:08:07,26.46,+0.84,0.0,55,145530,买盘
2145,10:08:04,26.46,+0.84,0.01,8,21168,买盘
2146,10:08:01,26.45,+0.80,-0.01,10,26450,卖盘
2147,10:07:58,26.46,+0.84,0.01,7,18522,买盘
2148,10:07:43,26.45,+0.80,-0.03,99,261855,卖盘
2149,10:07:37,26.48,+0.91,0.02,377,998296,买盘
2150,10:07:34,26.46,+0.84,0.0,73,194481,卖盘
2151,10:07:31,26.46,+0.84,0.01,165,437913,买盘
2152,10:07:28,26.45,+0.80,0.0,280,740600,卖盘
2153,10:07:19,26.45,+0.80,-0.01,7,18515,卖盘
2154,10:07:16,26.46,+0.84,-0.01,55,146853,卖盘
2155,10:07:10,26.47,+0.88,0.0,51,134997,买盘
2156,10:07:07,26.47,+0.88,0.0,1,2647,买盘
2157,10:07:04,26.47,+0.88,0.01,8,22500,买盘
2158,10:07:01,26.46,+0.84,0.01,1,2646,买盘
2159,10:06:58,26.45,+0.80,-0.03,3,7935,卖盘
2160,10:06:52,26.48,+0.91,0.0,0,0,买盘
2161,10:06:49,26.48,+0.91,0.0,38,100624,买盘
2162,10:06:46,26.48,+0.91,0.0,10,26480,买盘
2163,10:06:43,26.48,+0.91,0.0,18,47664,买盘
2164,10:06:40,26.48,+0.91,0.02,212,561376,买盘
2165,10:06:37,26.46,+0.84,0.01,58,153468,买盘
2166,10:06:34,26.45,+0.80,0.0,3,7935,买盘
2167,10:06:31,26.45,+0.80,-0.01,9,23805,卖盘
2168,10:06:25,26.46,+0.84,0.0,123,325458,买盘
2169,10:06:19,26.46,+0.84,-0.01,1,2646,中性盘
2170,10:06:16,26.47,+0.88,0.01,34,89998,买盘
2171,10:06:10,26.46,+0.84,0.04,14,37044,买盘
2172,10:06:07,26.42,+0.69,0.0,0,0,卖盘
2173,10:06:04,26.42,+0.69,0.0,0,0,中性盘
2174,10:06:01,26.42,+0.69,-0.04,4,10568,卖盘
2175,10:05:58,26.46,+0.84,0.0,2,5292,买盘
2176,10:05:52,26.46,+0.84,0.0,1,2646,买盘
2177,10:05:46,26.46,+0.84,0.0,36,95256,买盘
2178,10:05:43,26.46,+0.84,0.04,21,55566,买盘
2179,10:05:37,26.42,+0.69,-0.05,1,2642,卖盘
2180,10:05:34,26.47,+0.88,0.0,0,0,买盘
2181,10:05:22,26.47,+0.88,0.01,50,132350,买盘
2182,10:05:19,26.46,+0.84,0.0,99,261954,卖盘
2183,10:05:16,26.46,+0.84,0.0,110,291060,卖盘
2184,10:05:13,26.46,+0.84,0.0,2,5292,卖盘
2185,10:05:10,26.46,+0.84,-0.01,2,5292,卖盘
2186,10:05:04,26.47,+0.88,0.01,2,5294,买盘
2187,10:04:58,26.46,+0.84,0.0,295,781311,卖盘
2188,10:04:55,26.46,+0.84,0.06,318,843333,买盘
2189,10:04:49,26.4,+0.61,0.0,2,5280,买盘
2190,10:04:46,26.4,+0.61,-0.02,50,134297,卖盘
2191,10:04:43,26.42,+0.69,-0.03,70,184940,买盘
2192,10:04:37,26.45,+0.80,0.02,9,23805,买盘
2193,10:04:34,26.43,+0.72,0.0,0,0,买盘
2194,10:04:25,26.43,+0.72,0.0,1,3965,卖盘
2195,10:04:22,26.43,+0.72,0.01,5,14537,买盘
2196,10:04:19,26.42,+0.69,0.02,7,18494,卖盘
2197,10:04:15,26.4,+0.61,0.0,0,0,卖盘
2198,10:04:12,26.4,+0.61,0.0,14,36960,卖盘
2199,10:04:03,26.4,+0.61,0.0,0,0,卖盘
2200,10:04:00,26.4,+0.61,0.0,3,8263,买盘
2201,10:03:57,26.4,+0.61,0.01,19,50160,买盘
2202,10:03:54,26.39,+0.57,-0.01,8,21112,卖盘
2203,10:03:48,26.4,+0.61,0.01,127,335280,买盘
2204,10:03:39,26.39,+0.57,0.01,5,13195,买盘
2205,10:03:36,26.38,+0.53,0.0,3,7914,卖盘
2206,10:03:33,26.38,+0.53,-0.01,21,55398,卖盘
2207,10:03:30,26.39,+0.57,0.0,5,13195,买盘
2208,10:03:27,26.39,+0.57,-0.01,1,2639,卖盘
2209,10:03:21,26.4,+0.61,0.02,4,10560,买盘
2210,10:03:18,26.38,+0.53,-0.01,3,7914,卖盘
2211,10:03:12,26.39,+0.57,-0.01,2,5278,卖盘
2212,10:03:09,26.4,+0.61,0.0,0,0,买盘
2213,10:03:09,26.4,+0.61,0.0,0,0,中性盘
2214,10:03:09,26.4,+0.61,0.0,0,0,买盘
2215,10:03:06,26.4,+0.61,0.0,7,18480,买盘
2216,10:03:03,26.4,+0.61,0.03,486,1283040,买盘
2217,10:03:00,26.37,+0.50,-0.02,7,18459,卖盘
2218,10:02:54,26.39,+0.57,0.01,1,2639,中性盘
2219,10:02:51,26.38,+0.53,-0.02,310,817780,卖盘
2220,10:02:47,26.4,+0.61,0.0,1,2640,买盘
2221,10:02:45,26.4,+0.61,0.0,9,23760,买盘
2222,10:02:39,26.4,+0.61,0.0,0,0,买盘
2223,10:02:36,26.4,+0.61,0.0,99,261360,买盘
2224,10:02:33,26.4,+0.61,0.0,1,2640,买盘
2225,10:02:30,26.4,+0.61,-0.05,165,437897,卖盘
2226,10:02:21,26.45,+0.80,-0.01,19,50255,卖盘
2227,10:02:18,26.46,+0.84,0.0,26,68796,买盘
2228,10:02:15,26.46,+0.84,0.0,2,5292,买盘
2229,10:02:12,26.46,+0.84,0.02,81,214326,买盘
2230,10:02:09,26.44,+0.76,0.0,0,0,中性盘
2231,10:02:06,26.44,+0.76,-0.01,6,15864,中性盘
2232,10:02:03,26.45,+0.80,-0.01,19,50255,买盘
2233,10:01:54,26.46,+0.84,0.0,10,26460,买盘
2234,10:01:51,26.46,+0.84,0.0,2,5292,买盘
2235,10:01:48,26.46,+0.84,0.0,0,0,买盘
2236,10:01:36,26.46,+0.84,0.05,1,2646,买盘
2237,10:01:33,26.41,+0.65,0.0,20,52820,卖盘
2238,10:01:27,26.41,+0.65,0.0,0,0,卖盘
2239,10:01:15,26.41,+0.65,0.0,9,23769,卖盘
2240,10:01:09,26.41,+0.65,0.0,0,0,卖盘
2241,10:01:06,26.41,+0.65,-0.07,1,2641,卖盘
2242,10:01:03,26.48,+0.91,0.08,300,794400,买盘
2243,10:01:00,26.4,+0.61,-0.01,5,13200,卖盘
2244,10:00:57,26.41,+0.65,0.0,3,7923,卖盘
2245,10:00:54,26.41,+0.65,0.0,1,2641,卖盘
2246,10:00:51,26.41,+0.65,0.01,9,23769,卖盘
2247,10:00:48,26.4,+0.61,0.0,0,0,卖盘
2248,10:00:45,26.4,+0.61,0.01,348,919063,买盘
2249,10:00:39,26.39,+0.57,-0.01,377,994903,卖盘
2250,10:00:36,26.4,+0.61,0.0,8,21120,买盘
2251,10:00:33,26.4,+0.61,-0.06,268,709817,卖盘
2252,10:00:30,26.46,+0.84,0.0,4,10637,买盘
2253,10:00:27,26.46,+0.84,0.02,274,725004,买盘
2254,10:00:24,26.44,+0.76,0.0,3,7932,卖盘
2255,10:00:21,26.44,+0.76,-0.01,5,13220,卖盘
2256,10:00:18,26.45,+0.80,0.0,10,26450,买盘
2257,10:00:06,26.45,+0.80,0.0,1,2645,买盘
2258,10:00:03,26.45,+0.80,-0.01,1,2645,买盘
2259,10:00:00,26.46,+0.84,0.0,0,0,买盘
2260,09:59:51,26.46,+0.84,0.0,6,18469,卖盘
2261,09:59:45,26.46,+0.84,0.0,1,2646,卖盘
2262,09:59:42,26.46,+0.84,0.0,102,269892,卖盘
2263,09:59:39,26.46,+0.84,0.03,30,79433,买盘
2264,09:59:36,26.43,+0.72,-0.01,4,10572,卖盘
2265,09:59:33,26.44,+0.76,0.0,5,13220,买盘
2266,09:59:26,26.44,+0.76,0.0,2,5288,中性盘
2267,09:59:24,26.44,+0.76,-0.02,33,87252,卖盘
2268,09:59:21,26.46,+0.84,0.01,22,58212,买盘
2269,09:59:09,26.45,+0.80,-0.01,26,71362,卖盘
2270,09:59:05,26.46,+0.84,-0.01,4,10584,卖盘
2271,09:59:03,26.47,+0.88,0.02,89,235583,买盘
2272,09:59:00,26.45,+0.80,-0.02,124,327980,卖盘
2273,09:58:57,26.47,+0.88,0.01,37,97939,买盘
2274,09:58:54,26.46,+0.84,0.0,17,46887,卖盘
2275,09:58:51,26.46,+0.84,-0.01,1,2646,卖盘
2276,09:58:45,26.47,+0.88,0.0,38,100586,买盘
2277,09:58:42,26.47,+0.88,0.01,10,26470,买盘
2278,09:58:36,26.46,+0.84,-0.01,10,26460,卖盘
2279,09:58:33,26.47,+0.88,-0.01,1,2647,买盘
2280,09:58:24,26.48,+0.91,0.01,15,39720,买盘
2281,09:58:18,26.47,+0.88,0.0,11,29117,卖盘
2282,09:58:15,26.47,+0.88,-0.01,25,66175,卖盘
2283,09:58:12,26.48,+0.91,0.02,5,13981,买盘
2284,09:58:09,26.46,+0.84,-0.02,41,108486,卖盘
2285,09:58:06,26.48,+0.91,0.0,11,29128,买盘
2286,09:58:03,26.48,+0.91,0.0,2,5296,中性盘
2287,09:58:00,26.48,+0.91,0.0,0,0,中性盘
2288,09:57:57,26.48,+0.91,0.03,2,5296,中性盘
2289,09:57:54,26.45,+0.80,-0.05,292,772393,卖盘
2290,09:57:45,26.5,+0.99,0.0,6,15900,买盘
2291,09:57:42,26.5,+0.99,0.0,20,53000,买盘
2292,09:57:42,26.5,+0.99,0.0,20,53000,中性盘
2293,09:57:42,26.5,+0.99,0.0,20,53000,买盘
2294,09:57:39,26.5,+0.99,0.0,16,42400,买盘
2295,09:57:36,26.5,+0.99,0.0,9,23850,买盘
2296,09:57:33,26.5,+0.99,0.0,2,5300,买盘
2297,09:57:30,26.5,+0.99,0.0,4,10600,买盘
2298,09:57:24,26.5,+0.99,0.0,1,2650,买盘
2299,09:57:18,26.5,+0.99,-0.02,27,71550,卖盘
2300,09:57:15,26.52,+1.07,0.02,10,26520,买盘
2301,09:57:12,26.5,+0.99,0.0,2,5300,卖盘
2302,09:57:09,26.5,+0.99,-0.02,109,288850,卖盘
2303,09:57:06,26.52,+1.07,0.01,26,68952,买盘
2304,09:57:03,26.51,+1.03,0.06,6,15906,中性盘
2305,09:56:57,26.45,+0.80,0.01,6,15870,买盘
2306,09:56:54,26.44,+0.76,-0.01,17,44948,卖盘
2307,09:56:51,26.45,+0.80,0.01,33,87285,买盘
2308,09:56:48,26.44,+0.76,-0.01,10,26440,卖盘
2309,09:56:45,26.45,+0.80,0.0,37,97865,买盘
2310,09:56:42,26.45,+0.80,0.0,5,13225,买盘
2311,09:56:39,26.45,+0.80,0.0,50,132250,买盘
2312,09:56:36,26.45,+0.80,-0.1,78,206310,卖盘
2313,09:56:33,26.55,+1.18,0.0,156,414180,买盘
2314,09:56:30,26.55,+1.18,0.01,20,53100,买盘
2315,09:56:27,26.54,+1.14,0.0,8,21232,买盘
2316,09:56:24,26.54,+1.14,-0.01,1,2654,卖盘
2317,09:56:21,26.55,+1.18,0.01,17,45135,买盘
2318,09:56:18,26.54,+1.14,0.0,65,172510,卖盘
2319,09:56:15,26.54,+1.14,0.0,1,2654,卖盘
2320,09:56:12,26.54,+1.14,-0.01,18,47772,卖盘
2321,09:56:09,26.55,+1.18,0.01,1,2655,买盘
2322,09:56:06,26.54,+1.14,-0.01,7,18578,卖盘
2323,09:56:03,26.55,+1.18,0.01,6,15930,买盘
2324,09:56:00,26.54,+1.14,0.0,10,26540,卖盘
2325,09:55:57,26.54,+1.14,0.0,11,29194,卖盘
2326,09:55:54,26.54,+1.14,0.01,54,143316,买盘
2327,09:55:51,26.53,+1.11,0.09,133,352849,买盘
2328,09:55:48,26.44,+0.76,0.0,0,0,卖盘
2329,09:55:45,26.44,+0.76,-0.06,37,97828,卖盘
2330,09:55:39,26.5,+0.99,0.02,510,1351500,买盘
2331,09:55:33,26.48,+0.91,-0.01,5,13240,卖盘
2332,09:55:30,26.49,+0.95,-0.01,13,34437,卖盘
2333,09:55:24,26.5,+0.99,0.0,0,0,买盘
2334,09:55:18,26.5,+0.99,0.01,42,111300,买盘
2335,09:55:15,26.49,+0.95,0.02,38,100662,买盘
2336,09:55:12,26.47,+0.88,-0.02,23,60881,卖盘
2337,09:55:05,26.49,+0.95,0.0,4,10596,买盘
2338,09:55:03,26.49,+0.95,-0.01,18,47682,卖盘
2339,09:54:59,26.5,+0.99,0.0,3,7950,买盘
2340,09:54:57,26.5,+0.99,0.01,3,7950,买盘
2341,09:54:54,26.49,+0.95,-0.01,4,10596,卖盘
2342,09:54:48,26.5,+0.99,0.0,59,156350,买盘
2343,09:54:45,26.5,+0.99,0.0,272,720800,卖盘
2344,09:54:42,26.5,+0.99,0.0,14,37100,卖盘
2345,09:54:35,26.5,+0.99,0.04,365,967250,买盘
2346,09:54:32,26.46,+0.84,0.0,2,5292,买盘
2347,09:54:29,26.46,+0.84,-0.03,6,15876,卖盘
2348,09:54:23,26.49,+0.95,-0.01,2,5298,买盘
2349,09:54:17,26.5,+0.99,0.0,53,140450,买盘
2350,09:54:14,26.5,+0.99,0.0,44,116600,买盘
2351,09:54:11,26.5,+0.99,0.0,4,10600,买盘
2352,09:54:08,26.5,+0.99,0.0,5,13250,买盘
2353,09:54:05,26.5,+0.99,-0.01,1,2650,买盘
2354,09:54:02,26.51,+1.03,0.0,0,0,买盘
2355,09:53:59,26.51,+1.03,0.01,104,275704,买盘
2356,09:53:56,26.5,+0.99,0.1,279,739642,买盘
2357,09:53:53,26.4,+0.61,-0.04,177,469630,卖盘
2358,09:53:50,26.44,+0.76,-0.04,386,1020584,卖盘
2359,09:53:47,26.48,+0.91,0.04,355,940040,买盘
2360,09:53:38,26.44,+0.76,0.01,163,430972,买盘
2361,09:53:35,26.43,+0.72,0.02,11,29073,买盘
2362,09:53:32,26.41,+0.65,0.01,10,26410,买盘
2363,09:53:29,26.4,+0.61,0.01,375,990290,买盘
2364,09:53:20,26.39,+0.57,0.0,5,13195,卖盘
2365,09:53:17,26.39,+0.57,-0.01,1,2639,卖盘
2366,09:53:11,26.4,+0.61,0.0,11,29040,买盘
2367,09:53:05,26.4,+0.61,0.0,27,71280,卖盘
2368,09:53:02,26.4,+0.61,0.0,0,0,卖盘
2369,09:52:56,26.4,+0.61,0.0,24,63360,买盘
2370,09:52:50,26.4,+0.61,0.01,70,184800,买盘
2371,09:52:47,26.39,+0.57,-0.01,12,31668,中性盘
2372,09:52:44,26.4,+0.61,0.01,322,850080,买盘
2373,09:52:38,26.39,+0.57,0.01,7,18473,买盘
2374,09:52:35,26.38,+0.53,-0.01,7,18466,卖盘
2375,09:52:32,26.39,+0.57,-0.01,3,7917,买盘
2376,09:52:23,26.4,+0.61,0.01,50,132000,买盘
2377,09:52:17,26.39,+0.57,0.0,13,34307,卖盘
2378,09:52:14,26.39,+0.57,0.0,21,55419,中性盘
2379,09:52:14,26.39,+0.57,-0.01,21,55419,卖盘
2380,09:52:11,26.4,+0.61,0.0,81,213840,买盘
2381,09:52:05,26.4,+0.61,0.0,1,2640,买盘
2382,09:52:02,26.4,+0.61,0.0,7,18480,买盘
2383,09:51:59,26.4,+0.61,0.0,13,34320,买盘
2384,09:51:56,26.4,+0.61,0.0,2,5280,买盘
2385,09:51:50,26.4,+0.61,0.0,377,995280,买盘
2386,09:51:47,26.4,+0.61,-0.04,307,810480,卖盘
2387,09:51:44,26.44,+0.76,0.01,12,31728,买盘
2388,09:51:35,26.43,+0.72,0.0,15,39645,买盘
2389,09:51:32,26.43,+0.72,0.01,1,2643,买盘
2390,09:51:26,26.42,+0.69,0.0,3,7926,卖盘
2391,09:51:17,26.42,+0.69,0.0,1,2642,卖盘
2392,09:51:11,26.42,+0.69,-0.01,3,7926,中性盘
2393,09:51:08,26.43,+0.72,0.03,13,34359,买盘
2394,09:51:05,26.4,+0.61,-0.02,10,26400,卖盘
2395,09:51:02,26.42,+0.69,0.02,1,2642,买盘
2396,09:50:53,26.4,+0.61,0.0,7,18480,卖盘
2397,09:50:50,26.4,+0.61,0.02,21,55440,买盘
2398,09:50:47,26.38,+0.53,-0.01,6,15828,中性盘
2399,09:50:44,26.39,+0.57,0.02,11,29029,买盘
2400,09:50:41,26.37,+0.50,-0.04,110,290070,卖盘
2401,09:50:35,26.41,+0.65,0.01,10,26410,买盘
2402,09:50:26,26.4,+0.61,-0.05,995,2628701,卖盘
2403,09:50:17,26.45,+0.80,0.0,0,0,卖盘
2404,09:50:14,26.45,+0.80,0.02,16,42320,中性盘
2405,09:50:11,26.43,+0.72,0.01,11,29073,中性盘
2406,09:50:08,26.42,+0.69,-0.01,315,832230,卖盘
2407,09:50:05,26.43,+0.72,0.0,1,2643,买盘
2408,09:50:02,26.43,+0.72,0.02,18,47574,买盘
2409,09:49:59,26.41,+0.65,0.0,9,23769,卖盘
2410,09:49:56,26.41,+0.65,0.0,502,1325782,卖盘
2411,09:49:53,26.41,+0.65,-0.01,18,47538,卖盘
2412,09:49:47,26.42,+0.69,-0.01,29,76618,中性盘
2413,09:49:44,26.43,+0.72,0.02,2,5286,买盘
2414,09:49:41,26.41,+0.65,-0.02,134,353894,卖盘
2415,09:49:38,26.43,+0.72,0.0,31,81933,买盘
2416,09:49:35,26.43,+0.72,0.0,2,5286,买盘
2417,09:49:32,26.43,+0.72,0.0,454,1199922,买盘
2418,09:49:29,26.43,+0.72,0.0,10,26430,买盘
2419,09:49:26,26.43,+0.72,0.0,6,15858,买盘
2420,09:49:20,26.43,+0.72,-0.02,447,1181421,卖盘
2421,09:49:17,26.45,+0.80,-0.03,168,444360,卖盘
2422,09:49:14,26.48,+0.91,0.01,21,55608,买盘
2423,09:49:11,26.47,+0.88,0.0,36,95292,卖盘
2424,09:49:08,26.47,+0.88,0.0,17,44999,卖盘
2425,09:49:05,26.47,+0.88,0.0,11,29117,卖盘
2426,09:49:01,26.47,+0.88,0.01,357,944979,买盘
2427,09:48:58,26.46,+0.84,0.01,10,26460,买盘
2428,09:48:55,26.45,+0.80,-0.01,7,18515,卖盘
2429,09:48:52,26.46,+0.84,-0.01,32,84672,卖盘
2430,09:48:46,26.47,+0.88,0.01,2,5294,买盘
2431,09:48:40,26.46,+0.84,-0.02,6,15876,卖盘
2432,09:48:37,26.48,+0.91,0.02,10,26480,买盘
2433,09:48:34,26.46,+0.84,-0.02,10,26460,卖盘
2434,09:48:31,26.48,+0.91,0.0,1,2648,买盘
2435,09:48:28,26.48,+0.91,0.02,10,26480,买盘
2436,09:48:25,26.46,+0.84,-0.02,1,2646,卖盘
2437,09:48:19,26.48,+0.91,0.02,25,66200,买盘
2438,09:48:10,26.46,+0.84,-0.03,1,2646,卖盘
2439,09:48:07,26.49,+0.95,0.02,150,397350,买盘
2440,09:48:04,26.47,+0.88,0.03,168,444696,买盘
2441,09:48:01,26.44,+0.76,0.0,870,2300280,买盘
2442,09:47:58,26.44,+0.76,0.0,2,5288,买盘
2443,09:47:52,26.44,+0.76,0.0,19,50236,买盘
2444,09:47:49,26.44,+0.76,-0.02,470,1242680,卖盘
2445,09:47:46,26.46,+0.84,0.01,1,2646,中性盘
2446,09:47:43,26.45,+0.80,-0.01,100,264500,卖盘
2447,09:47:40,26.46,+0.84,-0.03,6,15876,卖盘
2448,09:47:37,26.49,+0.95,0.02,323,855627,买盘
