,time,price,change,volume,amount,type
103,14:28:14,2.5,--,54,13610,卖盘
104,14:27:44,2.5,--,20,5000,卖盘
105,14:27:14,2.5,--,31,7860,卖盘
106,14:26:49,2.5,-0.01,4,1000,卖盘
107,14:26:24,2.51,0.01,28,7027,买盘
108,14:26:19,2.5,-0.01,31,7860,卖盘
109,14:25:39,2.51,--,9,2259,买盘
110,14:25:09,2.51,--,41,10401,买盘
111,14:25:04,2.51,0.01,10,2510,买盘
112,14:24:29,2.5,--,7,1750,卖盘
113,14:24:14,2.5,-0.01,100,25110,卖盘
114,14:23:59,2.51,--,22,5521,买盘
115,14:23:49,2.51,0.01,10,2510,买盘
116,14:23:44,2.5,--,1,250,卖盘
117,14:23:19,2.5,--,39,9750,卖盘
118,14:23:14,2.5,--,31,7860,卖盘
119,14:22:44,2.5,--,15,3750,卖盘
120,14:22:19,2.5,-0.01,31,7860,卖盘
121,14:21:44,2.51,0.01,50,12549,买盘
122,14:21:39,2.5,--,54,13500,卖盘
123,14:21:09,2.5,--,31,7860,卖盘
124,14:20:49,2.5,-0.01,100,25000,卖盘
125,14:20:44,2.51,-0.01,40,10040,买盘
126,14:20:14,2.52,0.01,20,5040,买盘
127,14:20:14,2.51,--,14,3554,卖盘
128,14:20:04,2.51,--,20,5020,卖盘
129,14:19:54,2.51,--,21,5271,卖盘
130,14:19:24,2.51,0.01,1,461,买盘
131,14:19:14,2.5,-0.01,31,7860,卖盘
132,14:19:09,2.51,--,17,4267,买盘
133,14:18:59,2.51,--,33,8323,卖盘
134,14:18:44,2.51,--,9,2259,卖盘
135,14:18:34,2.51,0.01,34,8744,买盘
136,14:18:14,2.5,--,31,7860,卖盘
137,14:17:29,2.5,-0.01,48,12000,卖盘
138,14:17:19,2.51,0.01,2,501,买盘
139,14:17:09,2.5,--,31,7860,卖盘
140,14:17:04,2.5,-0.01,15,3750,卖盘
141,14:16:54,2.51,--,53,13302,买盘
142,14:16:39,2.51,0.01,5,1255,买盘
143,14:16:04,2.5,-0.01,10,2500,卖盘
144,14:16:04,2.51,--,14,3596,买盘
145,14:15:39,2.51,0.01,30,7529,买盘
146,14:15:09,2.5,-0.01,31,7860,卖盘
147,14:15:09,2.51,--,90,22589,买盘
148,14:15:04,2.51,--,565,141983,卖盘
149,14:14:39,2.51,--,118,29617,卖盘
150,14:14:34,2.51,--,2,501,卖盘
151,14:14:19,2.51,--,10,2510,卖盘
152,14:14:14,2.51,-0.01,31,7891,卖盘
153,14:13:34,2.52,0.01,34,8568,买盘
154,14:13:19,2.51,--,29,7278,卖盘
155,14:13:09,2.51,-0.01,111,27971,卖盘
156,14:12:49,2.52,0.01,10,2520,买盘
157,14:12:29,2.51,--,50,12549,卖盘
158,14:12:14,2.51,--,31,7891,卖盘
159,14:11:44,2.51,-0.01,60,15059,卖盘
160,14:11:14,2.52,0.01,63,15986,买盘
161,14:10:39,2.51,--,50,12549,卖盘
162,14:10:19,2.51,--,31,7891,卖盘
163,14:10:14,2.51,--,50,12549,卖盘
164,14:09:29,2.51,--,150,37650,卖盘
165,14:09:09,2.51,-0.01,31,7891,卖盘
166,14:08:39,2.52,0.01,100,25200,买盘
167,14:08:14,2.51,--,31,7891,卖盘
168,14:08:09,2.51,--,121,30370,卖盘
169,14:07:54,2.51,--,22,5521,卖盘
170,14:07:24,2.51,-0.01,50,12549,卖盘
171,14:07:19,2.52,0.01,50,12600,买盘
172,14:07:14,2.51,--,31,7891,卖盘
173,14:06:44,2.51,-0.01,200,50199,卖盘
174,14:06:34,2.52,0.01,9,2268,买盘
175,14:06:19,2.51,--,31,7891,卖盘
176,14:05:29,2.51,--,52,13051,卖盘
177,14:05:14,2.51,--,250,62749,卖盘
178,14:05:09,2.51,--,31,7891,卖盘
179,14:04:54,2.51,--,10,2510,卖盘
180,14:04:29,2.51,--,31,7780,卖盘
181,14:04:24,2.51,--,35,8785,卖盘
182,14:04:14,2.51,--,31,7891,卖盘
183,14:03:59,2.51,--,10,2510,卖盘
184,14:03:14,2.51,--,31,7891,卖盘
185,14:00:24,2.51,--,40,10040,卖盘
186,13:59:39,2.51,-0.01,4,1003,卖盘
187,13:59:14,2.52,--,144,36288,买盘
188,13:58:29,2.52,--,10,2520,买盘
189,13:56:54,2.52,0.01,19,4788,买盘
190,13:54:54,2.51,-0.01,19,4769,卖盘
191,13:53:34,2.52,--,8,2016,买盘
192,13:53:09,2.52,--,50,12600,买盘
193,13:52:09,2.52,--,80,20160,买盘
194,13:51:54,2.52,--,1,252,买盘
195,13:51:24,2.52,0.01,100,25200,买盘
196,13:51:14,2.51,-0.01,5,1255,卖盘
197,13:50:29,2.52,--,14,3528,买盘
198,13:49:19,2.52,--,50,12600,买盘
199,13:47:59,2.52,0.01,10,2520,买盘
200,13:47:04,2.51,--,3,752,卖盘
201,13:45:39,2.51,--,500,125499,卖盘
202,13:45:04,2.51,-0.01,18,4518,卖盘
203,13:44:54,2.52,0.01,3,756,买盘
204,13:44:49,2.51,--,9,2259,卖盘
205,13:42:39,2.51,-0.01,118,29617,卖盘
206,13:42:19,2.52,0.01,1,252,买盘
207,13:41:29,2.51,-0.01,20,5020,卖盘
208,13:40:39,2.52,--,20,5040,买盘
209,13:39:59,2.52,0.01,24,6048,买盘
210,13:39:44,2.51,-0.01,8,2007,卖盘
211,13:39:09,2.52,0.01,20,5040,买盘
212,13:38:29,2.51,--,4,1003,卖盘
213,13:38:19,2.51,--,8,2007,卖盘
214,13:38:09,2.51,-0.01,22,5521,卖盘
215,13:37:54,2.52,--,5,1260,买盘
216,13:37:49,2.52,0.01,4,1008,买盘
217,13:35:29,2.51,-0.01,100,25099,卖盘
218,13:34:04,2.52,--,50,12600,买盘
219,13:33:39,2.52,--,50,12600,买盘
220,13:32:59,2.52,0.01,10,2520,买盘
221,13:31:54,2.51,--,50,12549,卖盘
222,13:31:34,2.51,--,54,13553,卖盘
223,13:29:44,2.51,--,10,2510,卖盘
224,13:29:24,2.51,-0.01,18,4518,卖盘
225,13:28:29,2.52,0.01,2,504,中性盘
226,13:27:24,2.51,-0.01,519,130281,卖盘
227,13:27:09,2.52,--,100,25200,买盘
228,13:26:24,2.52,--,361,91198,卖盘
229,13:25:59,2.52,--,8,2016,卖盘
230,13:25:44,2.52,--,11,2772,卖盘
231,13:24:34,2.52,--,1,252,卖盘
232,13:24:09,2.52,-0.01,2,504,卖盘
233,13:23:59,2.53,--,40,10120,买盘
234,13:22:39,2.53,0.01,10,2530,买盘
235,13:21:14,2.52,--,20,5040,卖盘
236,13:20:19,2.52,--,13,3276,卖盘
237,13:20:14,2.52,--,60,15120,卖盘
238,13:19:54,2.52,--,500,126000,卖盘
239,13:19:44,2.52,--,1,252,卖盘
240,13:19:34,2.52,--,104,26208,卖盘
241,13:19:04,2.52,--,4,1008,卖盘
242,13:16:59,2.52,--,10,2520,卖盘
243,13:16:24,2.52,--,10,2520,卖盘
244,13:16:09,2.52,-0.01,1,252,卖盘
245,13:16:04,2.53,--,10,2530,买盘
246,13:15:39,2.53,0.01,8,2023,买盘
247,13:15:29,2.52,--,98,24696,卖盘
248,13:15:04,2.52,-0.01,3,756,卖盘
249,13:14:54,2.53,--,20,5060,买盘
250,13:13:59,2.53,0.01,5,1265,买盘
251,13:13:19,2.52,--,85,21420,卖盘
252,13:12:59,2.52,-0.01,1,252,卖盘
253,13:12:44,2.53,--,5,1265,买盘
254,13:12:14,2.53,--,40,10120,买盘
255,13:11:39,2.53,0.01,30,7589,买盘
256,13:10:09,2.52,--,4,1008,卖盘
257,13:09:34,2.52,--,18,4536,卖盘
258,13:08:29,2.52,--,6,1512,卖盘
259,13:07:59,2.52,--,1,252,卖盘
260,13:06:59,2.52,--,150,37800,卖盘
261,13:05:19,2.52,-0.01,50,12600,卖盘
262,13:03:48,2.53,--,20,5060,买盘
263,13:02:14,2.53,0.01,410,103729,买盘
264,13:01:53,2.52,-0.01,1,252,卖盘
265,13:01:44,2.53,--,68,17204,买盘
266,13:00:44,2.53,--,3,758,买盘
267,13:00:04,2.53,0.01,301,76153,买盘
268,11:30:02,2.52,--,0,25,卖盘
269,11:26:37,2.52,-0.01,10,2520,卖盘
270,11:25:02,2.53,--,1,252,买盘
271,11:23:47,2.53,0.01,56,14167,买盘
272,11:23:07,2.52,--,100,25200,卖盘
273,11:22:02,2.52,--,7,1764,卖盘
274,11:20:27,2.52,-0.01,2,504,卖盘
275,11:20:02,2.53,--,50,12649,买盘
276,11:19:32,2.53,--,100,25299,买盘
277,11:18:42,2.53,--,4,1011,买盘
278,11:17:22,2.53,--,29,7336,卖盘
279,11:16:32,2.53,--,35,8855,卖盘
280,11:16:07,2.53,--,70,17710,卖盘
281,11:15:07,2.53,-0.01,31,7842,卖盘
282,11:14:47,2.54,--,1,254,买盘
283,11:13:07,2.54,0.01,1,254,买盘
284,11:10:42,2.53,--,29,7336,买盘
285,11:10:17,2.53,0.01,20,5060,买盘
286,11:08:47,2.52,-0.01,20,5040,卖盘
287,11:07:32,2.53,--,54,13661,卖盘
288,11:07:22,2.53,0.01,10,2530,中性盘
289,11:06:32,2.52,-0.01,111,27972,卖盘
290,11:05:57,2.53,--,47,11890,卖盘
291,11:05:42,2.53,--,1,252,卖盘
292,11:05:02,2.53,--,7,1770,买盘
293,11:04:47,2.53,-0.01,3,758,卖盘
294,11:04:42,2.54,0.01,31,7874,买盘
295,11:03:57,2.53,0.01,21,5313,买盘
296,11:03:22,2.52,-0.01,316,79871,卖盘
297,11:03:17,2.53,--,22,5566,买盘
298,11:02:57,2.53,--,1,252,买盘
299,11:02:47,2.53,--,83,20999,卖盘
300,11:02:22,2.53,--,10,2530,卖盘
301,11:02:12,2.53,-0.01,580,146740,卖盘
302,11:01:52,2.54,0.01,10,2540,买盘
303,11:00:42,2.53,--,20,5060,卖盘
304,11:00:07,2.53,--,100,25299,卖盘
305,10:58:57,2.53,--,19,4807,卖盘
306,10:58:02,2.53,--,20,5060,卖盘
307,10:57:57,2.53,-0.01,100,25299,卖盘
308,10:57:17,2.54,0.01,40,10160,买盘
309,10:57:02,2.53,--,4,1011,卖盘
310,10:56:12,2.53,--,235,59454,买盘
311,10:55:42,2.53,--,19,4807,买盘
312,10:55:07,2.53,--,40,10120,买盘
313,10:54:42,2.53,--,2,505,买盘
314,10:54:27,2.53,0.01,42,10626,买盘
315,10:53:07,2.52,--,70,17640,卖盘
316,10:53:02,2.52,--,143,36036,卖盘
317,10:52:52,2.52,-0.01,37,9324,卖盘
318,10:52:47,2.53,0.01,1300,328900,买盘
319,10:51:57,2.52,-0.01,1,252,卖盘
320,10:51:52,2.53,0.01,8,2023,买盘
321,10:51:42,2.52,-0.01,32,8064,卖盘
322,10:51:22,2.53,--,140,35420,买盘
323,10:51:07,2.53,0.01,36,9108,买盘
324,10:50:57,2.52,--,50,12600,卖盘
325,10:50:12,2.52,-0.01,10,2520,卖盘
326,10:49:52,2.53,--,246,62237,买盘
327,10:49:27,2.53,0.01,48,12143,买盘
328,10:49:12,2.52,0.01,1691,426247,买盘
329,10:48:27,2.51,-0.01,9,2259,卖盘
330,10:48:02,2.52,0.01,10,2520,买盘
331,10:47:12,2.51,--,5,1255,卖盘
332,10:46:27,2.51,-0.01,19,4769,卖盘
333,10:46:02,2.52,--,10,2520,买盘
334,10:44:37,2.52,0.01,36,9072,买盘
335,10:44:32,2.51,--,30,7529,卖盘
336,10:44:27,2.51,-0.01,7,1756,卖盘
337,10:43:47,2.52,0.01,100,25200,买盘
338,10:43:07,2.51,--,40,10040,卖盘
339,10:42:02,2.51,-0.01,28,7027,卖盘
340,10:41:52,2.52,0.01,6,1512,买盘
341,10:41:12,2.51,-0.01,7,1756,卖盘
342,10:40:37,2.52,0.01,20,5040,买盘
343,10:40:22,2.51,-0.01,5,1255,卖盘
344,10:40:17,2.52,--,32,8064,买盘
345,10:39:17,2.52,--,96,24192,买盘
346,10:39:02,2.52,--,50,12600,买盘
347,10:38:32,2.52,--,445,112140,买盘
348,10:38:27,2.52,--,50,12600,买盘
349,10:37:52,2.52,--,10,2520,买盘
350,10:37:27,2.52,0.01,1,252,买盘
351,10:37:12,2.51,--,10,2510,卖盘
352,10:36:47,2.51,-0.01,60,15059,卖盘
353,10:36:32,2.52,0.01,4,1008,买盘
354,10:36:27,2.51,--,2,501,卖盘
355,10:36:12,2.51,--,16,4015,卖盘
356,10:35:52,2.51,--,595,149345,卖盘
357,10:35:17,2.51,-0.01,3,752,卖盘
358,10:35:02,2.52,0.01,200,50400,买盘
359,10:33:27,2.51,--,14,3513,卖盘
360,10:33:12,2.51,--,10,2510,卖盘
361,10:32:57,2.51,--,49,12298,卖盘
362,10:32:47,2.51,--,33,8408,买盘
363,10:32:37,2.51,--,7,1756,买盘
364,10:32:27,2.51,--,1,250,买盘
365,10:32:22,2.51,--,5,1255,买盘
366,10:32:02,2.51,--,163,41038,卖盘
367,10:31:52,2.51,--,3,752,卖盘
368,10:31:32,2.51,--,71,17946,卖盘
369,10:31:22,2.51,-0.01,25,6274,中性盘
370,10:30:32,2.52,0.02,1,252,买盘
371,10:30:17,2.5,--,6,1500,卖盘
372,10:30:17,2.5,-0.01,12,3017,卖盘
373,10:30:02,2.51,--,259,65134,买盘
374,10:29:57,2.51,--,2,501,买盘
375,10:29:47,2.51,0.01,10,2510,中性盘
376,10:29:42,2.5,-0.01,1655,413750,卖盘
377,10:29:27,2.51,--,134,33759,卖盘
378,10:29:12,2.51,--,54,13631,卖盘
379,10:28:57,2.51,--,914,229456,卖盘
380,10:28:17,2.51,--,29,7354,卖盘
381,10:27:57,2.51,-0.01,39,9789,卖盘
382,10:27:47,2.52,0.01,5,1260,买盘
383,10:27:17,2.51,--,8,2007,卖盘
384,10:27:12,2.51,--,29,7356,卖盘
385,10:26:17,2.51,--,29,7354,卖盘
386,10:25:52,2.51,--,174,43673,卖盘
387,10:25:12,2.51,--,29,7356,卖盘
388,10:24:17,2.51,-0.01,29,7354,卖盘
389,10:23:42,2.52,--,46,11728,卖盘
390,10:23:37,2.52,--,186,46872,卖盘
391,10:23:17,2.52,--,29,7386,卖盘
392,10:22:37,2.52,--,50,12600,卖盘
393,10:22:22,2.52,--,29,7383,卖盘
394,10:21:12,2.52,--,29,7386,卖盘
395,10:21:07,2.52,--,35,8822,卖盘
396,10:20:17,2.52,--,29,7383,卖盘
397,10:20:12,2.52,--,330,83160,卖盘
398,10:19:12,2.52,--,77,19482,卖盘
399,10:18:17,2.52,--,29,7383,卖盘
400,10:17:12,2.52,--,29,7386,卖盘
401,10:16:57,2.52,0.01,1263,318354,买盘
402,10:16:17,2.51,--,29,7356,卖盘
403,10:15:42,2.51,--,3,752,买盘
404,10:15:32,2.51,--,104,26103,买盘
405,10:15:27,2.51,0.01,9,2259,买盘
406,10:15:12,2.5,-0.01,29,7325,卖盘
407,10:15:07,2.51,--,20,5020,买盘
408,10:14:57,2.51,--,10,2510,买盘
409,10:14:52,2.51,--,61,15310,买盘
410,10:14:37,2.51,0.01,53,13302,买盘
411,10:14:17,2.5,--,29,7327,卖盘
412,10:14:02,2.5,-0.01,20,5000,卖盘
413,10:13:57,2.51,--,35,8785,买盘
414,10:13:32,2.51,0.01,10,2510,买盘
415,10:13:27,2.5,--,44,11000,卖盘
416,10:13:12,2.5,-0.01,101,25422,卖盘
417,10:13:07,2.51,--,41,10291,买盘
418,10:12:57,2.51,0.01,188,47187,买盘
419,10:12:21,2.5,-0.01,29,7327,卖盘
420,10:11:56,2.51,--,6,1505,买盘
421,10:11:26,2.51,--,157,39469,卖盘
422,10:11:26,2.51,--,66,16566,卖盘
423,10:11:11,2.51,--,29,7354,卖盘
424,10:10:41,2.51,--,73,18323,卖盘
425,10:10:31,2.51,--,100,25099,卖盘
426,10:10:21,2.51,--,1,250,卖盘
427,10:10:17,2.51,--,105,26432,卖盘
428,10:10:06,2.51,--,61,15310,卖盘
429,10:09:11,2.51,-0.01,29,7356,卖盘
430,10:08:51,2.52,0.01,10,2520,买盘
431,10:08:21,2.51,--,50,12549,卖盘
432,10:08:17,2.51,-0.01,29,7354,卖盘
433,10:07:56,2.52,0.01,2,504,买盘
434,10:07:47,2.51,--,100,25099,卖盘
435,10:07:11,2.51,--,29,7356,卖盘
436,10:06:16,2.51,--,29,7354,卖盘
437,10:05:26,2.51,--,30,7529,卖盘
438,10:05:11,2.51,--,38,9615,卖盘
439,10:04:51,2.51,--,28,7027,卖盘
440,10:04:16,2.51,--,29,7354,卖盘
441,10:03:21,2.51,--,100,25099,卖盘
442,10:03:11,2.51,--,29,7356,卖盘
443,10:02:16,2.51,-0.01,29,7354,卖盘
444,10:02:11,2.52,--,2,504,买盘
445,10:01:31,2.52,--,95,24113,卖盘
446,10:01:21,2.52,--,66,16632,卖盘
447,10:01:11,2.52,--,29,7386,卖盘
448,10:01:06,2.52,--,339,85428,卖盘
449,10:00:41,2.52,--,13,3276,卖盘
450,10:00:36,2.52,--,33,8316,卖盘
451,09:58:46,2.52,-0.01,10,2520,卖盘
452,09:58:16,2.53,0.01,5,1265,买盘
453,09:58:01,2.52,-0.01,400,100800,卖盘
454,09:57:56,2.53,0.01,3,758,买盘
455,09:57:21,2.52,-0.01,40,10080,卖盘
456,09:56:56,2.53,0.01,100,25299,买盘
457,09:56:31,2.52,-0.01,18,4536,卖盘
458,09:54:51,2.53,0.01,41,10373,买盘
459,09:54:41,2.52,-0.01,10,2520,卖盘
460,09:54:01,2.53,0.01,20,5060,买盘
461,09:53:41,2.52,-0.01,40,10080,卖盘
462,09:52:41,2.53,--,395,99934,买盘
463,09:52:16,2.53,0.01,23,5819,买盘
464,09:51:21,2.52,--,14,3528,卖盘
465,09:50:56,2.52,--,50,12600,卖盘
466,09:50:36,2.52,--,65,16380,卖盘
467,09:50:01,2.52,--,20,5040,卖盘
468,09:48:51,2.52,--,30,7560,卖盘
469,09:47:51,2.52,-0.01,10,2520,卖盘
470,09:47:41,2.53,--,58,14673,买盘
471,09:47:06,2.53,--,20,5060,买盘
472,09:46:36,2.53,0.01,15,3794,买盘
473,09:46:16,2.52,--,50,12600,卖盘
474,09:45:31,2.52,--,71,17892,买盘
475,09:45:11,2.52,--,2,504,买盘
476,09:45:01,2.52,--,50,12600,买盘
477,09:44:51,2.52,0.01,23,5796,买盘
478,09:44:36,2.51,-0.01,20,5020,卖盘
479,09:44:31,2.52,--,100,25200,买盘
480,09:44:16,2.52,--,77,19404,买盘
481,09:44:06,2.52,--,13,3276,买盘
482,09:42:41,2.52,--,20,5040,买盘
483,09:42:31,2.52,--,381,96012,买盘
484,09:42:01,2.52,--,10,2520,买盘
485,09:41:46,2.52,--,1,252,买盘
486,09:40:36,2.52,--,26,6552,买盘
487,09:40:31,2.52,--,5,1260,买盘
488,09:39:16,2.52,--,14,3528,买盘
489,09:38:51,2.52,--,4,1008,买盘
490,09:38:41,2.52,--,3,756,买盘
491,09:38:26,2.52,0.01,10,2520,买盘
492,09:38:16,2.51,-0.01,10,2510,卖盘
493,09:38:06,2.52,--,48,12096,买盘
494,09:36:56,2.52,--,14,3528,买盘
495,09:36:41,2.52,0.01,50,12600,买盘
496,09:36:21,2.51,-0.01,1,250,卖盘
497,09:36:06,2.52,--,72,18144,买盘
498,09:35:46,2.52,0.01,3,756,买盘
499,09:35:41,2.51,-0.01,1,250,卖盘
500,09:35:36,2.52,--,10,2520,买盘
501,09:35:16,2.52,--,20,5040,买盘
502,09:34:46,2.52,--,38,9576,买盘
503,09:34:31,2.52,0.01,3,756,买盘
504,09:34:26,2.51,-0.01,7,1756,卖盘
505,09:34:06,2.52,--,7,1764,买盘
506,09:33:56,2.52,0.01,20,5040,买盘
507,09:33:51,2.51,0.01,1,250,中性盘
508,09:33:26,2.5,--,25,6250,卖盘
509,09:33:21,2.5,--,1,250,卖盘
510,09:32:26,2.5,-0.01,80,20000,卖盘
511,09:32:16,2.51,--,31,7780,卖盘
512,09:31:51,2.51,--,4,1003,卖盘
513,09:31:16,2.51,--,20,5020,卖盘
514,09:30:06,2.51,--,26,6525,卖盘
515,09:25:06,2.51,2.51,61,15310,买盘
