,code,name,type,report_date,pre_eps,range
598,300245,天玑科技,预升,2017-04-07,0.0238,-10%~10%
599,300316,晶盛机电,预增,2017-04-07,0.0291,110%~140%
600,300321,同大股份,预降,2017-04-07,0.1472,-45%~-20%
601,300606,金太阳,预增,2017-04-07,0.09,111.05%~140.54%
602,300258,精锻科技,预升,2017-04-07,0.1577,29.21%~40.96%
603,300071,华谊嘉信,预升,2017-04-07,0.03,0%~20%
604,300372,欣泰电气,预亏,2017-04-07,0.0036,-1581.49%~-1195.02%
605,300143,星河生物,预增,2017-04-07,0.0348,514.17%~575.58%
606,300251,光线传媒,预降,2017-04-07,0.14,-20.06%~-5.95%
607,300083,劲胜精密,预增,2017-04-07,0.08,391.73%~409.29%
608,300558,贝达药业,预降,2017-04-07,0.29,-35%~-20%
609,300299,富春股份,预增,2017-04-07,0.04,282.97%~310.82%
610,300209,天泽信息,预增,2017-04-07,0.0124,80.64%~110.2%
611,300581,晨曦航空,预降,2017-04-07,0.1135,-30.11%~-9.07%
612,300402,宝色股份,减亏,2017-04-07,-0.1413,0
613,300243,瑞丰高材,预降,2017-04-07,0.04,-65%~-40%
614,300517,海波重科,预降,2017-04-07,0.08,-20%~-5%
615,300485,赛升药业,预升,2017-04-07,0.25,-25%~5%
616,300629,新劲刚,预升,2017-04-07,0.05,15.12%~27.45%
617,300569,天能重工,预降,2017-04-07,0.58,-10.15%~-10%
618,300220,金运激光,预升,2017-04-07,0.0259,0%~30%
619,300437,清水源,预升,2017-04-07,0.1443,-10%~10%
620,300100,双林股份,预升,2017-04-07,0.2,5%~20%
621,300123,太阳鸟,减亏,2017-04-07,-0.03,0
622,300287,飞利信,预升,2017-04-07,0.04,30%~50%
623,300500,启迪设计,预升,2017-04-07,0.14,1.55%~13.08%
624,300010,立思辰,预增,2017-04-07,0.0179,91.52%~111.89%
625,300362,天翔环境,预升,2017-04-07,0.0181,20%~40%
626,300293,蓝英装备,预减,2017-04-07,0.0229,-80%~-50%
627,300004,南风股份,预亏,2017-04-07,0.03,0
628,300347,泰格医药,预升,2017-04-07,0.09,0%~10%
629,300107,建新股份,预升,2017-04-07,0.006999999999999999,-2.43%~8.41%
630,300410,正业科技,预增,2017-04-07,0.0128,950.01%~980%
631,300384,三联虹普,预降,2017-04-07,0.2984,-30%~-20%
632,300486,东杰智能,预盈,2017-04-07,-0.1247,0
633,300599,雄塑科技,预升,2017-04-07,0.09,0%~10%
634,300497,富祥股份,预升,2017-04-07,0.51,30%~50%
635,300242,明家联合,预升,2017-04-07,0.18,-22.35%~1.13%
636,300508,维宏股份,预升,2017-04-07,0.19,23%~43%
637,300597,吉大通信,预升,2017-04-07,0.01,-3.47%~10.61%
638,300240,飞力达,预升,2017-04-07,0.05,20%~40%
639,300099,精准信息,预盈,2017-04-07,-0.02,0
640,300322,硕贝德,预减,2017-04-07,0.04,-87.6%~-69%
641,300236,上海新阳,预升,2017-04-07,0.0879,5.11%~17.48%
642,300058,蓝色光标,预降,2017-04-07,0.06,-44.63%~-7.71%
643,300148,天舟文化,预增,2017-04-07,0.0247,455%~484%
644,300091,金通灵,预升,2017-04-07,0.1,1.31%~13.67%
645,300502,新易盛,预升,2017-04-07,0.37,16.39%~44.33%
646,300542,新晨科技,预亏,2017-04-07,-0.02,0
647,300081,恒信移动,预亏,2017-04-07,0.02,-66.85%~-25.14%
648,300257,开山股份,预升,2017-04-07,0.02,-20%~10%
649,300302,同有科技,预增,2017-04-07,0.04,40%~65%
650,300315,掌趣科技,预升,2017-04-07,0.08,-25%~5%
651,300284,苏交科,预升,2017-04-07,0.1,0%~10%
652,300171,东富龙,预降,2017-04-07,0.1385,-40%~-20%
653,300619,金银河,预盈,2017-04-07,-0.14,0
654,300155,安居宝,预亏,2017-04-07,-0.02,0
655,300185,通裕重工,预升,2017-04-07,0.01,20%~50%
656,300208,恒顺众昇,预升,2017-04-07,0.11,30%~40%
657,300165,天瑞仪器,预升,2017-04-07,0.063,5%~20%
658,300212,易华录,预升,2017-04-07,0.0565,20%~40%
659,300549,优德精密,预增,2017-04-07,0.16,125%~145%
660,300205,天喻信息,预降,2017-04-07,0.0175,-20.38%~-7.11%
661,300130,新国都,预升,2017-04-07,0.02,0%~30%
662,300211,亿通科技,预降,2017-04-07,0.022000000000000002,-71.42%~-42.85%
663,300426,唐德影视,预升,2017-04-07,0.05,4.01%~16.25%
664,300139,晓程科技,预升,2017-04-07,0.02,0%~20%
665,300357,我武生物,预升,2017-04-07,0.18,20%~40%
666,300157,恒泰艾普,减亏,2017-04-07,-0.02,40%~60%
667,300571,平治信息,预增,2017-04-07,0.31,67%~97%
668,300417,南华仪器,预升,2017-04-07,0.1224,2.14%~16.16%
669,300550,和仁科技,预盈,2017-04-07,-0.02,0
670,300196,长海股份,预升,2017-04-07,0.25,13.42%~38.17%
671,300020,银江股份,预升,2017-04-07,0.06,-15%~15%
672,300002,神州泰岳,预升,2017-04-07,0.0075,0%~30%
673,300333,兆日科技,预升,2017-04-07,0.0229,-15%~15%
674,300582,英飞特,预降,2017-04-07,0.2,-70%~-40%
675,300483,沃施股份,预降,2017-04-07,0.18,-35.73%~-26.55%
676,300401,花园生物,预增,2017-04-07,0.02,374.33%~398.05%
677,300470,日机密封,预升,2017-04-07,0.3,0%~15%
678,300329,海伦钢琴,预升,2017-04-07,0.0357,5%~25%
679,300513,恒泰实达,预盈,2017-04-07,-0.0378,0
680,300150,世纪瑞尔,预亏,2017-04-07,0.0026,0
681,300330,华虹计通,预亏,2017-04-07,-0.006999999999999999,0
682,300460,惠伦晶体,预降,2017-04-07,0.02,-59.34%~-47.38%
683,300254,仟源医药,预升,2017-04-07,0.0382,-10%~10%
684,300623,捷捷微电,预增,2017-04-07,0.2829,45%~65%
685,300137,先河环保,预升,2017-04-07,0.028999999999999998,30%~50%
686,300118,东方日升,预减,2017-04-07,0.5431,-81.02%~-76.77%
687,300388,国祯环保,预增,2017-04-07,0.04,80%~110%
688,300055,万邦达,预增,2017-04-07,0.0953,42.94%~59.78%
689,300489,中飞股份,预降,2017-04-07,0.0863,-50%~-20%
690,300633,开立医疗,预增,2017-04-07,0.0177,33.7%~57.3%
691,300343,联创互联,预增,2017-04-07,0.1067,61.8%~91.76%
692,300314,戴维医疗,预升,2017-04-07,0.0627,0%~30%
693,300445,康斯特,预升,2017-04-07,0.059000000000000004,15%~35%
694,300011,鼎汉技术,预盈,2017-04-07,-0.0078,0
695,300246,宝莱特,预升,2017-04-07,0.0965,10%~40%
696,300239,东宝生物,预增,2017-04-07,0.0141,53.85%~83.08%
697,300247,乐金健康,预增,2017-04-07,0.0229,71%~100%
698,300631,久吾高科,预升,2017-04-07,0.0395,34.58%~45.81%
699,300082,奥克股份,预盈,2017-04-07,-0.02,0
700,300346,南大光电,预增,2017-04-07,0.0041,275.36%~298.35%
701,300430,诚益通,预升,2017-04-07,0.12,0%~10%
702,300435,中泰股份,预升,2017-04-07,0.22,-15%~15%
703,300199,翰宇药业,预升,2017-04-07,0.0659,20%~40%
704,300183,东软载波,预降,2017-04-07,0.1284,-20%~0%
705,300048,合康新能,预减,2017-04-07,0.15,-90%~-63.33%
706,300326,凯利泰,预增,2017-04-07,0.0714,50%~70%
707,300596,利安隆,预升,2017-04-07,0.2786,20%~40%
708,300042,朗科科技,预升,2017-04-07,0.0902,0%~25%
709,300232,洲明科技,预增,2017-04-07,0.0877,138.04%~157.88%
710,300170,汉得信息,预升,2017-04-07,0.05,10%~15%
711,300281,金明精机,预升,2017-04-07,0.022000000000000002,0%~30%
712,300339,润和软件,预增,2017-04-07,0.07,35%~55%
713,300438,鹏辉能源,预升,2017-04-07,0.25,20%~50%
714,300189,神农基因,预盈,2017-04-07,-0.0039,0
715,300203,聚光科技,预增,2017-04-07,0.02,30%~60%
716,300332,天壕环境,预减,2017-04-07,0.06,-100%~-77%
717,300404,博济医药,预亏,2017-04-07,0.0012,0
718,300075,数字政通,预升,2017-04-07,0.0219,10%~30%
719,300377,赢时胜,预增,2017-04-07,0.015,800%~825%
720,300408,三环集团,预升,2017-04-07,0.13,0%~10%
721,300007,汉威电子,预升,2017-04-07,0.04,35%~50%
722,300533,冰川网络,预降,2017-04-07,0.6,-40%~-30%
723,300273,和佳股份,预降,2017-04-07,0.0677,-25%~-10%
724,300022,吉峰农机,预降,2017-04-07,0.0019,-50.47%~-20.71%
725,300463,迈克生物,预升,2017-04-07,0.37,10%~25%
726,300262,巴安水务,预增,2017-04-07,0.0377,45%~75%
727,300348,长亮科技,预减,2017-04-07,0.0697,-95%~-65%
728,300289,利德曼,预升,2017-04-07,0.04,-10%~10%
729,300337,银邦股份,预盈,2017-04-07,-0.0097,0
730,300152,科融环境,预盈,2017-04-07,-0.022000000000000002,0
731,300267,尔康制药,预升,2017-04-07,0.16,18%~38%
732,300126,锐奇股份,预升,2017-04-07,0.01,10%~40%
733,300576,容大感光,预升,2017-04-07,0.12,10%~30%
734,300635,达安股份,预降,2017-04-07,0.19,-16.76%~-8.44%
735,600298,安琪酵母,预增,2017-04-07,0.3412,80%~100%
736,300465,高伟达,预亏,2017-04-07,0.01,0
737,300263,隆华节能,预增,2017-04-07,0.0061,260%~290%
738,600101,明星电力,预降,2017-04-07,0.095,-22.3
739,300195,长荣股份,预升,2017-04-07,0.1,20%~40%
740,300265,通光线缆,预降,2017-04-07,0.07,-45%~-15%
741,300386,飞天诚信,预升,2017-04-07,0.0401,20%~40%
742,300492,山鼎设计,预盈,2017-04-07,-0.01,0
743,300231,银信科技,预升,2017-04-07,0.0451,10%~30%
744,300197,铁汉生态,预亏,2017-04-07,-0.005,0
745,300076,GQY视讯,预亏,2017-04-07,0.0,0
746,000026,飞亚达A,预增,2017-04-07,0.0621,60%~70%
747,300523,辰安科技,预亏,2017-04-07,0.05,0
748,600963,岳阳林纸,预增,2017-04-07,0.005,0
749,300464,星徽精密,预降,2017-04-07,0.09,-45%~-35%
750,000721,西安饮食,减亏,2017-04-07,-0.025,15.88%~45.53%
751,300138,晨光生物,预增,2017-04-07,0.0739,99.97%~128.09%
752,600452,涪陵电力,预增,2017-04-07,0.15,130.09
753,600742,一汽富维,预增,2017-04-07,0.35,102
754,300279,和晶科技,预增,2017-04-07,0.1516,50%~80%
755,300074,华平股份,减亏,2017-04-07,-0.0171,0
756,300096,易联众,预亏,2017-04-07,-0.0097,0
757,300526,中潜股份,预升,2017-04-07,0.14,-14.46%~14.06%
758,300154,瑞凌股份,预升,2017-04-07,0.05,20%~40%
759,300089,文化长城,预升,2017-04-07,0.03,20%~50%
760,000953,*ST河化,预减,2017-04-07,0.0786,0
761,300106,西部牧业,预亏,2017-04-07,-0.06,-49.94%~-19.19%
762,000619,海螺型材,预亏,2017-04-07,0.0292,-195%~-148%
763,300237,美晨科技,预增,2017-04-07,0.0527,61%~90.38%
764,300498,温氏股份,预降,2017-04-07,0.85,-54.72%~-48.25%
765,300253,卫宁健康,预升,2017-04-07,0.0399,15%~30%
766,300477,合纵科技,减亏,2017-04-07,-0.12,10%~20%
767,300201,海伦哲,预盈,2017-04-07,-0.0214,0
768,300184,力源信息,预增,2017-04-07,0.0198,425.11%~451.37%
769,300354,东华测试,预亏,2017-04-07,-0.0143,-120%~-100%
770,300191,潜能恒信,预亏,2017-04-07,0.0151,-310%~-280%
771,600269,赣粤高速,预增,2017-04-07,0.08,120%~150%
772,300325,德威新材,预降,2017-04-07,0.03,-15%~-5%
773,300589,江龙船艇,预盈,2017-04-07,-0.0843,0
774,000157,中联重科,预盈,2017-04-07,-0.09,0
775,300525,博思软件,预亏,2017-04-07,0.0328,0
776,300481,濮阳惠成,预升,2017-04-07,0.1611,0%~20%
777,300140,中环装备,预亏,2017-04-07,-0.0179,0
778,300531,优博讯,预升,2017-04-07,0.25,0%~15%
779,300217,东方电热,预升,2017-04-07,0.0231,5%~35%
780,300429,强力新材,预升,2017-04-07,0.2907,15%~35%
781,300535,达威股份,预升,2017-04-07,0.24,15%~35%
782,300471,厚普股份,预升,2017-04-07,0.05,5%~35%
783,300527,华舟应急,预增,2017-04-07,0.006,93.96%~118.2%
784,300047,天源迪科,预盈,2017-04-07,-0.0364,0
785,300356,光一科技,预亏,2017-04-07,0.0123,-306.11%~-275.95%
786,300400,劲拓股份,预增,2017-04-07,0.01,527%~557%
787,300005,探路者,预降,2017-04-07,0.1397,-29
788,300088,长信科技,预增,2017-04-07,0.04,110%~140%
789,300272,开能环保,预升,2017-04-07,0.0298,10%~20%
790,000885,同力水泥,预盈,2017-04-06,-0.0899,0
791,300219,鸿利智汇,预升,2017-04-06,0.1057,5%~25%
792,600771,广誉远,预增,2017-04-06,0.028999999999999998,210
793,000985,大庆华科,预增,2017-04-06,0.006,2045.35%~2313.52%
794,002441,众业达,预增,2017-04-06,0.07,70%~110%
795,300163,先锋新材,预亏,2017-04-06,0.01,-164.57%~-136.9%
796,300428,四通新材,预升,2017-04-06,0.19,10%~20%
797,300180,华峰超纤,预增,2017-04-06,0.04,60%~90%
798,300054,鼎龙股份,预增,2017-04-06,0.0936,60%~80%
799,000553,沙隆达A,预增,2017-04-06,0.0135,585.79%~648.13%
800,300015,爱尔眼科,预升,2017-04-06,0.12,30%~35%
801,300602,飞荣达,预降,2017-04-06,0.33,-37.1%~-22.9%
802,300043,星辉娱乐,预降,2017-04-06,0.18,-53%~-43%
803,300607,拓斯达,预增,2017-04-06,0.0,720.41%~750.41%
804,600297,广汇汽车,预升,2017-04-06,0.1338,30%~35%
805,600161,天坛生物,预盈,2017-04-06,-0.001,0
806,300532,今天国际,预增,2017-04-06,0.09,64.68%~137.87%
807,002490,*ST墨龙,预亏,2017-04-06,-0.073,0
808,300070,碧水源,预增,2017-04-06,0.03,530%~560%
809,002819,东方中科,预亏,2017-04-06,0.0209,0
810,603096,新经典,预升,2017-04-06,0.34,17%~36%
811,603920,世运电路,预升,2017-04-06,0.16,0%~10%
812,002866,传艺科技,预升,2017-04-06,0.1,25%~30%
813,300158,振东制药,预增,2017-04-06,0.06,220%~250%
814,300541,先进数通,预亏,2017-04-06,0.0017,0
815,300109,新开源,预升,2017-04-06,0.12,0.18%~19.73%
816,300588,熙菱信息,预盈,2017-04-06,-0.077,0
817,300268,万福生科,减亏,2017-04-06,-0.0152,0
818,300577,开润股份,预增,2017-04-06,0.26,112.36%~140.93%
819,300415,伊之密,预增,2017-04-06,0.05,312.34%~323.09%
820,300585,奥联电子,预升,2017-04-06,0.22,18.22%~25.84%
821,300145,中金环境,预增,2017-04-06,0.1159,110%~140%
822,300592,华凯创意,预亏,2017-04-06,0.0,0
823,300397,天和防务,预盈,2017-04-06,-0.08,0
824,300521,爱司凯,预升,2017-04-06,0.1,0%~10%
825,300587,天铁股份,预亏,2017-04-06,0.07,0
826,300633,开立医疗,预增,2017-04-05,0.0177,33.7%~57.3%
827,002865,钧达股份,预升,2017-04-05,0.12,12.07%~23.87%
828,002180,艾派克,预亏,2017-04-05,0.21,0
829,300064,豫金刚石,预增,2017-04-05,0.0471,65%~85%
830,002349,精华制药,预降,2017-04-05,0.0995,-35%~-20%
831,300473,德尔股份,预升,2017-04-05,0.2608,9.27%~20.77%
832,300615,欣天科技,预降,2017-04-05,0.2512,-29.66%~-3.78%
833,300307,慈星股份,预增,2017-04-05,0.06,50%~60%
834,300553,集智股份,预升,2017-04-05,0.12,5%~15%
835,300584,海辰药业,预升,2017-04-05,0.0875,30%~50%
836,300551,古鳌科技,预亏,2017-04-05,-0.23,0
837,300591,万里马,预亏,2017-04-05,-0.0074,0
838,300547,川环科技,预升,2017-04-05,0.3957,25.14%~34.16%
839,600525,长园集团,预减,2017-04-01,0.0955,-60%~-40%
840,300540,深冷股份,预亏,2017-04-01,-0.08,0
841,002065,东华软件,预增,2017-04-01,0.111,160%~210%
842,600436,片仔癀,预增,2017-04-01,0.36,50%~60%
843,002505,大康农业,预增,2017-04-01,0.0028,637.29%~677.23%
844,002481,双塔食品,预升,2017-04-01,0.0405,-45%~5%
845,300049,福瑞股份,预升,2017-04-01,0.03,0%~20%
846,002374,丽鹏股份,预减,2017-04-01,0.07,-95.67%~-56.75%
847,000050,深天马A,预增,2017-04-01,0.0649,100%~150%
848,002181,粤传媒,预亏,2017-04-01,-0.0435,0
849,600711,盛屯矿业,预增,2017-04-01,0.004,1520
850,000591,太阳能,预增,2017-04-01,0.0289,141.84%~176.39%
851,002051,中工国际,预升,2017-04-01,0.21,10%~30%
852,002455,百川股份,预增,2017-04-01,0.02,50%~100%
853,002629,仁智股份,减亏,2017-03-31,-0.055,29.36%~47%
854,002791,坚朗五金,预盈,2017-03-31,-0.01,0
855,002693,双成药业,减亏,2017-03-31,-0.03,0
856,002343,慈文传媒,预增,2017-03-31,0.07,21.94%~51.21%
857,000011,深物业A,预增,2017-03-31,0.001,51624.1
858,300516,久之洋,预升,2017-03-31,0.23,0%~10%
859,002587,奥拓电子,预盈,2017-03-31,-0.0177,0
860,002097,山河智能,预增,2017-03-31,0.0177,400%~450%
861,002084,海鸥卫浴,预增,2017-03-31,0.0172,70%~120%
862,002072,凯瑞德,减亏,2017-03-31,-0.065,0
863,002780,三夫户外,预亏,2017-03-31,0.01,0
864,002660,茂硕电源,预亏,2017-03-31,-0.0062,0
865,002684,猛狮科技,预增,2017-03-31,0.008,14.04%~204.1%
866,002070,*ST众和,预亏,2017-03-31,-0.006999999999999999,0
867,002619,巨龙管业,预增,2017-03-31,0.09,43.2%~93.2%
868,002366,台海核电,预升,2017-03-31,0.2586,-6.36%~7.02%
869,300547,川环科技,预升,2017-03-31,0.3957,3.16%~18.38%
870,002313,日海通讯,预盈,2017-03-31,-0.05,0
871,002568,百润股份,预盈,2017-03-31,-0.07,0
872,002193,山东如意,预增,2017-03-31,0.03,7.25%~57.13%
873,002715,登云股份,预盈,2017-03-31,-0.05,100%~172.43%
874,002178,延华智能,预亏,2017-03-31,0.01,0
875,002309,中利集团,预亏,2017-03-31,0.02,0
876,002676,顺威股份,预升,2017-03-31,0.01,-20%~20%
877,002052,同洲电子,预盈,2017-03-31,-0.01,0
878,300467,迅游科技,预降,2017-03-31,0.11,-30%~0%
879,002121,科陆电子,预增,2017-03-31,0.0208,370%~420%
880,300164,通源石油,减亏,2017-03-31,-0.0418,0
881,300194,福安药业,预增,2017-03-31,0.11,175.02%~201.22%
882,300190,维尔利,预增,2017-03-31,0.06,50%~80%
883,002369,卓翼科技,预亏,2017-03-31,0.01,0
884,002541,鸿路钢构,预增,2017-03-31,0.1258,30%~60%
885,002346,柘中股份,预增,2017-03-31,0.02,50.74%~97.85%
886,002838,道恩股份,预升,2017-03-31,0.32,0%~10%
887,300479,神思电子,预增,2017-03-31,0.04,60%~89.99%
888,002353,杰瑞股份,预降,2017-03-31,0.06,-90%~-40%
889,002857,三晖电气,减亏,2017-03-31,-0.08,0
890,002712,思美传媒,预增,2017-03-31,0.2679,90%~140%
891,002422,科伦药业,预升,2017-03-31,0.14,-10%~10%
892,002266,浙富控股,预增,2017-03-31,0.0031,190%~230%
893,002320,海峡股份,预增,2017-03-31,0.15,30%~80%
894,002260,德奥通航,预亏,2017-03-31,-0.0087,0
895,002227,奥特迅,预亏,2017-03-31,-0.0419,0
896,002763,汇洁股份,预增,2017-03-31,0.34,15%~55%
897,002714,牧原股份,预增,2017-03-31,0.71,76.65%~90.24%
898,002614,蒙发利,预增,2017-03-31,0.004,600%~787%
899,002396,星网锐捷,预亏,2017-03-31,-0.0188,0
900,300233,金城医药,预升,2017-03-31,0.16,20%~50%
901,002420,毅昌股份,预亏,2017-03-31,-0.0274,0
902,002558,世纪游轮,预增,2017-03-31,-0.26,102.25%~115.12%
903,002161,远望谷,预亏,2017-03-31,0.002,0
904,002786,银宝山新,预减,2017-03-31,0.22,-92.78%~-63.89%
905,002571,*ST德力,预亏,2017-03-31,-0.0396,0
906,002312,*ST三泰,预亏,2017-03-31,-0.004,0
907,300528,幸福蓝海,预增,2017-03-31,0.07,24.76%~50.96%
908,002733,雄韬股份,预升,2017-03-31,0.07,-15%~15%
909,002639,雪人股份,预盈,2017-03-31,-0.03,0
910,002432,九安医疗,预亏,2017-03-31,-0.0387,0
911,002809,红墙股份,预升,2017-03-31,0.2175,20%~40%
912,002586,围海股份,预亏,2017-03-31,0.0053,0
913,002270,华明装备,预升,2017-03-31,0.06,-7.48%~28.87%
914,002647,民盛金科,减亏,2017-03-31,-0.1195,0
915,002506,协鑫集成,预亏,2017-03-31,0.02,0
916,002570,贝因美,预减,2017-03-31,0.06,0
917,300003,乐普医疗,预升,2017-03-31,0.2029,30%~40%
918,300442,普丽盛,预降,2017-03-31,0.034,0
919,300198,纳川股份,预亏,2017-03-31,0.062,0
920,300440,运达科技,预升,2017-03-31,0.0924,0%~20%
921,002200,云投生态,预亏,2017-03-31,0.005,0
922,300340,科恒股份,预增,2017-03-31,0.0222,711.58%~801.75%
923,002665,首航节能,预亏,2017-03-31,0.02,0
924,300379,东方通,预降,2017-03-31,0.0287,-27%~0%
925,300035,中科电气,预增,2017-03-31,0.0238,70%~100%
926,300252,金信诺,预升,2017-03-31,0.15,0%~20%
927,002289,*ST宇顺,减亏,2017-03-31,-0.2381,0
928,002168,深圳惠程,减亏,2017-03-31,-0.02,0
929,600141,兴发集团,预增,2017-03-31,0.027999999999999997,100%~120%
930,300226,上海钢联,预升,2017-03-31,0.0258,20%~50%
931,002252,上海莱士,预降,2017-03-31,0.11,-45%~-15%
932,002622,融钰集团,预增,2017-03-31,0.01,44%~74%
933,002609,捷顺科技,预升,2017-03-31,0.0105,30%~50%
934,002091,江苏国泰,预增,2017-03-31,0.15,42.5792%~61.1766%
935,300503,昊志机电,预增,2017-03-31,0.09,67.38%~97.32%
936,300469,信息发展,预亏,2017-03-31,-0.32799999999999996,0
937,300545,联得装备,预增,2017-03-31,0.02,326.3%~348.98%
938,002428,云南锗业,预盈,2017-03-31,-0.02,0
939,002019,亿帆医药,预增,2017-03-31,0.31,35%~60%
940,002589,瑞康医药,预增,2017-03-31,0.154,205%~255%
941,300353,东土科技,预增,2017-03-31,0.0126,40%~70%
942,300399,京天利,预降,2017-03-31,0.09,-30%~-10%
943,002350,北京科锐,预亏,2017-03-31,0.0051,0
944,002840,华统股份,预增,2017-03-31,0.11,95.46%~128.03%
945,603239,浙江仙通,预增,2017-03-31,0.37,75%~85%
946,002310,东方园林,减亏,2017-03-31,-0.07,0
947,002173,创新医疗,预降,2017-03-31,0.07,-34.47%~-24.12%
948,600067,冠城大通,预增,2017-03-31,0.0,0
949,002354,天神娱乐,预增,2017-03-31,0.37,71.9%~121.8%
950,002184,海得控制,预亏,2017-03-31,0.0416,0
951,002464,金利科技,预增,2017-03-31,0.06,424.56%~467.38%
952,002132,恒星科技,预增,2017-03-31,0.02,50%~100%
953,002279,久其软件,预盈,2017-03-31,-0.03,0
954,002077,大港股份,预亏,2017-03-31,0.0081,0
955,002133,广宇集团,预增,2017-03-31,0.0,3984.41%~6707.35%
956,002147,新光圆成,预增,2017-03-31,-0.053,216.43%~394.42%
957,002024,苏宁云商,预盈,2017-03-31,-0.04,0
958,002302,西部建设,预亏,2017-03-31,-0.07,0
959,002497,雅化集团,预升,2017-03-31,0.0218,30%~50%
960,002601,龙蟒佰利,预增,2017-03-31,0.09,2622.8%~2925.33%
961,002430,杭氧股份,预盈,2017-03-31,-0.04,0
962,002299,圣农发展,预降,2017-03-31,0.0599,-84.97%~-39.87%
963,002037,久联发展,预盈,2017-03-31,-0.08,0
964,002163,中航三鑫,预亏,2017-03-31,0.0,0
965,002739,万达院线,预升,2017-03-31,0.39,0%~10%
966,002292,奥飞娱乐,预降,2017-03-31,0.06,-50%~-20%
967,002114,罗平锌电,预盈,2017-03-31,-0.09,108.41%~142.06%
968,002480,新筑股份,预亏,2017-03-31,-0.0716,0
969,002798,帝王洁具,预盈,2017-03-31,0.0,0
970,002641,永高股份,预减,2017-03-31,0.03,-90%~-60%
971,002237,恒邦股份,预增,2017-03-31,0.04,50%~100%
972,002211,宏达新材,预盈,2017-03-31,-0.0073,0
973,002453,天马精化,预亏,2017-03-31,0.01,0
974,002268,卫士通,预亏,2017-03-31,-0.0992,0
975,002160,常铝股份,预增,2017-03-31,0.008,289.9%~327.03%
976,002207,*ST准油,预亏,2017-03-31,-0.09,0
977,300570,太辰光,预升,2017-03-31,0.1609,26.46%~39.43%
978,002590,万安科技,预增,2017-03-31,0.05,40%~70%
979,002322,理工环科,预增,2017-03-31,0.02,310%~360%
980,300160,秀强股份,预增,2017-03-31,0.1944,65%~93%
981,002314,南山控股,预亏,2017-03-31,0.17,0
982,002405,四维图新,预增,2017-03-31,0.05,50%~80%
983,002425,凯撒文化,预增,2017-03-31,0.026000000000000002,155%~205%
984,002529,海源机械,预盈,2017-03-31,-0.0381,218.16%~244.41%
985,002386,天原集团,预盈,2017-03-31,-0.08,0
986,002748,世龙实业,预增,2017-03-31,0.1232,300%~350%
987,000545,金浦钛业,预增,2017-03-31,0.016,210%~240%
988,300210,森远股份,预降,2017-03-31,0.08,-10%~0%
989,300298,三诺生物,预升,2017-03-31,0.1293,0%~30%
990,002073,软控股份,预盈,2017-03-31,-0.04,0
991,002305,南国置业,预升,2017-03-31,0.0026,10%~50%
992,002473,*ST圣莱,预亏,2017-03-31,-0.0385,0
993,002800,天顺股份,预增,2017-03-31,0.07,50%~79.68%
994,002447,壹桥股份,预增,2017-03-31,0.0035,100%~150%
995,002671,龙泉股份,预亏,2017-03-31,0.0037,0
996,002297,博云新材,预亏,2017-03-31,-0.0196,0
997,002493,荣盛石化,预增,2017-03-31,0.06,297.64%~337.4%
998,002021,中捷资源,减亏,2017-03-31,-0.03,0
999,002560,通达股份,预降,2017-03-31,0.07,-70%~-40%
1000,002337,赛象科技,减亏,2017-03-31,-0.01,0
1001,300448,浩云科技,预亏,2017-03-31,-0.19,0
1002,002170,芭田股份,预减,2017-03-31,0.0205,-100%~-60%
1003,002827,高争民爆,预增,2017-03-31,0.05,45%~75%
1004,002027,分众传媒,预增,2017-03-31,0.1578,61.7%~77.1%
1005,002514,宝馨科技,预升,2017-03-31,0.07,0%~30%
1006,002387,黑牛食品,预亏,2017-03-31,-0.0298,0
1007,002576,通达动力,预盈,2017-03-31,-0.01,0
1008,002388,新亚制程,预增,2017-03-31,0.0014,1470%~1520%
1009,002068,黑猫股份,预盈,2017-03-31,-0.11,0
1010,002729,好利来,预增,2017-03-31,0.02,135%~185%
1011,002539,云图控股,预增,2017-03-31,0.05,30%~60%
1012,002054,德美化工,预盈,2017-03-31,-0.013999999999999999,0
1013,300141,和顺电气,预增,2017-03-31,0.01,550%~570%
1014,002679,福建金森,预亏,2017-03-31,-0.17,0
1015,002379,*ST鲁丰,预盈,2017-03-31,-0.0043,0
1016,002327,富安娜,预升,2017-03-31,0.11,-15%~15%
1017,002338,奥普光电,预升,2017-03-31,0.11,0%~10%
1018,002722,金轮股份,预升,2017-03-31,0.14,-20%~20%
1019,002164,宁波东力,预盈,2017-03-31,-0.005,0
1020,002112,三变科技,预亏,2017-03-31,0.004,0
1021,002569,步森股份,预亏,2017-03-31,-0.01,0
1022,002326,永太科技,预增,2017-03-31,0.0478,320%~350%
1023,002212,南洋股份,预亏,2017-03-31,0.02,0
1024,002103,广博股份,预增,2017-03-31,0.04,50%~100%
1025,002467,二六三,预减,2017-03-31,0.11,-75%~-66%
1026,002604,龙力生物,预增,2017-03-31,0.02,125%~170%
1027,002459,天业通联,预增,2017-03-31,0.0029,80%~125%
1028,002229,鸿博股份,预亏,2017-03-31,-0.0343,0
1029,002528,英飞拓,减亏,2017-03-31,-0.0547,0
1030,002118,紫鑫药业,预增,2017-03-31,0.02,182.36%~220.01%
1031,002370,亚太药业,预增,2017-03-31,0.12,55%~95%
1032,002833,弘亚数控,预增,2017-03-31,0.21,112%~159.11%
