,code,name,type,report_date,pre_eps,range
114,000806,银河生物,预亏,2016-04-15,0.0382,-153.83%~-137.52%
115,000004,国农科技,预亏,2016-04-15,-0.0221,-88.81%~19.08%
116,000526,*ST紫学,预亏,2016-04-15,0.0175,-141.54%~-129.67%
117,000933,神火股份,预盈,2016-04-15,-0.05,0
118,000993,闽东电力,预盈,2016-04-15,-0.0383,0
119,000019,深深宝A,减亏,2016-04-15,-0.0316,0
120,000830,鲁西化工,预减,2016-04-15,0.07,-90%~-80%
121,000416,民生控股,预亏,2016-04-15,0.0226,0
122,000636,风华高科,预增,2016-04-15,0.01,537.05
123,000736,中房地产,预亏,2016-04-15,0.013999999999999999,-236.92
124,000968,*ST煤气,预亏,2016-04-15,-0.4249,0
125,000007,全新好,预盈,2016-04-15,-0.0211,0
126,000982,*ST中绒,预亏,2016-04-15,0.002,0
127,600288,大恒科技,预亏,2016-04-15,-0.0103,0
128,000606,神州易桥,减亏,2016-04-15,-0.0423,0
129,000519,中兵红箭,预减,2016-04-15,0.07,-83.1%~-79.35%
130,000980,金马股份,预升,2016-04-15,0.04,23%~47%
131,000507,珠海港,预盈,2016-04-15,-0.0244,205.04%~254.97%
132,002179,中航光电,预增,2016-04-15,0.1802,70%~100%
133,000976,春晖股份,预盈,2016-04-15,-0.0248,0
134,000546,金圆股份,减亏,2016-04-15,-0.0588,0
135,000833,贵糖股份,预亏,2016-04-15,0.0112,-154.46%~-113.62%
136,002420,毅昌股份,预亏,2016-04-15,0.015,0
137,000561,烽火电子,减亏,2016-04-15,-0.03,0
138,000576,广东甘化,预亏,2016-04-15,-0.0297,0
139,000557,西部创业,预亏,2016-04-15,0.0002,0
140,000897,津滨发展,减亏,2016-04-15,-0.0227,0
141,000837,秦川机床,预亏,2016-04-15,-0.0313,0
142,000918,嘉凯城,预亏,2016-04-15,-0.08,0
143,000402,金融街,预降,2016-04-15,0.27,-5%
144,000672,上峰水泥,预亏,2016-04-15,0.04,0
145,000802,北京文化,预亏,2016-04-15,-0.0047,0
146,000932,*ST华菱,预亏,2016-04-15,-0.0564,0
147,000595,*ST宝实,减亏,2016-04-15,-0.081,0
148,000038,深大通,预盈,2016-04-15,-0.006,0
149,000630,铜陵有色,预亏,2016-04-15,0.03,-282%~-253%
150,000950,*ST建峰,预亏,2016-04-15,-0.15,0
151,000680,山推股份,预盈,2016-04-15,-0.0554,0
152,000723,美锦能源,减亏,2016-04-15,-0.043,0
153,000155,*ST川化,减亏,2016-04-15,-0.11,0
154,000589,黔轮胎A,预亏,2016-04-15,0.06,0
155,000413,东旭光电,预增,2016-04-15,0.08,89.55%~121.14%
156,000528,柳工,预减,2016-04-15,0.0652,-100%~-50%
157,000815,美利云,减亏,2016-04-15,-0.2,62.07%~65.23%
158,000927,一汽夏利,减亏,2016-04-15,-0.1612,0
159,000629,*ST钒钛,预盈,2016-04-15,-0.0376,0
160,000027,深圳能源,预降,2016-04-15,0.1378,-60%~-40%
161,000505,*ST珠江,预亏,2016-04-15,0.16,0
162,000948,南天信息,减亏,2016-04-15,-0.26,0
163,000591,太阳能,预减,2016-04-15,0.0375,-52.91
164,002387,黑牛食品,减亏,2016-04-15,-0.059000000000000004,0
165,000060,中金岭南,预亏,2016-04-15,0.027999999999999997,0
166,000767,漳泽电力,预亏,2016-04-15,0.03,-316%~-304%
167,000034,神州数码,预亏,2016-04-15,0.064,-126.1
168,000509,华塑控股,预亏,2016-04-15,-0.0141,0
169,000510,金路集团,预盈,2016-04-15,-0.0865,0
170,000157,中联重科,预亏,2016-04-15,-0.05,0
171,002114,罗平锌电,预亏,2016-04-15,-0.06,0
172,000036,华联控股,预盈,2016-04-15,-0.008,0
173,000638,万方发展,预盈,2016-04-15,-0.0167,254.8%~293.5%
174,000659,*ST中富,预亏,2016-04-15,-0.03,0
175,000611,*ST天首,预亏,2016-04-15,-0.0226,0
176,000990,诚志股份,预亏,2016-04-15,0.006999999999999999,-795.44%~-682.66%
177,000801,四川九洲,预增,2016-04-15,0.0235,38.82%~66.59%
178,000807,云铝股份,减亏,2016-04-15,-0.05,0
179,000735,罗牛山,预减,2016-04-15,0.018000000000000002,-87.1%~-67.76%
180,000955,欣龙控股,减亏,2016-04-15,-0.02,0
181,000558,莱茵体育,预增,2016-04-15,0.0033,0
182,000656,金科股份,预增,2016-04-15,0.09,125%~155%
183,000586,汇源通信,预亏,2016-04-15,-0.006,0
184,000040,东旭蓝天,预增,2016-04-15,0.013999999999999999,339.09%~369.9%
185,000025,特力A,预增,2016-04-15,0.0032,535%~788%
186,000005,世纪星源,减亏,2016-04-15,-0.0088,0
187,000536,华映科技,预增,2016-04-15,0.0392,79.91%~112.63%
188,000792,盐湖股份,预增,2016-04-15,0.0084,0
189,000056,皇庭国际,预增,2016-04-15,0.02,109%~130%
190,000989,九芝堂,预升,2016-04-15,0.138,3.41%~21.24%
191,000691,ST亚太,预亏,2016-04-15,0.0002,0
192,000158,常山股份,减亏,2016-04-15,-0.057,0
193,000698,沈阳化工,预盈,2016-04-15,-0.087,207%~296%
194,000409,山东地矿,预盈,2016-04-15,-0.06,115.37%~126.9%
195,000061,农产品,预盈,2016-04-15,-0.0032,0
196,000995,*ST皇台,预亏,2016-04-15,-0.02,0
197,002688,金河生物,预增,2016-04-15,0.11,110%~150%
198,000835,长城动漫,预盈,2016-04-15,-0.0115,0
199,000547,航天发展,预增,2016-04-15,0.07,58.67%~99.26%
200,000018,神州长城,预增,2016-04-15,-0.002,0
201,000504,南华生物,预亏,2016-04-15,-0.0122,0
202,600292,远达环保,预降,2016-04-15,0.13,-19.48
203,603101,汇嘉时代,预升,2016-04-15,0.1193,-10%~10%
204,002606,大连电瓷,预盈,2016-04-15,-0.05,0
205,000668,荣丰控股,预亏,2016-04-15,-0.07,0
206,000426,兴业矿业,预亏,2016-04-15,0.0131,-166.06%~-126.42%
207,002648,卫星石化,预盈,2016-04-15,-0.18,101.99
208,000820,神雾节能,预亏,2016-04-15,-0.003,0
209,000959,首钢股份,预亏,2016-04-15,-0.0599,0
210,000567,海德股份,预增,2016-04-15,0.0035,239.43%~352.57%
211,002297,博云新材,减亏,2016-04-15,-0.0347,0
212,000800,一汽轿车,预亏,2016-04-15,0.0846,-424%~-394%
213,000913,*ST钱江,预增,2016-04-15,0.01,570%~618%
214,000925,众合科技,预亏,2016-04-15,0.003,0
215,000931,中关村,减亏,2016-04-15,-0.0286,0
216,000923,河北宣工,预盈,2016-04-15,-0.1349,0
217,000881,中广核技,预减,2016-04-15,0.05,-99.64%~-96.41%
218,000511,*ST烯碳,预盈,2016-04-15,-0.004,0
219,000585,东北电气,预亏,2016-04-15,-0.003,0
220,000633,*ST合金,预亏,2016-04-15,-0.0124,0
221,000811,烟台冰轮,预减,2016-04-15,0.09,-100%~-80%
222,000949,新乡化纤,预降,2016-04-15,0.0196,-60%~-45%
223,000096,广聚能源,预减,2016-04-15,0.2626,-94
224,000670,盈方微,预增,2016-04-15,0.0052,350.99
225,002658,雪迪龙,预减,2016-04-15,0.05,-70%~-50%
226,000796,凯撒旅游,预增,2016-04-15,0.0331,52.18%~82.61%
227,000608,阳光股份,减亏,2016-04-15,-0.07,4%~43%
228,000622,恒立实业,减亏,2016-04-15,-0.015,0
229,000972,*ST中基,预亏,2016-04-15,-0.0114,0
230,000534,万泽股份,预亏,2016-04-15,0.0289,0
231,000539,粤电力A,预减,2016-04-15,0.17,-90%~-82%
232,000628,高新发展,预盈,2016-04-15,-0.048,0
233,000863,三湘印象,预盈,2016-04-15,-0.07,713.22
234,000617,中油资本,预亏,2016-04-15,0.01,0
235,000831,五矿稀土,预亏,2016-04-15,0.003,0
236,002141,贤丰控股,预盈,2016-04-15,-0.0169,0
237,000425,徐工机械,预盈,2016-04-15,-0.17,0
238,000753,漳州发展,预增,2016-04-15,0.006,0
239,000627,天茂集团,预盈,2016-04-15,-0.015,0
240,000657,中钨高新,减亏,2016-04-15,-0.1309,0
241,000662,天夏智慧,预亏,2016-04-15,-0.0011,0
242,600259,广晟有色,预亏,2016-04-15,0.01,0
243,000978,桂林旅游,减亏,2016-04-15,-0.038,0
244,000607,华媒控股,预亏,2016-04-15,0.0002,-6772.02%~-5521.02%
245,000859,国风塑业,预亏,2016-04-15,-0.015,0
246,000677,恒天海龙,预盈,2016-04-15,-0.1038,0
247,002676,顺威股份,预降,2016-04-15,0.04,-35%~-10%
248,000420,吉林化纤,预盈,2016-04-15,-0.0551,103%~113%
249,000825,太钢不锈,预亏,2016-04-15,0.003,0
250,000573,粤宏远A,预盈,2016-04-15,-0.0232,0
251,000612,焦作万方,预亏,2016-04-15,0.023,-227.42%~-191.01%
252,000428,华天酒店,预亏,2016-04-15,-0.07,0
253,000731,四川美丰,预亏,2016-04-15,0.0296,0
254,300443,金雷风电,预增,2016-04-14,0.6,80%~100%
255,000037,深南电A,减亏,2016-04-14,-0.15,46.86
256,000697,炼石有色,预亏,2016-04-14,0.006999999999999999,0
257,000782,美达股份,预减,2016-04-14,0.07,-78.8
258,000762,西藏矿业,预盈,2016-04-14,-0.0377,0
259,000021,深科技,预增,2016-04-14,0.0393,170%~200%
260,000852,石化机械,预亏,2016-04-14,-0.05,0
261,000856,冀东装备,减亏,2016-04-14,-0.12,0
262,000737,南风化工,减亏,2016-04-14,-0.0985,0
263,002172,澳洋科技,预盈,2016-04-14,-0.01,0
264,000922,*ST佳电,预亏,2016-04-14,-0.05,0
265,000525,红太阳,预减,2016-04-14,0.159,-70%~-50%
266,002261,拓维信息,预降,2016-04-14,0.25,-45%~-30%
267,600702,沱牌舍得,预增,2016-04-14,0.013000000000000001,172.52
268,600505,西昌电力,预盈,2016-04-14,-0.0181,0
269,000503,海虹控股,预亏,2016-04-14,-0.0207,0
270,002356,赫美集团,预增,2016-04-14,0.0,1648.25%~1674.48%
271,000818,方大化工,预降,2016-04-14,0.0279,-63%~-37%
272,000023,深天地A,减亏,2016-04-14,-0.01,67%~83%
273,600655,豫园商城,预减,2016-04-14,0.168,-70
274,600602,云赛智联,预增,2016-04-14,0.01,130
275,000031,中粮地产,预增,2016-04-14,0.04,150%~200%
276,000676,智度股份,预亏,2016-04-14,-0.0162,0
277,600965,福成股份,预升,2016-04-14,0.0413,1.56
278,000032,深桑达A,预增,2016-04-14,0.002,2989.6%~4019.46%
279,000768,中航飞机,减亏,2016-04-14,-0.0743,0
280,600428,中远海特,预减,2016-04-14,0.15,-99.64
281,000727,华东科技,预亏,2016-04-14,-0.0033,0
282,000609,绵石投资,预盈,2016-04-14,-0.0146,215%~261%
283,000717,韶钢松山,减亏,2016-04-14,-0.1781,46.63
284,000711,京蓝科技,减亏,2016-04-14,-0.09,51.32%~67.55%
285,000973,佛塑科技,预增,2016-04-14,0.008,86.83%~111.75%
286,000878,云南铜业,预亏,2016-04-14,0.01,0
287,002151,北斗星通,预亏,2016-04-14,-0.05,0
288,000159,国际实业,预亏,2016-04-14,-0.02,-152%~-80%
289,000930,中粮生化,减亏,2016-04-14,-0.19,0
290,000584,友利控股,预亏,2016-04-14,0.0678,-167.31%~-143.27%
291,000686,东北证券,预降,2016-04-14,0.28,-27.03
292,000893,东凌国际,预盈,2016-04-14,-0.07,0
293,000793,华闻传媒,预增,2016-04-14,0.0408,84.97%~121.96%
294,000969,安泰科技,预降,2016-04-14,0.0055,-45.67%~-37.9%
295,000967,盈峰环境,预增,2016-04-14,0.03,489.2%~537.79%
296,000850,华茂股份,预减,2016-04-14,0.085,-84.98%~-81.22%
297,000813,德展健康,预亏,2016-04-14,0.011000000000000001,0
298,600338,西藏珠峰,预增,2016-04-14,-0.094,144
299,600115,东方航空,预增,2016-04-14,0.1234,60%~70%
300,002731,萃华珠宝,预亏,2016-04-14,0.19,0
301,601216,君正集团,预增,2016-04-14,0.07400000000000001,70%~110%
302,601567,三星医疗,预增,2016-04-14,0.1,55%~60%
303,600784,鲁银投资,预盈,2016-04-14,-0.013999999999999999,0
304,300511,雪榕生物,预增,2016-04-14,0.19,6%~84%
305,603822,嘉澳环保,预盈,2016-04-14,0.0545,0
306,000655,金岭矿业,预亏,2016-04-14,-0.06,-115%~-107%
307,600322,天房发展,预减,2016-04-13,0.03,0
308,002290,中科新材,预降,2016-04-13,0.05,-50%~-20%
309,600835,上海机电,预升,2016-04-13,0.14,50
310,000952,广济药业,预盈,2016-04-13,-0.026000000000000002,0
311,000965,天保基建,预增,2016-04-13,0.03,155.62%~172.66%
312,000911,南宁糖业,预亏,2016-04-13,0.07,0
313,000759,中百集团,预减,2016-04-13,0.07,-96%~-92%
314,000780,*ST平能,预亏,2016-04-13,-0.03,0
315,000043,中航地产,预亏,2016-04-13,-0.1023,0
316,000635,英力特,预增,2016-04-13,0.01,17.5%~52.75%
317,002171,楚江新材,预盈,2016-04-13,-0.008,0
318,002726,龙大肉食,预增,2016-04-13,0.15,50%~70%
319,000868,安凯客车,预增,2016-04-13,0.01,140%~170%
320,600129,太极集团,预增,2016-04-13,0.048,4293.99
321,002522,浙江众成,预增,2016-04-13,0.01,220%~270%
322,002037,久联发展,预亏,2016-04-13,0.07,0
323,000712,锦龙股份,预减,2016-04-13,0.22,-70%~-50%
324,002511,中顺洁柔,预增,2016-04-13,0.0548,90%~120%
325,000610,西安旅游,减亏,2016-04-13,-0.0408,0
326,000055,方大集团,预增,2016-04-13,0.0205,40%~80%
327,600687,刚泰控股,预增,2016-04-13,0.195,82.72%~124.49%
328,000613,*ST东海A,预盈,2016-04-13,-0.0003,0
329,002607,亚夏汽车,预盈,2016-04-13,-0.04,194.95%~242.43%
330,600871,石化油服,预亏,2016-04-13,-0.027999999999999997,0
331,601012,隆基股份,预增,2016-04-13,0.14,245%~265%
332,601179,中国西电,预升,2016-04-13,0.0317,43
333,000788,北大医药,预盈,2016-04-13,-0.14,0
334,000928,中钢国际,预升,2016-04-13,0.1264,0
335,000810,创维数字,预增,2016-04-13,0.1389,46.25%~68.75%
336,000506,中润资源,预盈,2016-04-13,-0.0117,0
337,603528,多伦科技,预升,2016-04-13,0.5736,0%~10%
338,000616,海航投资,预亏,2016-04-13,0.01,0
339,000702,正虹科技,预亏,2016-04-12,0.0087,0
340,000502,绿景控股,预亏,2016-04-12,-0.0155,0
341,000988,华工科技,预增,2016-04-12,0.03,45.1%~55.46%
342,000929,兰州黄河,预亏,2016-04-12,0.368,0
343,000957,中通客车,预增,2016-04-12,0.04,1437%~1460%
344,000006,深振业A,预减,2016-04-12,0.1494,-77.68%~-74.21%
345,000783,长江证券,预降,2016-04-12,0.16,-34.97
346,600549,厦门钨业,预降,2016-04-12,0.0301,-17.49
347,002234,民和股份,预盈,2016-04-12,-0.14,0
348,600596,新安股份,预亏,2016-04-12,0.0057,0
349,000514,渝开发,减亏,2016-04-12,-0.0222,0
350,600801,华新水泥,预亏,2016-04-12,0.02,0
351,000851,高鸿股份,预亏,2016-04-12,-0.0094,0
352,000400,许继电气,预增,2016-04-12,0.0105,220%~270%
353,000062,深圳华强,预升,2016-04-12,0.078,5%~25%
354,000962,东方钽业,预亏,2016-04-12,-0.1396,0
355,002157,正邦科技,预盈,2016-04-12,-0.11,0
356,601233,桐昆股份,预增,2016-04-12,0.11,47%~77%
357,000885,同力水泥,预亏,2016-04-12,0.001,0
358,000563,陕国投A,预增,2016-04-12,0.0619,92.43
359,002588,史丹利,预升,2016-04-12,0.44,15%~25%
360,000803,*ST金宇,预亏,2016-04-12,-0.01,0
361,000014,沙河股份,预亏,2016-04-12,0.0017,0
362,000728,国元证券,预减,2016-04-12,0.37,-70.17
363,000733,振华科技,预增,2016-04-12,0.05,160%~190%
364,601006,大秦铁路,预减,2016-04-12,0.25,-50
365,000971,高升控股,预盈,2016-04-12,-0.032,0
366,000757,浩物股份,预增,2016-04-12,0.01,73.62
367,603866,桃李面包,预升,2016-04-12,0.14,44.42
368,000430,张家界,预盈,2016-04-12,-0.0141,139.81%~161.92%
369,002333,罗普斯金,减亏,2016-04-12,-0.06,0
370,000673,当代东方,预盈,2016-04-12,-0.0243,0
371,000042,中洲控股,预减,2016-04-12,0.9634,-100%~-90%
372,000862,银星能源,预亏,2016-04-12,-0.01,0
373,000498,山东路桥,预亏,2016-04-12,0.0296,-106.35
374,002531,天顺风能,预增,2016-04-12,0.09,70%~100%
375,002155,湖南黄金,减亏,2016-04-12,-0.02,0
376,601058,赛轮金宇,预增,2016-04-12,0.06,160%~200%
377,600586,金晶科技,预盈,2016-04-12,-0.03,0
378,002111,威海广泰,预增,2016-04-12,0.08,50%~70%
379,002413,雷科防务,预增,2016-04-12,0.05,80%~110%
380,002460,赣锋锂业,预增,2016-04-12,0.07,320%~360%
381,002049,紫光国芯,预升,2016-04-12,0.0903,0%~30%
382,000599,青岛双星,预增,2016-04-12,0.013000000000000001,160%~180%
383,600644,乐山电力,预增,2016-04-12,0.023,156.61
384,000166,申万宏源,预降,2016-04-12,0.19,-47.55
385,603169,兰石重装,减亏,2016-04-12,-0.022000000000000002,0
386,603601,再升科技,预增,2016-04-12,0.0495,430%~480%
387,002795,永和智控,预升,2016-04-12,0.2,-10%~10%
388,000935,四川双马,预亏,2016-04-12,-0.02,-16.29%~12.78%
389,002636,金安国纪,预增,2016-04-12,0.05,140%~170%
390,000059,华锦股份,预盈,2016-04-11,-0.09,0
391,002031,巨轮智能,预减,2016-04-11,0.09,-90%~-70%
392,600711,盛屯矿业,预盈,2016-04-11,-0.006999999999999999,0
393,300055,万邦达,预降,2016-04-11,0.3944,-35.86%~-21.37%
394,000620,新华联,预增,2016-04-11,0.01,332.34%~440.42%
395,300418,昆仑万维,预升,2016-04-11,0.2798,14.88%~40.41%
396,300462,华铭智能,预增,2016-04-11,0.03,80%~100%
397,002743,富煌钢构,预增,2016-04-11,0.02,150%~200%
398,000877,天山股份,减亏,2016-04-09,-0.27,20
399,300088,长信科技,预升,2016-04-09,0.07,-5%~10%
400,300250,初灵信息,预盈,2016-04-09,-0.0414,0
401,300483,沃施股份,预降,2016-04-09,0.28,-25.63%~-9.98%
402,300112,万讯自控,预减,2016-04-09,0.01,-90.89%~-69.63%
403,603558,健盛集团,预增,2016-04-09,0.3,100%~150%
404,300385,雪浪环境,预升,2016-04-09,0.1406,10%~25%
405,000710,*ST天仪,减亏,2016-04-09,-0.0365,0
406,000888,峨眉山A,预增,2016-04-09,0.0099,484%~522%
407,000045,深纺织A,预亏,2016-04-09,0.0086,0
408,300046,台基股份,预降,2016-04-09,0.044000000000000004,-15%~0%
409,300085,银之杰,预升,2016-04-09,0.0192,9.25%~29.11%
410,300344,太空板业,预亏,2016-04-09,-0.0613,0
411,300265,通光线缆,预增,2016-04-09,0.08900000000000001,88%~108%
412,300389,艾比森,预降,2016-04-09,0.385,-28%~-22%
413,300196,长海股份,预升,2016-04-09,0.2,11.07%~40.16%
414,300444,双杰电气,预盈,2016-04-09,0.0,0
415,300411,金盾股份,预升,2016-04-09,0.0523,19.51%~38.63%
416,300355,蒙草生态,预亏,2016-04-09,0.06,0
417,000631,顺发恒业,预减,2016-04-09,0.16,-80%~-50%
418,300447,全信股份,预升,2016-04-09,0.2916,30%~45%
419,300369,绿盟科技,减亏,2016-04-09,-0.3309,0
420,300178,腾邦国际,预升,2016-04-09,0.0636,10%~40%
421,300261,雅本化学,预降,2016-04-09,0.0527,-45%~-25%
422,300002,神州泰岳,预减,2016-04-09,0.0298,-90%~-60%
423,300423,鲁亿通,预降,2016-04-09,0.07,-50%~-30%
424,300199,翰宇药业,预增,2016-04-09,0.0431,40%~60%
425,300479,神思电子,预减,2016-04-09,0.22,-80%~-50%
426,300179,四方达,预减,2016-04-09,0.0571,-70%~-50%
427,600101,明星电力,预升,2016-04-09,0.086,8.67
428,600750,江中药业,预增,2016-04-09,0.21,50%~70%
429,300439,美康生物,预升,2016-04-09,0.39,5%~20%
430,300465,高伟达,预降,2016-04-09,0.04,-63.11%~-33.13%
431,300013,新宁物流,预增,2016-04-09,0.006,407.84%~434.57%
432,002264,新华都,预增,2016-04-09,0.03,169.83%~216.17%
433,000836,鑫茂科技,预盈,2016-04-09,-0.0746,0
434,300011,鼎汉技术,预减,2016-04-09,0.0583,-115%~-85%
435,600131,岷江水电,预增,2016-04-09,0.047,86.3
436,300248,新开普,预盈,2016-04-09,-0.0089,0
437,300312,邦讯技术,预亏,2016-04-09,0.012,-1373.14%~-1346.16%
438,000985,大庆华科,预增,2016-04-09,0.003,48.59%~122.88%
439,300254,仟源医药,预升,2016-04-09,0.0545,-10%~10%
440,300079,数码视讯,预升,2016-04-09,0.0643,0%~10%
441,600258,首旅酒店,预减,2016-04-09,0.1282,-76.32
442,603800,道森股份,预亏,2016-04-09,0.1389,0
