,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
37,601366,利群股份,0.15,,,4.1,,10332.99,,,04-29
38,002816,和科达,-0.05,,,-1.24,,-380.56,,,04-29
39,603032,德新交运,0.05,,,2.39,,515.53,,,04-29
40,603823,百合花,0.17,,,4.84,,3066.33,,,04-29
41,601128,常熟银行,0.14,,,3.45,,28366.3,,,04-28
42,002809,红墙股份,0.22,,,3.03,,1304.8,,,04-28
43,603007,花王股份,0.05,,,1.2,,489.06,,,04-28
44,603159,上海亚虹,0.11,,,3.79,,811.79,,,04-28
45,300638,广和通,0.07,,,3.87,,442.36,,,04-28
46,603656,泰禾光电,0.21,,,3.81,,1210.84,,,04-28
47,601127,小康股份,0.16,,,4.44,,11807.15,35.17,,04-28
48,603888,新华网,0.12,,,2.3,,1916.14,,,04-28
49,603990,麦迪科技,-0.03,,,-0.96,,-178.81,,,04-28
50,300630,普利制药,0.09,,,3.18,,825.52,,,04-28
51,603050,科林电气,0.04,,,0.26,,380.62,,,04-28
52,603630,拉芳家化,0.23,,,4.22,,2978.72,,,04-28
53,603069,海汽集团,0.1,,,3.44,,2446.95,,,04-28
54,600977,中国电影,0.21,,,5.88,,28938.34,,,04-28
55,600996,贵广网络,0.2,,,9.38,,16559.1,,,04-28
56,603556,海兴电力,0.41,,,7.0,,11616.46,,,04-28
57,603878,武进不锈,-0.02,,,-0.22,,-250.83,,,04-28
58,603179,新泉股份,0.17,,,4.15,,2063.79,,,04-28
59,603360,百傲化学,0.19,,,5.04,,1860.92,,,04-28
60,600977,中国电影,0.21,,,5.88,,28938.34,,,04-28
61,600996,贵广网络,0.2,,,9.38,,16559.1,,,04-28
62,603556,海兴电力,0.41,,,7.0,,11616.46,,,04-28
63,603878,武进不锈,-0.02,,,-0.22,,-250.83,,,04-28
64,603179,新泉股份,0.17,,,4.15,,2063.79,,,04-28
65,603360,百傲化学,0.19,,,5.04,,1860.92,,,04-28
66,603716,塞力斯,0.29,,,2.36,,1101.19,,,04-28
67,601500,通用股份,0.04,,,1.25,,1987.74,,,04-28
68,601611,中国核建,0.04,,,1.49,,9034.04,-29.41,,04-28
69,603887,城地股份,0.22,,,4.4,,1580.81,,,04-28
70,603323,吴江银行,0.15,,,2.33,,15500.4,,,04-28
71,603586,金麒麟,0.26,,,4.84,,4117.43,,,04-28
72,603337,杰克股份,0.34,,,6.22,,5303.02,,,04-28
73,603768,常青股份,0.27,,,6.57,,4060.14,,,04-28
74,603877,太平鸟,0.15,,,,,6143.46,,,04-28
75,002852,道道全,0.7,,,10.42,,5251.22,,,04-28
76,603708,家家悦,0.32,,,8.31,,8670.13,,,04-28
77,002858,力盛赛车,-0.18,,,-4.49,,-854.68,,,04-28
78,603690,至纯科技,0.07,,,4.5,,1140.3,,,04-28
79,603817,海峡环保,0.07,,,2.89,,2440.93,,,04-28
80,603908,牧高笛,0.38,,,3.89,,1909.03,,,04-28
81,002833,弘亚数控,0.21,,,6.23,,2122.61,,,04-28
82,300640,德艺文创,0.13,,,7.34,,757.34,,,04-28
83,603228,景旺电子,0.29,,,7.26,,10323.03,,,04-28
84,603826,坤彩科技,0.07,,,4.31,,1783.6,,,04-28
85,603987,康德莱,0.13,,,2.8,,2051.42,,,04-28
86,002839,张家港行,,,,2.72,,19197.92,,,04-28
87,603320,迪贝电气,0.13,,,3.5,0.27,1007.18,,,04-28
88,002845,同兴达,0.2,,,3.79,,1417.97,,,04-27
89,300633,开立医疗,0.02,-11.5,,1.11,,635.74,-29.29,,04-27
90,603060,国检集团,0.04,,,1.71,,661.39,,,04-27
91,600919,江苏银行,0.26,,,4.04,,268734.8,,,04-27
92,603811,诚意药业,0.18,,,4.31,,1145.44,,,04-27
93,002850,科达利,0.38,,,5.89,,3968.93,,,04-27
94,603559,中通国脉,0.02,,,0.38,,113.56,,,04-27
95,300590,移为通信,0.26,27.6,,8.21,,1531.45,29.11,,04-27
96,002838,道恩股份,0.32,,,5.0,,2007.22,,,04-27
97,300626,华瑞股份,0.01,,,0.22,,50.52,,,04-27
98,603186,华正新材,0.27,,,7.13,,2583.68,,,04-27
99,300555,路通视信,0.18,,,4.01,,1086.15,,,04-27
100,603298,杭叉集团,0.2,,,5.42,,10722.19,,,04-27
101,603389,亚振家居,-0.02,,,-0.65,,-263.42,,,04-27
102,300543,朗科智能,0.5,,,8.62,,2268.17,,,04-27
103,603903,中持股份,-0.0,,,-0.0,,-33.75,,,04-27
104,002774,快意电梯,0.04,,,2.46,,1008.0,,,04-27
105,300560,中富通,0.14,,,2.75,,740.11,,,04-27
106,300584,海辰药业,0.09,,,2.24,,524.7,,,04-27
107,300606,金太阳,0.09,,,3.09,,634.11,,,04-27
108,603238,诺邦股份,0.14,,,3.68,,1221.76,,,04-27
109,300554,三超新材,0.14,,,2.8,,536.65,,,04-27
110,600909,华安证券,0.05,,,2.15,,14780.4,,,04-27
111,300559,佳发安泰,0.11,,,2.46,,597.24,,,04-27
112,603960,克来机电,0.08,,,2.47,,496.68,,,04-27
113,002813,路畅科技,0.18,,,3.48,,1614.69,,,04-27
114,300618,寒锐钴业,0.05,,,1.62,,468.45,,,04-27
115,002848,高斯贝尔,0.23,,,5.13,,2916.49,,,04-27
116,300637,扬帆新材,0.1,,,13.08,,889.72,,,04-27
117,002819,东方中科,0.02,,,,,182.5,,,04-27
118,603036,如通股份,0.07,,,1.84,,1105.37,,,04-27
119,300536,农尚环境,0.05,,,1.36,,366.38,,,04-27
120,002865,钧达股份,0.12,,,2.14,,1083.55,,,04-27
121,300547,川环科技,0.4,,,6.08,,1773.85,,,04-27
122,300563,神宇股份,0.21,,,5.11,,1270.91,,,04-27
123,603977,国泰集团,0.15,,,4.19,,2447.7,,,04-27
124,300587,天铁股份,0.07,,,1.44,,574.53,,,04-27
125,300622,博士眼镜,0.1,41.86,,2.8,,639.22,43.13,,04-27
126,603035,常熟汽饰,0.24,,,3.97,,5076.05,,,04-27
127,603178,圣龙股份,0.15,,,6.41,,2244.66,,,04-27
128,300569,天能重工,0.58,,,5.51,,3614.08,,,04-27
129,300628,亿联网络,1.33,47.46,,15.51,,7431.8,47.38,,04-27
130,603138,海量数据,0.09,,,3.93,,520.3,,,04-27
131,603189,网达软件,0.01,,,0.63,,237.23,,,04-27
132,300598,诚迈科技,0.02,,,0.62,,145.58,,,04-27
133,002863,今飞凯达,0.08,,,2.64,,1377.0,,,04-27
134,603218,日月股份,0.17,,,4.35,,6046.79,,,04-27
135,300581,晨曦航空,0.11,,,1.75,,384.91,,,04-27
136,300621,维业股份,0.08,-11.11,,1.78,,814.21,-1.01,,04-27
137,002851,麦格米特,0.1,,,2.2,,1281.66,,,04-27
138,300551,古鳌科技,-0.23,,,-4.74,,-1263.61,,,04-27
139,601858,中国科传,-0.02,,,-0.62,,-1193.12,,,04-27
140,002799,环球印务,0.08,,,1.94,,623.79,,,04-27
141,603090,宏盛股份,0.11,,,3.54,,840.96,,,04-27
142,300539,横河模具,0.1,,,3.54,,742.42,,,04-27
143,300556,丝路视觉,-0.21,,,-6.92,,-1721.66,,,04-27
144,002845,同兴达,0.2,,,3.79,,1417.97,,,04-27
145,300633,开立医疗,0.02,-11.5,,1.11,,635.74,-29.29,,04-27
146,603060,国检集团,0.04,,,1.71,,661.39,,,04-27
147,600919,江苏银行,0.26,,,4.04,,268734.8,,,04-27
148,603811,诚意药业,0.18,,,4.31,,1145.44,,,04-27
149,002850,科达利,0.38,,,5.89,,3968.93,,,04-27
150,603559,中通国脉,0.02,,,0.38,,113.56,,,04-27
151,300608,思特奇,-1.2,,,-20.76,,-6057.09,,,04-26
152,300645,正元智慧,-0.23,,,-3.46,,-1167.3,,,04-26
153,603131,上海沪工,0.14,,,3.19,,1086.67,,,04-26
154,300572,安车检测,0.12,,,2.35,,603.92,,,04-26
155,300596,利安隆,0.28,,,5.87,,2504.46,,,04-26
156,300579,数字认证,-0.1,,,-2.91,,-600.44,,,04-26
157,002867,周大生,0.26,,,7.01,0.11,10363.79,,,04-26
158,603881,数据港,0.12,,,5.46,,1893.81,,,04-26
159,300549,优德精密,0.16,,,4.82,,823.51,,,04-26
160,002855,捷荣技术,0.07,,,1.75,,1289.76,,,04-26
161,603037,凯众股份,0.27,,,4.11,,1596.09,,,04-26
162,603615,茶花股份,0.14,,,3.35,,2537.91,,,04-26
163,300571,平治信息,0.31,,,7.76,,915.76,,,04-26
164,002842,翔鹭钨业,0.21,,,3.74,,1574.81,,,04-26
165,002860,星帅尔,0.34,,,7.4,,2093.47,,,04-26
166,300542,新晨科技,-0.02,,,-0.28,,-104.43,,,04-26
167,300578,会畅通讯,0.14,,,5.68,,774.31,,,04-26
168,300583,赛托生物,0.08,,,0.65,,660.34,,,04-26
169,300600,瑞特股份,0.3,,,5.23,,2229.01,,,04-26
170,603777,来伊份,0.3,,,4.83,,5335.54,,,04-26
171,601966,玲珑轮胎,0.27,,,5.91,,27355.2,,,04-26
172,300593,新雷能,0.15,,,4.14,,1338.75,,,04-26
173,300541,先进数通,0.0,,,0.04,,14.95,,,04-26
174,300577,开润股份,0.26,,,6.1,,1295.1,,,04-26
175,300599,雄塑科技,0.09,,,3.22,,1963.19,,,04-26
176,300552,万集科技,0.28,,,5.56,,2263.86,,,04-26
177,300523,辰安科技,0.05,,,0.9,,283.89,,,04-26
178,603858,步长制药,0.32,,,2.66,,19286.72,,,04-26
179,300557,理工光科,-0.08,,,-1.32,,-333.62,,,04-26
180,601882,海天精工,0.02,,,1.0,,973.89,,,04-26
181,300576,容大感光,0.12,,,3.35,,745.91,,,04-26
182,300616,尚品宅配,-0.75,,,-10.57,,-6051.21,,,04-26
183,300635,达安股份,0.19,,,4.01,,1201.39,,,04-26
184,600926,杭州银行,0.52,,,3.76,-3.28,121588.0,,,04-26
185,603336,宏辉果蔬,0.15,,,3.51,,1455.81,,,04-26
186,300562,乐心医疗,0.11,-56.0,,6.81,,1583.52,41.59,,04-26
187,300586,美联新材,0.13,,,2.9,,910.91,,,04-26
188,002817,黄山胶囊,0.23,,,4.6,,1506.96,,,04-26
189,603177,德创环保,-0.06,,,-2.71,,-834.54,,,04-26
190,603660,苏州科达,-0.0,,,-0.13,,-82.08,,,04-26
191,603787,新日股份,0.08,,,2.33,,1156.99,,,04-26
192,002822,中装建设,0.1,,,2.0,,2207.78,,,04-26
193,300627,华测导航,0.07,-331.67,,2.75,,621.39,-408.13,,04-26
194,603133,碳元科技,0.08,,,2.69,,1254.26,,,04-26
195,603258,电魂网络,0.45,,,17.78,,8126.65,,,04-26
196,300573,兴齐眼药,0.12,,,1.9,,748.19,,,04-26
197,300597,吉大通信,0.01,,,0.68,,248.62,,,04-26
198,002862,实丰文化,0.03,,,0.67,,171.72,,,04-26
199,300585,奥联电子,0.22,,,6.58,,1311.15,,,04-26
200,002832,比音勒芬,0.62,,,9.03,,4985.25,,,04-26
201,300620,光库科技,0.15,,,6.33,,962.7,,,04-26
202,300639,凯普生物,0.13,,,2.46,,856.62,,,04-26
203,603345,安井食品,0.29,,,5.43,,4618.28,,,04-26
204,300550,和仁科技,-0.02,,,-0.56,,-119.1,,,04-26
205,603089,正裕工业,0.28,,,6.52,,2217.93,,,04-25
206,603991,至正股份,0.09,,,2.26,,477.86,,,04-25
207,300631,久吾高科,0.04,,,0.53,,189.75,,,04-25
208,603330,上海天洋,0.33,,,4.74,,1501.18,,,04-25
209,300601,康泰生物,0.17,,,9.16,,6214.06,,,04-25
210,002831,裕同科技,0.35,,,5.77,,12526.12,,,04-25
211,002849,威星智能,0.08,,,2.2,,519.82,,,04-25
212,603031,安德利,0.15,,,2.59,,876.49,,,04-25
213,300566,激智科技,0.14,,,3.16,,815.66,,,04-25
214,300589,江龙船艇,-0.08,,,-4.23,,-547.74,,,04-25
215,002837,英维克,0.19,,,5.02,,1110.35,,,04-25
216,300595,欧普康视,0.37,,,7.28,,1905.93,,,04-25
217,300612,宣亚国际,0.06,,,2.17,,310.16,,,04-25
218,603388,元成股份,-0.07,,,-1.38,,-492.57,,,04-25
219,002866,传艺科技,0.1,-23.08,,3.51,0.08,1097.59,-10.03,,04-25
220,603639,海利尔,0.48,,,6.98,,4279.56,,,04-25
221,300514,友讯达,0.07,,,2.56,-0.34,507.46,,,04-25
222,603819,神力股份,0.14,,,2.62,,1233.74,,,04-25
223,300548,博创科技,0.27,,,5.51,,1697.58,,,04-25
224,300605,恒锋信息,0.05,,,1.51,,295.06,,,04-25
225,603665,康隆达,0.19,,,3.9,,1394.57,,,04-25
226,300570,太辰光,0.16,,,4.0,,1541.63,,,04-25
227,002824,和胜股份,0.17,,,4.04,,1527.31,,,04-25
228,002841,视源股份,0.23,,,11.79,,9416.25,,,04-25
229,300617,安靠智电,0.47,,,7.13,,2365.46,,,04-25
230,603067,振华股份,0.06,,,1.6,,1070.28,,,04-25
231,601595,上海电影,0.23,,,8.0,,6512.6,,,04-25
232,300530,达志科技,0.18,,,3.69,,952.85,,,04-25
233,002818,富森美,0.37,,,6.27,,14776.28,,,04-25
234,002823,凯中精密,0.23,,,5.43,,2500.2,,,04-25
235,603040,新坐标,0.14,,,3.49,,829.12,,,04-25
236,601212,白银有色,0.01,,,0.38,,4304.04,,,04-25
237,002811,亚泰国际,0.16,,,3.62,,2170.51,,,04-25
238,603165,荣晟环保,0.3,,,9.66,,2830.35,,,04-25
239,603538,美诺华,0.14,,,1.97,,1219.01,,,04-25
240,603040,新坐标,0.14,,,3.49,,829.12,,,04-25
241,601212,白银有色,0.01,,,0.38,,4304.04,,,04-25
242,002811,亚泰国际,0.16,,,3.62,,2170.51,,,04-25
243,603165,荣晟环保,0.3,,,9.66,,2830.35,,,04-25
244,603538,美诺华,0.14,,,1.97,,1219.01,,,04-25
245,300546,雄帝科技,-0.17,,,-2.53,,-697.76,,,04-25
246,300603,立昂技术,-0.03,,,-1.03,,-237.16,,,04-25
247,603444,吉比特,1.03,,,10.77,,5496.36,,,04-25
248,300591,万里马,-0.01,,,-0.55,,-132.95,,,04-25
249,300609,汇纳科技,-0.14,102.57,,-5.27,,-1063.55,96.59,,04-25
250,603579,荣泰健康,0.94,,,16.09,,4958.69,,,04-25
251,300567,精测电子,-0.01,-93.75,,-0.28,,-67.64,-92.77,,04-24
252,002821,凯莱英,0.36,,,3.66,,3283.53,,,04-24
253,002826,易明医药,0.03,,,1.9,,477.14,,,04-24
254,002843,泰嘉股份,0.1,,,2.65,,1026.86,,,04-24
255,603421,鼎信通讯,-0.01,,,-0.2,,-211.95,,,04-24
256,002830,名雕股份,-0.37,,,-6.22,,-1832.51,,,04-24
257,002853,皮阿诺,-0.09,,,-1.32,,-401.46,,,04-24
258,603041,美思德,0.25,,,4.99,,1905.97,,,04-24
259,300648,星云股份,0.07,,,2.15,-0.05,379.67,,,04-24
260,603096,新经典,0.34,,,6.13,0.18,3433.49,,,04-24
261,002828,贝肯能源,-0.12,,,-2.25,,-1057.29,,,04-24
262,603637,镇海股份,0.03,,,0.58,,194.89,,,04-24
263,603039,泛微网络,0.17,,,3.15,,835.86,,,04-24
264,002861,瀛通通讯,0.13,,,2.39,,1173.07,,,04-22
265,603203,快克股份,0.28,,,7.28,,1945.42,,,04-22
266,002836,新宏泽,0.2,,,4.78,,1191.68,,,04-22
267,603859,能科股份,-0.16,,,-3.22,,-1341.77,,,04-22
268,002812,创新股份,0.27,,,3.66,,2756.46,,,04-22
269,300610,晨化股份,0.2,,,4.4,,1532.84,,,04-22
270,603677,奇精机械,0.28,,,4.34,,1706.4,,,04-22
271,300568,星源材质,0.58,,,9.47,,5259.35,,,04-22
272,002827,高争民爆,0.05,,,2.07,,682.25,,,04-21
273,603393,新天然气,0.38,,,6.83,,4517.53,,,04-21
274,300545,联得装备,0.02,,,0.5,,110.25,,,04-21
275,300602,飞荣达,0.33,,,5.39,,2464.4,,,04-21
276,002856,美芝股份,0.11,,,2.93,,855.37,,,04-21
277,603038,华立股份,0.17,,,1.88,,827.63,,,04-21
278,603577,汇金通,0.13,,,2.32,,1112.97,,,04-21
279,300538,同益股份,0.13,,,2.89,,531.54,,,04-21
280,300625,三雄极光,0.08,-59.25,,2.39,,1711.68,54.42,,04-21
281,300611,美力科技,0.17,-10.53,,3.09,,1157.37,3.52,,04-21
282,300629,新劲刚,0.05,,,1.31,,243.23,,,04-21
283,002847,盐津铺子,0.26,,,9.42,,2461.8,,,04-21
284,002835,同为股份,0.09,,,2.37,,722.95,,,04-21
285,002840,华统股份,0.11,,,2.08,,1534.87,,,04-21
286,603517,绝味食品,0.23,,,6.81,,8333.39,,,04-21
287,300534,陇神戎发,0.16,,,2.51,,1031.98,,,04-21
288,603239,浙江仙通,0.37,,,10.01,,3363.63,,,04-20
289,300613,富瀚微,0.73,,,14.68,,2426.89,,,04-20
290,300565,科信技术,0.17,,,5.75,,2018.99,,,04-20
291,300588,熙菱信息,-0.08,,,-4.25,,-577.08,,,04-20
292,300642,透景生命,0.26,,,5.98,0.16,1185.86,,,04-20
293,603232,格尔软件,-0.11,,,-2.13,-0.87,-515.95,,,04-20
294,603139,康惠制药,0.12,,,1.99,-0.51,921.86,,,04-20
295,603638,艾迪精密,0.11,,,3.28,,1413.9,,,04-20
296,603928,兴业股份,0.2,,,5.5,,3024.21,,,04-20
297,002846,英联股份,0.12,,,4.18,,1041.22,,,04-20
298,002857,三晖电气,-0.08,,,-3.4,,-666.66,,,04-20
299,603803,瑞斯康达,0.16,,,,,5845.48,,,04-19
300,300592,华凯创意,,,,0.15,,44.59,,,04-19
301,603081,大丰实业,0.1,,,4.09,-0.04,3506.94,,,04-19
302,300619,金银河,-0.14,,,-4.77,,-777.84,,,04-18
303,603667,五洲新春,0.11,,,2.56,,1683.65,,,04-18
304,002825,纳尔股份,0.15,,,3.69,,1094.72,,,04-18
305,603416,信捷电气,0.24,,,5.26,,1777.63,,,04-18
306,002829,星网宇达,0.06,,,0.96,,316.62,,,04-18
307,603626,科森科技,0.11,,,36.9,,2257.38,,,04-18
308,300540,深冷股份,-0.08,,,-1.69,,-494.75,,,04-18
309,603515,欧普照明,0.06,,,1.72,,3147.18,,,04-18
310,002820,桂发祥,0.32,,,6.85,,3051.86,,,04-17
311,300641,正丹股份,0.17,,,8.75,0.15,3737.29,,,04-17
312,300623,捷捷微电,0.28,,,4.83,,1980.6,,,04-14
313,300604,长川科技,0.05,,,1.6,-0.06,294.68,,,04-14
314,603797,联泰环保,0.09,,,2.14,0.13,1369.95,,,04-12
315,603603,博天环境,,,,,,159.9,,,09-30
316,601229,上海银行,0.67,,17.77,3.86,,363626.8,,,09-26
317,603160,汇顶科技,0.18,,2.86,5.81,-0.14,7012.92,,,09-20
318,002815,崇达技术,0.24,,2.97,8.01,0.33,8510.58,,,09-12
319,601163,三角轮胎,0.27,,4.82,5.72,0.48,16110.3,,,08-22
320,600908,无锡银行,0.13,,4.47,2.94,-0.76,21550.82,,,08-10
321,300537,广信材料,0.11,,3.35,3.34,0.06,826.39,,,08-09
322,300533,冰川网络,0.6,-11.76,,9.02,,4469.47,-11.95,,07-29
323,300532,今天国际,0.09,,5.91,1.48,-0.22,546.51,,,07-28
324,300535,达威股份,0.24,33.33,,,,1069.63,33.85,,07-28
325,601997,贵阳银行,0.45,18.42,,5.63,,80876.8,19.86,,07-27
326,002807,江阴银行,0.11,-11.05,,2.42,,17679.0,-11.09,,07-26
327,600936,广西广电,0.08,-20.0,,,,11221.86,-15.86,,07-26
328,002808,苏州恒久,0.06,-38.04,,1.74,,509.97,-38.34,,07-25
329,300531,优博讯,0.25,,4.68,5.46,-0.44,1492.05,,,07-25
330,603843,正平股份,-0.05,-0.0,,-2.17,,-1503.68,56.55,,07-25
331,603569,长久物流,0.21,10.53,,8.01,,7474.56,10.92,,07-21
332,601811,新华文轩,0.15,,6.11,2.44,-0.17,17301.29,,,07-19
333,300528,幸福蓝海,0.07,-46.15,,1.27,,1643.13,-44.07,,07-18
334,300527,华舟应急,0.01,,,0.22,,206.23,,,07-15
335,603322,超讯通信,0.01,-150.0,,0.34,,80.7,-164.76,,07-14
336,300529,健帆生物,0.13,30.0,,7.98,,4689.47,23.97,,07-14
337,300526,中潜股份,0.14,,,3.23,,880.04,53.28,,07-13
338,300525,博思软件,0.03,,,0.74,,167.61,,,07-13
339,002806,华锋股份,0.05,,,1.36,,309.26,1192.3,,07-12
340,603663,三祥新材,0.08,33.33,,3.16,,768.93,22.28,,07-11
341,300522,世名科技,0.25,8.7,4.41,5.73,0.12,1248.15,6.87,,07-04
342,603585,苏利股份,0.54,,7.66,7.33,1.01,4062.4,,,06-30
343,002803,吉宏股份,0.07,40.0,,2.37,,639.62,41.03,,06-22
344,300521,爱司凯,0.1,25.0,,2.52,,587.08,28.16,,06-22
345,300520,科大国创,-0.02,-33.33,,-0.49,,-130.32,-40.72,,06-20
346,002805,丰元股份,0.09,-52.63,,1.61,,669.96,-50.78,,06-20
347,603429,集友股份,0.25,,3.19,8.1,0.46,1266.09,,,06-17
348,603900,通灵珠宝,0.46,,5.91,7.56,0.42,8442.6,,,06-17
349,600939,重庆建工,,,,,,4020.98,120.96,,06-08
350,603016,新宏泰,0.13,0.0,,3.27,,1411.85,0.72,,06-08
351,002802,洪汇新材,0.15,36.36,,4.25,,1220.06,36.52,,06-07
352,002801,微光股份,0.43,22.86,9.73,4.53,0.34,1903.14,22.94,,06-07
353,603958,哈森股份,0.21,-24.54,,,,3362.0,-24.48,,06-07
354,300519,新光药业,0.66,,,12.11,,3977.53,3.35,,06-06
355,603909,合诚股份,0.17,,,4.16,,1268.61,,,06-06
356,300518,盛讯达,0.26,23.81,,3.65,,1803.84,23.94,,06-06
357,300517,海波重科,0.08,14.29,,1.79,,582.91,4.53,,06-06
358,300515,三德科技,0.08,-426.07,,2.48,,572.37,-425.65,,05-20
359,603339,四方冷链,0.18,-5.26,,3.85,0.48,2811.32,-5.79,,05-18
360,002800,天顺股份,0.07,75.0,,1.4,,384.02,78.6,,05-17
361,603737,三棵树,-0.18,-35.71,,-2.55,,-1378.15,-34.93,,05-16
362,603959,百利科技,0.01,,2.76,0.44,-0.34,203.97,,,05-16
363,300513,恒泰实达,-0.04,,,-0.71,,-215.64,,,05-16
364,300516,久之洋,0.23,9.52,4.63,5.15,-0.67,2091.23,13.08,,05-16
365,603779,威龙股份,0.07,75.0,,,,1121.47,83.38,,05-13
366,002797,第一创业,0.05,-54.55,3.16,1.62,-0.56,9989.12,-54.27,,05-10
367,002796,世嘉科技,0.11,0.0,4.42,2.53,-0.02,655.06,-3.12,,05-09
368,300510,金冠电气,0.09,12.5,4.73,1.9,0.02,592.22,18.68,,05-05
369,603101,汇嘉时代,0.12,-1.17,3.64,3.29,-0.37,2122.09,-1.21,,05-05
370,300511,雪榕生物,0.46,142.11,6.11,7.89,0.61,5218.34,140.07,,05-03
371,000792,盐湖股份,0.08,821.43,,0.62,,14367.34,978.48,,04-30
372,600757,长江传媒,0.11,120.0,,2.73,,13880.85,119.81,,04-30
373,601939,建设银行,0.27,0.0,6.04,4.63,,6795200.0,1.41,,04-30
374,600775,南京熊猫,0.04,19.6,,1.15,,3790.94,19.53,,04-30
375,000031,中粮地产,0.11,175.0,,3.14,,19047.47,164.82,,04-30
376,600416,湘电股份,0.01,-128.57,,0.13,,519.66,-121.42,,04-30
377,000050,深天马A,0.06,-43.17,,0.68,,9088.55,-29.68,,04-30
378,000338,潍柴动力,0.11,-63.33,,1.39,,44256.38,-26.26,,04-30
379,000505,*ST珠江,-0.09,-156.25,,,,-3854.12,-155.11,,04-30
380,000525,红太阳,0.05,-69.81,,0.71,,2795.43,-65.28,,04-30
381,600170,上海建工,0.08,0.0,,2.46,,49687.25,32.62,,04-30
382,000995,*ST皇台,-0.02,-0.0,,-3.09,,-375.2,31.33,,04-30
383,600984,建设机械,-0.04,-51.91,,-0.72,,-2240.87,26.8,,04-30
384,000587,金洲慈航,0.14,133.33,,2.0,,15298.72,376.74,,04-30
385,601058,赛轮金宇,0.09,50.0,,2.21,,9515.79,197.82,,04-30
386,600261,阳光照明,0.07,-30.0,,3.39,,10060.88,4.18,,04-30
387,600653,申华控股,-0.05,-293.2,,-4.34,,-8754.63,-300.79,,04-30
388,000717,韶钢松山,-0.1,-46.38,,-96.55,,-23109.34,-46.38,,04-30
389,002121,科陆电子,0.02,-0.95,,0.42,,985.49,18.08,,04-30
390,000798,中水渔业,-0.02,-271.53,,-1.59,,-750.82,-271.6,,04-30
391,601969,海南矿业,-0.03,-210.71,,-1.36,,-5844.95,-211.06,,04-30
392,000036,华联控股,0.08,-1135.0,,4.46,,9304.77,-1172.31,,04-30
393,600068,葛洲坝,0.14,26.13,,3.16,,64576.21,26.85,,04-30
394,600477,杭萧钢构,0.05,125.0,,2.19,,3660.06,238.92,,04-30
395,000898,鞍钢股份,-0.09,-2933.33,,-1.43,,-61500.0,-3336.84,,04-30
396,600833,第一医药,0.06,10.02,,1.78,,1323.35,10.0,,04-30
397,000511,*ST烯碳,0.0,-115.0,,0.05,,67.5,-115.29,,04-30
398,000961,中南建设,0.13,6.72,,1.05,,14884.15,7.31,,04-30
399,600886,国投电力,0.18,1.22,,4.56,,124117.47,1.23,,04-30
