,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
850,600428,中远海特,0.0,-99.14,,0.05,,441.04,-98.87,,08-27
851,300341,麦迪电气,0.08,-16.97,1.8,4.23,0.03,3900.93,129.03,,08-27
852,300035,中科电气,0.07,0.0,3.47,1.83,0.13,1557.4,-5.5,,08-27
853,000917,电广传媒,0.1,0.0,,1.25,,13507.19,-8.5,,08-27
854,600820,隧道股份,0.22,10.0,,4.25,,70249.23,9.88,,08-27
855,002254,泰和新材,0.06,-33.33,,1.72,,3362.14,-39.65,,08-27
856,600107,美尔雅,-0.04,-683.33,,-2.4,,-1251.35,-708.76,,08-27
857,002303,美盈森,0.08,-61.3,,4.59,,11216.75,-22.59,,08-27
858,000550,江铃汽车,0.82,-34.4,,5.71,,70451.67,-34.86,,08-27
859,300100,双林股份,0.41,36.67,5.68,7.5,0.25,16410.38,37.36,,08-27
860,001696,宗申动力,0.15,-12.51,,4.61,,17219.44,-12.52,,08-27
861,300422,博世科,0.16,-54.29,3.05,5.47,-0.45,2069.03,4.24,,08-27
862,300116,坚瑞沃能,-0.0,-109.52,1.93,-0.13,-0.03,-127.87,-114.07,,08-27
863,000593,大通燃气,0.02,-12.0,,0.88,,656.81,-4.82,,08-27
864,300132,青松股份,0.03,88.11,1.59,2.21,0.81,1343.21,88.61,,08-27
865,002030,达安基因,,,,4.73,,6427.15,6.64,,08-27
866,600592,龙溪股份,0.0,-97.83,,0.02,,43.6,-97.85,,08-27
867,603601,再升科技,0.2,91.55,,6.32,,3034.53,105.63,,08-27
868,300180,华峰超纤,0.1,-52.38,5.42,2.14,-0.22,4397.47,-48.07,,08-27
869,002078,太阳纸业,0.14,40.0,,4.92,,35256.52,40.04,,08-27
870,600272,开开实业,0.05,0.0,,2.45,,1172.76,6.43,,08-27
871,600773,西藏城投,0.05,11.11,,1.44,,3615.22,10.47,,08-27
872,300008,天海防务,0.34,314.46,7.42,6.41,-0.66,10171.56,389.61,,08-27
873,600791,京能置业,0.08,33.33,,2.32,,3524.62,41.36,,08-27
874,300040,九洲电气,0.07,-214.57,4.81,1.42,0.02,2346.38,-238.33,,08-27
875,000922,*ST佳电,-0.43,437.5,,-10.49,,-23106.62,360.16,,08-27
876,000967,盈峰环境,0.24,102.92,,3.53,,11807.11,231.37,,08-27
877,600895,张江高科,0.19,5.56,,3.79,,29066.19,2.23,,08-27
878,600168,武汉控股,0.25,-3.85,,3.96,,17471.43,-5.4,,08-27
879,603399,新华龙,-0.09,-52.63,,-2.6,,-4723.95,-28.48,,08-27
880,600186,莲花健康,-0.01,-98.88,,-6.3,,-558.24,-98.89,,08-27
881,600580,卧龙电气,0.11,-36.12,,2.81,,14317.21,-27.58,,08-27
882,600634,富控互动,0.06,-14.29,,1.26,,3167.9,-17.82,,08-27
883,300509,新美星,0.41,0.0,6.83,6.73,-0.16,2711.27,9.3,,08-27
884,600651,飞乐音响,0.06,-22.22,,1.69,,5562.37,-21.43,,08-27
885,600278,东方创业,0.14,-17.65,,2.53,,7403.03,-15.7,,08-27
886,300218,安利股份,0.15,27.94,4.53,3.42,0.07,3348.0,28.34,,08-27
887,601288,农业银行,0.32,0.0,3.62,8.82,1.65,10514800.0,0.8,,08-27
888,002452,长高集团,0.09,39.68,,3.76,,4621.68,39.32,,08-27
889,002147,新光圆成,-0.03,-56.52,,-1.31,,-3623.54,103.93,,08-27
890,000785,武汉中商,0.13,44.44,,4.28,,3384.25,43.34,,08-27
891,300266,兴源环境,0.28,228.71,5.82,6.81,-0.23,12019.17,240.44,,08-27
892,600354,敦煌种业,-0.2,-15.43,,-9.42,,-10326.53,-0.36,,08-27
893,000825,太钢不锈,0.05,381.82,,1.41,,30155.27,371.75,,08-27
894,600760,中航黑豹,-0.12,-45.45,,-11.12,,-4146.55,-44.45,,08-27
895,000524,岭南控股,0.08,-9.2,,3.52,,2126.45,-9.7,,08-27
896,300078,思创医惠,0.15,-42.31,3.17,4.85,0.07,6345.82,44.54,,08-27
897,300094,国联水产,0.02,-118.18,4.93,0.51,0.15,879.62,-121.9,,08-27
898,000561,烽火电子,0.06,500.0,,3.46,,3602.45,505.28,,08-27
899,002650,加加食品,0.09,-73.44,,5.17,,9791.73,-34.0,,08-27
900,300126,锐奇股份,0.03,-54.47,3.41,0.82,-0.09,857.75,-54.62,,08-27
901,300448,浩云科技,-0.19,-258.33,2.65,-6.68,-0.54,-3762.52,-563.24,,08-27
902,600191,华资实业,0.03,-92.13,,0.55,,1238.93,-92.11,,08-27
903,300142,沃森生物,-0.12,-14.29,1.54,-7.35,-0.12,-16190.19,141.19,,08-27
904,300465,高伟达,0.04,-69.23,5.53,0.63,-0.58,472.69,-65.12,10转22,08-27
905,601007,金陵饭店,0.06,14.0,,1.21,,1712.7,13.34,,08-27
906,300174,元力股份,0.15,3.43,3.89,3.95,0.36,2088.35,3.37,,08-27
907,300515,三德科技,0.21,-10.9,4.28,6.55,-0.07,1544.78,-10.9,,08-27
908,000716,黑芝麻,0.03,-74.22,,1.22,,2132.32,-47.03,,08-27
909,603885,吉祥航空,0.61,-39.6,,16.61,,71020.72,37.18,10派2.5,08-27
910,002152,广电运通,0.24,-36.84,,5.74,,35644.71,3.28,,08-27
911,000011,深物业A,-0.01,-116.83,,-0.25,,-524.87,-116.84,,08-27
912,600360,华微电子,0.04,34.62,,1.29,,2590.15,34.54,,08-27
913,002505,大康农业,0.0,-55.0,,0.17,,1000.33,-13.77,,08-27
914,002510,天汽模,0.1,-50.0,,4.88,,8245.16,1.02,,08-27
915,000035,中国天楹,0.06,-47.18,,3.82,,7197.55,7.94,,08-27
916,000059,华锦股份,0.57,281.08,,9.73,,90519.78,281.15,,08-27
917,300018,中元股份,0.07,16.67,2.8,2.33,0.0,3133.86,170.41,,08-27
918,600836,界龙实业,0.01,-54.55,,0.37,,322.42,-7.87,,08-27
919,603123,翠微股份,0.09,-37.41,,1.56,,4553.63,-37.67,,08-27
920,300389,艾比森,0.19,-30.56,2.77,6.85,-0.14,6076.44,37.6,,08-27
921,300083,劲胜精密,0.04,-104.76,3.54,1.01,-0.08,5039.86,-129.85,,08-27
922,000978,桂林旅游,0.01,-230.0,,0.31,,462.47,-232.62,,08-27
923,000548,湖南投资,0.09,944.44,,3.11,,4690.77,973.91,,08-27
924,300453,三鑫医疗,0.12,-68.29,3.37,3.59,0.06,1913.2,-19.92,,08-27
925,002350,北京科锐,0.08,37.83,,1.65,,1804.55,45.84,,08-27
926,300470,日机密封,0.68,-19.05,15.81,4.38,0.44,3613.43,8.1,,08-27
927,300486,东杰智能,-0.21,-175.0,4.88,-4.15,-0.01,-2886.94,-198.93,,08-27
928,002382,蓝帆医疗,0.2,-41.18,,7.9,,9894.72,20.52,,08-27
929,002703,浙江世宝,0.12,7.7,,2.66,,3886.74,7.64,,08-27
930,600624,复旦复华,0.04,-2.65,,2.16,,2322.37,26.65,,08-27
931,002722,金轮股份,0.38,80.95,,4.52,,6316.7,120.23,,08-27
932,000681,视觉中国,0.1,39.92,,3.31,,6995.37,46.19,,08-27
933,603789,星光农机,0.18,-47.97,,3.47,,3646.46,-37.56,,08-27
934,300228,富瑞特装,-0.15,-137.5,4.16,-3.65,-0.52,-7151.09,-230.64,,08-27
935,601369,陕鼓动力,0.11,-8.33,,2.97,,17952.9,-6.7,,08-27
936,000797,中国武夷,0.09,-50.0,,2.24,,4002.15,-44.07,,08-27
937,000018,神州长城,0.12,-3100.0,,14.47,,20229.94,-33341.44,,08-27
938,300292,吴通控股,0.41,64.0,7.92,5.3,-0.19,13040.17,125.59,10转30,08-27
939,002194,武汉凡谷,0.04,-47.29,,1.0,,2051.54,-46.97,,08-27
940,000040,东旭蓝天,0.17,325.0,,5.86,,8048.99,290.61,,08-27
941,300007,汉威电子,0.15,-31.82,4.26,3.49,0.16,4297.1,31.63,,08-27
942,600790,轻纺城,0.2,25.0,,5.23,,21063.82,23.36,,08-27
943,600807,天业股份,0.08,-27.27,,3.78,,6850.23,8.06,,08-27
944,600861,北京城乡,0.13,4.24,,1.74,,4053.12,4.29,,08-27
945,002291,星期六,0.05,-31.01,,1.21,,2015.65,-25.41,,08-27
946,300088,长信科技,0.12,-36.84,3.18,3.8,0.15,13653.35,32.69,,08-27
947,002002,鸿达兴业,0.11,-51.86,,7.87,,27603.63,35.66,,08-27
948,600894,广日股份,0.38,-6.06,,5.01,,33075.74,-6.05,,08-27
949,600167,联美控股,0.46,-26.08,,16.22,,31576.07,138.24,,08-27
950,000598,兴蓉环境,0.16,6.67,,5.59,,47024.09,7.88,,08-27
951,000637,茂化实华,0.01,-90.32,,0.57,,488.33,-89.94,,08-27
952,600650,锦江投资,0.23,11.0,,3.78,,12784.13,11.15,,08-27
953,600313,农发种业,0.01,54.17,,0.46,,805.41,358.92,,08-27
954,300249,依米康,0.02,-140.0,1.63,1.23,0.07,1094.2,-215.34,,08-27
955,600331,宏达股份,0.01,-127.13,,0.55,,2526.96,-127.19,,08-27
956,002162,悦心健康,-0.0,-75.0,,-0.45,,-370.79,-67.92,,08-27
957,601717,郑煤机,0.03,-25.0,,0.44,,4221.77,-28.26,,08-27
958,600759,洲际油气,0.01,-8.64,,0.32,,1672.7,19.19,,08-27
959,000861,海印股份,0.04,-50.0,,3.39,,9624.72,6.01,,08-27
960,300470,日机密封,0.68,-19.05,15.81,4.38,0.44,3613.43,8.1,,08-27
961,300486,东杰智能,-0.21,-175.0,4.88,-4.15,-0.01,-2886.94,-198.93,,08-27
962,002382,蓝帆医疗,0.2,-41.18,,7.9,,9894.72,20.52,,08-27
963,002703,浙江世宝,0.12,7.7,,2.66,,3886.74,7.64,,08-27
964,600624,复旦复华,0.04,-2.65,,2.16,,2322.37,26.65,,08-27
965,002722,金轮股份,0.38,80.95,,4.52,,6316.7,120.23,,08-27
966,000681,视觉中国,0.1,39.92,,3.31,,6995.37,46.19,,08-27
967,603789,星光农机,0.18,-47.97,,3.47,,3646.46,-37.56,,08-27
968,300228,富瑞特装,-0.15,-137.5,4.16,-3.65,-0.52,-7151.09,-230.64,,08-27
969,601369,陕鼓动力,0.11,-8.33,,2.97,,17952.9,-6.7,,08-27
970,000797,中国武夷,0.09,-50.0,,2.24,,4002.15,-44.07,,08-27
971,000018,神州长城,0.12,-3100.0,,14.47,,20229.94,-33341.44,,08-27
972,300292,吴通控股,0.41,64.0,7.92,5.3,-0.19,13040.17,125.59,10转30,08-27
973,002194,武汉凡谷,0.04,-47.29,,1.0,,2051.54,-46.97,,08-27
974,000040,东旭蓝天,0.17,325.0,,5.86,,8048.99,290.61,,08-27
975,300007,汉威电子,0.15,-31.82,4.26,3.49,0.16,4297.1,31.63,,08-27
976,600790,轻纺城,0.2,25.0,,5.23,,21063.82,23.36,,08-27
977,600807,天业股份,0.08,-27.27,,3.78,,6850.23,8.06,,08-27
978,600861,北京城乡,0.13,4.24,,1.74,,4053.12,4.29,,08-27
979,002291,星期六,0.05,-31.01,,1.21,,2015.65,-25.41,,08-27
980,300088,长信科技,0.12,-36.84,3.18,3.8,0.15,13653.35,32.69,,08-27
981,002002,鸿达兴业,0.11,-51.86,,7.87,,27603.63,35.66,,08-27
982,600894,广日股份,0.38,-6.06,,5.01,,33075.74,-6.05,,08-27
983,600167,联美控股,0.46,-26.08,,16.22,,31576.07,138.24,,08-27
984,000598,兴蓉环境,0.16,6.67,,5.59,,47024.09,7.88,,08-27
985,000637,茂化实华,0.01,-90.32,,0.57,,488.33,-89.94,,08-27
986,600650,锦江投资,0.23,11.0,,3.78,,12784.13,11.15,,08-27
987,600313,农发种业,0.01,54.17,,0.46,,805.41,358.92,,08-27
988,300249,依米康,0.02,-140.0,1.63,1.23,0.07,1094.2,-215.34,,08-27
989,600331,宏达股份,0.01,-127.13,,0.55,,2526.96,-127.19,,08-27
990,002162,悦心健康,-0.0,-75.0,,-0.45,,-370.79,-67.92,,08-27
991,601717,郑煤机,0.03,-25.0,,0.44,,4221.77,-28.26,,08-27
992,000029,深深房A,0.13,-27.73,,5.62,,13476.11,-27.71,,08-27
993,600377,宁沪高速,0.31,-9.68,,7.34,,155981.93,-9.66,,08-27
994,600759,洲际油气,0.01,-8.64,,0.32,,1672.7,19.19,,08-27
995,000861,海印股份,0.04,-50.0,,3.39,,9624.72,6.01,,08-27
996,300012,华测检测,0.02,-79.0,1.84,1.13,0.0,1613.33,-58.81,,08-27
997,300028,金亚科技,0.02,-105.84,0.99,1.89,0.0,646.34,-107.54,,08-27
998,600099,林海股份,0.01,-6.06,,0.29,,135.1,-6.98,,08-27
999,600491,龙元建设,0.1,5.72,,2.76,,13064.62,40.81,,08-27
1000,000523,广州浪奇,0.02,-33.33,,0.53,,1228.88,-9.36,,08-27
1001,000971,高升控股,0.11,-257.14,,2.82,,4746.32,-377.47,,08-27
1002,300109,新开源,0.25,13.64,6.97,3.6,0.23,4263.72,64.8,,08-27
1003,603456,九洲药业,0.15,-72.22,,1.51,,3804.44,-65.99,,08-27
1004,600190,锦州港,0.01,-77.22,,0.43,,2508.84,-77.33,,08-27
1005,002055,得润电子,0.12,-4.44,,3.1,,5328.8,0.89,,08-27
1006,601088,中国神华,0.49,-16.27,,3.29,1.92,982800.0,-16.19,,08-27
1007,300496,中科创达,0.18,-79.59,2.53,7.31,0.12,7355.67,8.61,,08-27
1008,600638,新黄浦,0.14,-1.98,,2.21,,8075.56,-2.0,,08-27
1009,002103,广博股份,0.08,-27.27,,2.36,,3848.47,55.08,,08-27
1010,000733,振华科技,0.25,46.41,,3.27,,11681.07,46.47,,08-27
1011,601633,长城汽车,0.54,-65.19,,12.15,,492560.15,4.42,,08-27
1012,601899,紫金矿业,0.03,-59.68,,1.95,,53834.97,-59.86,,08-27
1013,300001,特锐德,0.09,-10.0,2.55,3.49,-0.62,9503.86,11.63,,08-27
1014,002220,天宝股份,0.16,-5.88,,3.49,,8544.66,10.51,,08-27
1015,600086,东方金钰,0.14,-76.92,,9.11,,19521.74,-25.35,,08-27
1016,300049,福瑞股份,0.17,-39.29,5.15,3.2,0.26,4357.63,21.57,,08-27
1017,600516,方大炭素,0.01,-49.71,,0.26,,1498.92,-49.71,,08-27
1018,300404,博济医药,-0.01,-105.73,3.18,-0.39,-0.14,-167.85,-113.56,,08-27
1019,600533,栖霞建设,0.02,-69.04,,0.59,,2370.87,-69.05,,08-27
1020,300071,华谊嘉信,0.09,12.5,1.65,5.78,-0.14,6462.14,22.58,,08-27
1021,300087,荃银高科,-0.02,76.99,1.93,-1.07,-0.03,-639.48,78.26,,08-27
1022,300409,道氏技术,0.22,-44.72,5.2,4.63,-0.15,4740.98,22.13,,08-27
1023,000572,海马汽车,0.11,-9.86,,2.36,,17455.93,-9.8,,08-27
1024,002659,中泰桥梁,-0.02,-33.33,,-0.98,,-585.92,-34.86,,08-27
1025,300135,宝利国际,0.02,-38.24,1.27,1.66,0.07,1926.35,-38.83,,08-27
1026,600999,招商证券,0.39,-69.35,,4.64,,224182.5,-69.35,10派1.54,08-27
1027,002370,亚太药业,0.31,106.67,,7.9,,6398.65,102.71,,08-27
1028,601117,中国化学,0.17,-26.09,,3.18,,84345.9,-25.6,,08-27
1029,601188,龙江交通,0.13,16.67,,4.52,,16610.67,16.92,,08-27
1030,300216,千山药机,0.03,-70.0,2.76,1.08,-0.01,1080.73,-70.96,,08-27
1031,601238,广汽集团,0.62,129.63,,9.77,,398138.32,127.49,10派0.8,08-27
1032,600686,金龙汽车,0.27,12.5,,4.16,,16424.18,10.7,,08-27
1033,600352,浙江龙盛,0.3,-49.25,,6.67,,96369.77,-48.49,,08-27
1034,002177,御银股份,0.07,2.62,,3.36,,5652.51,2.59,,08-27
1035,600388,龙净环保,0.18,12.5,,5.41,,19687.83,14.34,,08-27
1036,000881,中广核技,0.0,-100.04,,0.05,,41.32,-100.05,,08-27
1037,600789,鲁抗医药,0.02,1900.0,,0.7,,1285.34,2153.53,,08-27
1038,300328,宜安科技,0.03,-62.68,1.68,2.01,0.07,1369.1,-32.91,,08-27
1039,000901,航天科技,0.03,-47.2,,0.59,,825.37,-47.22,,08-27
1040,300038,梅泰诺,0.21,62.05,10.08,2.06,-0.11,3918.17,91.85,,08-27
1041,300043,星辉娱乐,0.22,57.14,1.76,12.08,-0.01,26917.55,54.02,,08-27
1042,603100,川仪股份,0.16,-15.79,,3.51,,6380.69,-13.06,,08-27
1043,600509,天富能源,0.14,-37.5,,2.78,,13011.33,-35.95,,08-27
1044,600132,重庆啤酒,0.2,17.65,,8.37,,9830.85,19.49,,08-27
1045,600208,新湖中宝,0.03,-37.04,,1.32,,31027.12,-29.3,,08-27
1046,300156,神雾环保,0.25,127.27,2.05,13.56,-0.63,25453.07,731.54,,08-27
1047,002054,德美化工,0.24,-60.47,,5.14,,9953.11,-60.46,,08-27
1048,300495,美尚生态,0.35,-72.75,5.18,6.74,-0.94,7053.2,9.04,,08-27
1049,300189,神农基因,0.01,264.29,1.39,0.37,-0.16,519.94,784.48,,08-27
1050,600281,太化股份,-0.19,444.12,,-20.21,,-9515.68,448.78,,08-27
1051,002439,启明星辰,0.01,-65.0,,0.29,,569.57,-67.7,,08-27
1052,600300,维维股份,0.05,-16.67,,2.96,,8062.6,-21.02,,08-27
1053,601519,*ST智慧,-0.12,-5850.0,,-9.05,,-22902.1,-7568.47,,08-27
1054,300253,卫宁健康,0.53,394.77,2.71,26.23,-0.07,42345.27,624.16,,08-27
1055,000789,万年青,0.11,-31.29,,2.52,,6720.68,-31.29,,08-27
1056,601777,力帆股份,0.14,-15.56,,2.59,,17792.64,-12.84,,08-27
1057,000046,泛海控股,0.18,23.38,,5.53,,91053.25,37.75,,08-27
1058,000166,申万宏源,0.14,-72.0,,4.19,,210411.26,-71.4,,08-27
1059,603117,万林股份,0.12,0.0,,3.48,,4723.84,13.91,,08-27
1060,000546,金圆股份,0.13,596.86,,4.2,,7964.92,595.58,,08-27
1061,600887,伊利股份,0.53,23.26,,15.15,,321148.91,20.63,,08-27
1062,300419,浩丰科技,0.16,-72.41,7.75,2.18,-0.26,2833.82,19.62,,08-27
1063,002332,仙琚制药,0.1,25.0,,2.74,,5891.06,38.96,,08-27
1064,000609,绵石投资,0.47,-3645.45,,10.12,,13879.37,-3630.47,,08-27
1065,600588,用友网络,-0.12,-0.0,3.56,-3.33,-0.32,-17995.44,6.69,,08-27
1066,603598,引力传媒,0.07,-68.18,,3.44,,1953.88,-18.34,,08-27
1067,601010,文峰股份,0.08,-33.33,,3.68,,14867.08,-33.77,,08-27
1068,300194,福安药业,0.3,200.0,9.01,3.86,0.4,8380.58,206.36,,08-27
1069,000700,模塑科技,0.16,-74.57,,4.68,,11371.28,-46.66,,08-27
1070,300210,森远股份,0.12,-20.0,4.46,2.75,-0.62,3276.23,-10.88,,08-27
1071,601225,陕西煤业,0.03,-126.28,,0.79,,25064.55,-126.25,,08-27
1072,000056,皇庭国际,0.09,202.01,,1.01,,5076.38,541.65,,08-27
1073,000401,冀东水泥,-0.69,-568.03,,-9.67,,-92769.4,-569.55,,08-27
1074,300053,欧比特,0.04,-71.64,2.18,1.61,-0.14,2021.45,-29.13,,08-26
1075,300408,三环集团,0.29,-35.56,2.6,11.37,0.19,50356.4,30.81,,08-26
1076,000571,新大洲A,0.04,-27.39,,1.64,,3647.66,-27.33,,08-26
1077,600559,老白干酒,0.06,-53.85,,1.59,,2468.31,40.26,,08-26
1078,600183,生益科技,0.22,37.5,,6.74,,31623.36,37.41,,08-26
1079,600219,南山铝业,0.09,-30.77,,1.03,,24543.15,-17.73,,08-26
1080,300075,数字政通,0.12,33.33,3.52,3.56,-0.35,4602.62,29.76,,08-26
1081,300397,天和防务,-0.09,-30.46,5.01,-1.79,-0.17,-2170.11,40.04,,08-26
1082,000539,粤电力A,0.14,-57.58,,3.09,,73837.48,-57.1,,08-26
1083,300091,金通灵,0.07,-33.0,1.67,4.09,-0.09,3519.56,68.85,,08-26
1084,600897,厦门空港,0.72,6.9,,6.87,,21322.07,6.89,,08-26
1085,600565,迪马股份,0.05,-28.57,,2.03,,12623.02,-26.75,,08-26
1086,300123,太阳鸟,0.02,-173.08,3.23,0.58,-0.36,541.43,-172.09,,08-26
1087,600965,福成股份,0.1,25.0,,5.09,,8493.92,101.38,,08-26
1088,300445,康斯特,0.08,-76.98,2.31,3.57,-0.01,1349.36,10.43,,08-26
1089,300139,晓程科技,0.03,-78.57,4.68,0.57,-0.09,730.41,-80.72,,08-26
1090,300462,华铭智能,0.2,-50.0,3.85,5.22,-0.05,2703.2,23.5,,08-26
1091,601003,柳钢股份,0.03,-112.5,,1.76,,7899.37,-112.51,,08-26
1092,300171,东富龙,0.23,-28.89,4.46,4.86,0.02,14263.41,-28.25,,08-26
1093,002069,獐子岛,0.01,,,0.75,,668.78,229.3,,08-26
1094,300188,美亚柏科,0.05,13.95,3.45,1.39,-0.35,2341.04,23.48,,08-26
1095,300511,雪榕生物,0.1,-191.01,7.93,1.49,0.5,1240.2,-201.12,,08-26
1096,002422,科伦药业,0.27,-52.63,,3.44,,38606.65,-5.67,,08-26
1097,600280,中央商场,0.07,-54.86,,4.41,,7435.86,-55.03,,08-26
1098,002454,松芝股份,0.27,-18.18,,4.4,,11299.48,-16.04,,08-26
1099,600707,彩虹股份,-0.15,-30.99,,-7.19,,-10845.23,-30.95,,08-26
1100,002149,西部材料,0.03,-109.45,,0.65,,501.38,-109.45,,08-26
1101,002181,粤传媒,-0.07,-340.6,,-2.17,,-8329.29,-340.82,,08-26
1102,601880,大连港,0.02,-73.07,,1.42,,22108.9,-22.73,,08-26
1103,000027,深圳能源,0.22,-16.96,,3.85,,85217.06,-16.97,,08-26
1104,000032,深桑达A,0.09,-555.0,,2.74,,3832.97,-1186.28,,08-26
1105,600763,通策医疗,0.23,-45.24,,8.43,,7237.37,6.6,,08-26
1106,600022,山东钢铁,0.0,125.0,,0.14,,2315.13,210.57,,08-26
1107,603026,石大胜华,0.5,127.27,,7.28,,10231.92,187.83,,08-26
1108,002556,辉隆股份,0.18,-10.57,,3.95,,8665.27,-10.53,,08-26
1109,600816,安信信托,0.79,-57.03,,20.8,,139289.04,67.49,,08-26
1110,603116,红蜻蜓,0.35,-7.89,,4.78,,14393.08,9.2,,08-26
1111,600103,青山纸业,0.0,-104.0,,0.27,,295.3,-103.98,,08-26
1112,002283,天润曲轴,0.14,-6.67,,2.37,,8063.28,-1.51,,08-26
1113,300080,易成新能,0.0,-109.0,6.41,0.06,-0.13,182.64,-108.99,,08-26
1114,603225,新凤鸣,0.25,-55.36,,,,13372.38,-54.35,,08-26
1115,300434,金石东方,0.09,-66.31,2.86,3.06,0.1,1191.3,-20.55,,08-26
1116,600570,恒生电子,0.27,-20.59,,6.63,,16405.03,-22.27,,08-26
1117,603518,维格娜丝,0.2,-60.0,,2.08,,2892.24,-60.78,,08-26
1118,600604,市北高新,0.1,-408.64,,2.52,,7369.15,-484.66,,08-26
1119,300483,沃施股份,0.21,-38.24,6.44,3.2,0.32,1270.88,-19.41,,08-26
1120,002379,*ST鲁丰,0.01,-114.29,,0.61,,725.86,-111.21,,08-26
1121,600641,万业企业,0.08,-58.4,,1.67,,6245.59,-58.41,,08-26
1122,002411,必康股份,0.35,2189.47,,7.31,,48488.29,9082.55,,08-26
1123,000698,沈阳化工,0.17,-347.06,,3.49,,13793.81,-407.27,,08-26
1124,300209,天泽信息,0.1,400.0,6.59,2.54,-0.16,2334.39,382.72,,08-26
1125,601222,林洋能源,0.5,8.7,,3.66,,22045.18,30.37,10派2转25,08-26
1126,300241,瑞丰光电,0.1,-0.4,3.89,2.72,0.19,2369.24,9.39,,08-26
1127,002154,报喜鸟,-0.08,-161.54,,-3.55,,-9744.07,-229.58,,08-26
1128,601890,亚星锚链,0.04,-17.27,,1.51,,4184.85,-17.2,,08-26
1129,601908,京运通,0.12,-25.0,,3.76,,23329.99,73.84,,08-26
1130,002512,达华智能,0.03,-31.75,,1.13,,2992.96,117.65,,08-26
1131,600386,北巴传媒,0.13,-40.91,,2.88,,5090.13,-43.72,,08-26
1132,600405,动力源,-0.05,36.84,,-2.88,,-2268.84,42.1,,08-26
1133,000878,云南铜业,0.01,-27.27,,0.2,,1072.29,-31.27,,08-26
1134,300326,凯利泰,0.18,-21.65,4.33,5.16,0.07,6617.83,-20.08,10派0.496194,08-26
1135,600429,三元股份,0.1,167.36,,2.7,,15332.53,209.26,,08-26
1136,002561,徐家汇,0.29,-9.38,,6.05,,12116.94,-7.8,,08-26
1137,600821,津劝业,0.01,-50.0,,0.34,,208.19,-41.59,,08-26
1138,600838,上海九百,0.36,208.7,,11.51,,14232.69,208.8,,08-26
1139,600108,亚盛集团,0.02,-54.36,,0.85,,3978.01,-54.3,,08-26
1140,601890,亚星锚链,0.04,-17.27,,1.51,,4184.85,-17.2,,08-26
1141,000032,深桑达A,0.09,-555.0,,2.74,,3832.97,-1186.28,,08-26
1142,600763,通策医疗,0.23,-45.24,,8.43,,7237.37,6.6,,08-26
1143,600022,山东钢铁,0.0,125.0,,0.14,,2315.13,210.57,,08-26
1144,603026,石大胜华,0.5,127.27,,7.28,,10231.92,187.83,,08-26
1145,002556,辉隆股份,0.18,-10.57,,3.95,,8665.27,-10.53,,08-26
1146,600816,安信信托,0.79,-57.03,,20.8,,139289.04,67.49,,08-26
1147,600821,津劝业,0.01,-50.0,,0.34,,208.19,-41.59,,08-26
1148,600838,上海九百,0.36,208.7,,11.51,,14232.69,208.8,,08-26
1149,600108,亚盛集团,0.02,-54.36,,0.85,,3978.01,-54.3,,08-26
1150,300407,凯发电气,0.04,-84.62,2.9,1.38,-0.15,1084.28,-69.74,,08-26
1151,300117,嘉寓股份,0.06,-45.45,1.94,2.13,-0.06,2939.61,-15.31,,08-26
1152,600978,宜华生活,0.26,13.04,,5.54,,38914.3,15.28,,08-26
1153,300149,量子高科,0.08,26.67,1.75,4.38,0.08,3196.13,28.06,,08-26
1154,002047,宝鹰股份,0.14,16.67,,7.16,,18102.48,14.67,,08-26
1155,600218,全柴动力,0.16,15.1,,3.3,,6071.55,24.79,,08-26
1156,002063,远光软件,0.12,-54.32,,4.22,,7256.71,-41.18,,08-26
1157,300488,恒锋工具,0.57,-9.52,9.92,5.78,0.52,3547.61,12.07,,08-26
1158,600235,民丰特纸,0.01,-117.14,,0.17,,210.54,-117.15,,08-26
1159,600628,新世界,0.06,-14.29,,1.3,,3240.91,-7.96,,08-26
1160,601113,华鼎股份,-0.02,-0.0,,-0.63,,-1713.15,9.76,,08-26
1161,000683,远兴能源,0.01,-80.0,,0.66,,4030.5,-46.46,,08-26
1162,300198,纳川股份,0.05,-8.07,3.3,1.7,-0.12,2227.0,-6.42,10转12,08-26
1163,002740,爱迪尔,0.06,-83.78,,1.9,,1812.89,-48.42,,08-26
1164,000723,美锦能源,0.04,-147.41,,1.56,,9802.82,-487.19,,08-26
1165,000752,西藏发展,0.01,-76.99,,0.34,,267.52,-76.87,,08-26
1166,601600,中国铝业,0.0,-90.0,,0.15,,5744.8,108.32,,08-26
1167,002191,劲嘉股份,0.27,-10.0,,8.23,,35207.19,-10.45,,08-26
1168,601908,京运通,0.12,-25.0,,3.76,,23329.99,73.84,,08-26
1169,002512,达华智能,0.03,-31.75,,1.13,,2992.96,117.65,,08-26
1170,600386,北巴传媒,0.13,-40.91,,2.88,,5090.13,-43.72,,08-26
1171,600405,动力源,-0.05,36.84,,-2.88,,-2268.84,42.1,,08-26
1172,000878,云南铜业,0.01,-27.27,,0.2,,1072.29,-31.27,,08-26
1173,300326,凯利泰,0.18,-21.65,4.33,5.16,0.07,6617.83,-20.08,10派0.496194转7.93912,08-26
1174,600429,三元股份,0.1,167.36,,2.7,,15332.53,209.26,,08-26
1175,002561,徐家汇,0.29,-9.38,,6.05,,12116.94,-7.8,,08-26
