,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
804,601616,广电电气,0.0,-110.53,,0.06,,146.59,-110.32,,04-28
805,603887,城地股份,0.16,-27.27,,2.22,,1530.11,-3.21,,04-28
806,002785,万里石,0.02,51.52,,0.54,,350.75,33.16,,04-28
807,600739,辽宁成大,0.45,137.89,,3.66,,69535.48,137.83,,04-28
808,002473,*ST圣莱,-0.04,-8.57,,-1.58,,-563.12,-8.61,,04-28
809,002802,洪汇新材,0.12,-20.0,,2.38,,1321.54,8.32,,04-28
810,002808,苏州恒久,0.05,-5.44,,1.23,,646.44,26.76,,04-28
811,600021,上海电力,0.03,-78.05,,0.71,,7322.74,-78.04,,04-28
812,000017,深中华A,0.0,33.33,,1.47,,21.23,45.07,,04-28
813,600779,水井坊,0.19,17.65,,6.08,,9215.4,17.68,,04-28
814,603006,联明股份,0.15,-58.33,,3.35,,2828.34,-17.39,,04-28
815,000034,神州数码,0.13,-1103.08,,3.17,,8526.2,-1540.48,,04-28
816,000876,新希望,0.15,-53.13,,3.03,,63893.2,-3.12,,04-28
817,600815,*ST厦工,0.02,-127.71,,5.13,,2030.02,-127.66,,04-28
818,002221,东华能源,0.13,33.2,,3.2,,21573.62,207.51,,04-28
819,603050,科林电气,0.05,18.42,,0.7,,446.73,17.37,,04-28
820,600831,广电网络,0.06,-32.58,,1.29,,3646.03,-27.07,,04-28
821,000402,金融街,0.18,-30.77,,1.92,,53839.81,-30.97,,04-28
822,002575,群兴玩具,-0.02,-581.63,,-1.54,,-1388.99,-585.03,,04-28
823,600512,腾达建设,0.02,1900.0,,0.76,,3544.93,6509.88,,04-28
824,002270,华明装备,0.06,0.0,,1.73,,3272.27,8.13,,04-28
825,600530,交大昂立,0.04,-56.57,,2.02,,3368.75,9.3,,04-28
826,600885,宏发股份,0.31,24.0,,4.76,,16575.45,23.57,,04-28
827,002286,保龄宝,0.04,0.0,,0.93,,1410.33,5.85,,04-28
828,600157,永泰能源,0.01,91.11,,0.45,,10669.05,111.36,,04-28
829,600550,保变电气,0.02,100.0,,5.42,,2328.4,76.71,,04-28
830,000978,桂林旅游,-0.0,-86.67,,-0.1,,-153.99,-85.82,,04-28
831,600175,美都能源,0.01,-124.68,,0.31,,3393.58,-135.96,,04-28
832,000999,华润三九,0.38,18.75,,4.26,,37469.29,19.95,,04-28
833,002639,雪人股份,0.0,-106.33,,0.06,,131.13,-107.38,,04-28
834,603520,司太立,0.23,-17.86,,3.4,,2805.86,11.44,,04-28
835,601008,连云港,0.01,-16.67,,0.13,,483.79,-23.01,,04-28
836,603630,拉芳家化,0.26,13.04,,3.97,,3406.33,14.36,,04-28
837,002061,江山化工,0.1,-469.23,,3.25,,5312.76,-545.31,,04-28
838,601158,重庆水务,0.12,100.0,,4.08,,55914.78,83.66,,04-28
839,603686,龙马环卫,0.24,27.22,,5.24,,6446.66,29.89,,04-28
840,600061,国投安信,0.15,-16.67,,2.17,,56701.64,-12.3,,04-28
841,600809,山西汾酒,0.54,58.7,,9.45,,46771.06,58.7,,04-28
842,300640,德艺文创,0.17,36.61,,8.57,,1034.26,36.57,,04-28
843,002538,司尔特,0.05,-27.27,,1.07,,3436.49,-27.99,,04-28
844,603088,宁波精达,0.09,350.0,,1.52,,698.26,271.78,,04-28
845,000910,大亚圣象,0.08,37.5,,1.39,,4069.07,38.51,,04-28
846,603128,华贸物流,0.06,50.0,,1.77,,6278.28,116.9,,04-28
847,600113,浙江东日,0.04,-42.86,,2.45,,1415.2,-35.64,,04-28
848,002570,贝因美,0.01,-83.33,,0.38,,1092.36,-81.81,,04-28
849,600151,航天机电,-0.09,-336.12,,-2.08,,-12557.29,-370.93,,04-28
850,600545,新疆城建,-0.05,-39.11,,-1.78,,-3230.67,-39.1,,04-28
851,600896,览海投资,-0.21,133.33,,-8.13,,-18620.81,263.35,,04-28
852,002297,博云新材,-0.01,-61.22,,-0.23,,-358.8,-53.99,,04-28
853,600963,岳阳林纸,0.01,180.0,,0.28,,1476.74,209.36,,04-28
854,600187,国中水务,-0.0,-54.29,,-0.13,,-484.62,-52.44,,04-28
855,603520,司太立,0.23,-17.86,,3.4,,2805.86,11.44,,04-28
856,601008,连云港,0.01,-16.67,,0.13,,483.79,-23.01,,04-28
857,603630,拉芳家化,0.26,13.04,,3.97,,3406.33,14.36,,04-28
858,002061,江山化工,0.1,-469.23,,3.25,,5312.76,-545.31,,04-28
859,601158,重庆水务,0.12,100.0,,4.08,,55914.78,83.66,,04-28
860,603686,龙马环卫,0.24,27.22,,5.24,,6446.66,29.89,,04-28
861,600267,海正药业,0.01,16.67,,0.1,,683.19,12.5,,04-28
862,600284,浦东建设,0.1,14.62,,1.32,,6845.04,14.53,,04-28
863,002093,国脉科技,0.05,23.24,,1.62,,4755.17,43.53,,04-28
864,002414,高德红外,0.0,-110.15,,0.04,,124.16,-110.5,,04-28
865,600303,曙光股份,0.66,340.0,,14.77,,44682.28,366.16,,04-28
866,002125,湘潭电化,0.02,1400.0,,0.5,,526.31,2659.03,,04-28
867,002446,盛路通信,0.13,8.33,,2.34,,5794.84,6.87,,04-28
868,603900,通灵珠宝,0.45,-2.17,,5.3,,11014.39,30.46,,04-28
869,000750,国海证券,0.05,-58.33,,1.58,,21952.58,-33.53,,04-28
870,600728,佳都科技,0.01,-203.85,,0.45,,1276.99,-212.86,,04-28
871,002462,嘉事堂,0.28,27.27,,3.52,,7106.02,30.47,,04-28
872,603959,百利科技,0.04,300.0,,1.01,,885.27,334.02,,04-28
873,600361,华联综超,0.0,-106.86,,0.12,,322.66,-106.65,,04-28
874,600744,华银电力,-0.1,-1100.0,,-4.56,,-18175.9,-997.48,,04-28
875,002808,苏州恒久,0.05,-5.44,,1.23,,646.44,26.76,,04-28
876,600021,上海电力,0.03,-78.05,,0.71,,7322.74,-78.04,,04-28
877,000017,深中华A,0.0,33.33,,1.47,,21.23,45.07,,04-28
878,600779,水井坊,0.19,17.65,,6.08,,9215.4,17.68,,04-28
879,603006,联明股份,0.15,-58.33,,3.35,,2828.34,-17.39,,04-28
880,000034,神州数码,0.13,-1103.08,,3.17,,8526.2,-1540.48,,04-28
881,000876,新希望,0.15,-53.13,,3.03,,63893.2,-3.12,,04-28
882,600815,*ST厦工,0.02,-127.71,,5.13,,2030.02,-127.66,,04-28
883,002221,东华能源,0.13,33.2,,3.2,,21573.62,207.51,,04-28
884,603050,科林电气,0.05,18.42,,0.7,,446.73,17.37,,04-28
885,600831,广电网络,0.06,-32.58,,1.29,,3646.03,-27.07,,04-28
886,000402,金融街,0.18,-30.77,,1.92,,53839.81,-30.97,,04-28
887,002575,群兴玩具,-0.02,-581.63,,-1.54,,-1388.99,-585.03,,04-28
888,600512,腾达建设,0.02,1900.0,,0.76,,3544.93,6509.88,,04-28
889,002270,华明装备,0.06,0.0,,1.73,,3272.27,8.13,,04-28
890,600530,交大昂立,0.04,-56.57,,2.02,,3368.75,9.3,,04-28
891,600885,宏发股份,0.31,24.0,,4.76,,16575.45,23.57,,04-28
892,002286,保龄宝,0.04,0.0,,0.93,,1410.33,5.85,,04-28
893,600157,永泰能源,0.01,91.11,,0.45,,10669.05,111.36,,04-28
894,600550,保变电气,0.02,100.0,,5.42,,2328.4,76.71,,04-28
895,000978,桂林旅游,-0.0,-86.67,,-0.1,,-153.99,-85.82,,04-28
896,600175,美都能源,0.01,-124.68,,0.31,,3393.58,-135.96,,04-28
897,000999,华润三九,0.38,18.75,,4.26,,37469.29,19.95,,04-28
898,002639,雪人股份,0.0,-106.33,,0.06,,131.13,-107.38,,04-28
899,600592,龙溪股份,0.02,206.76,,0.48,,905.47,205.34,,04-28
900,002467,二六三,0.04,-63.64,,1.63,,2939.99,-66.01,,04-28
901,600749,西藏旅游,-0.14,-9.34,,-4.99,,-2625.51,-9.36,,04-28
902,601929,吉视传媒,0.02,-39.58,,0.99,,6299.56,-39.76,,04-28
903,600390,五矿资本,0.16,69.49,,1.78,,43552.53,922.65,,04-28
904,002183,怡亚通,0.09,-43.75,,3.32,,18586.33,13.34,,04-28
905,600035,楚天高速,0.11,22.22,,3.56,,17318.35,26.89,,04-28
906,600410,华胜天成,-0.01,-195.29,,-0.19,,-887.53,-263.03,,04-28
907,603018,中设集团,0.24,-40.0,,2.51,,4905.61,18.69,,04-28
908,002537,海立美达,0.16,45.45,,1.41,,9359.94,182.35,,04-28
909,000166,申万宏源,0.05,-28.57,,1.84,,97182.36,-7.15,,04-28
910,600487,亨通光电,0.22,141.84,,4.62,,27769.2,141.94,,04-28
911,002247,帝龙文化,0.09,50.0,,1.71,,7927.34,428.6,,04-28
912,603179,新泉股份,0.46,170.59,,8.84,,5543.4,168.6,,04-28
913,002585,双星新材,0.06,20.0,,0.72,,4320.5,15.24,,04-28
914,600523,贵航股份,0.11,83.33,,1.56,,3294.32,86.45,,04-28
915,000952,广济药业,0.1,5.43,,4.66,,2442.52,5.91,,04-28
916,600879,航天电子,0.07,115.15,,0.96,,9062.42,160.59,,04-28
917,002280,联络互动,0.03,-40.0,,1.14,,7107.51,-26.93,,04-28
918,000541,佛山照明,0.09,11.22,,2.36,,11987.46,11.22,,04-28
919,000560,昆百大A,0.01,-12.06,,0.38,,1450.51,-11.83,,04-28
920,600982,宁波热电,0.05,183.04,,1.48,,3615.69,183.39,,04-28
921,002023,海特高新,0.01,-52.0,,0.3,,1086.98,-46.64,,04-28
922,601001,大同煤业,0.01,-96.15,,0.36,,1815.97,-95.86,,04-28
923,603569,长久物流,0.11,-47.62,,2.43,,4544.32,-39.2,,04-28
924,002665,首航节能,-0.02,-200.0,,-1.27,,-3647.35,-413.85,,04-28
925,000605,渤海股份,0.03,3.92,,0.45,,740.62,24.02,,04-28
926,600614,鹏起科技,0.05,64.29,,1.72,,8016.99,63.41,,04-28
927,601028,玉龙股份,0.0,-96.67,,0.05,,94.43,-96.54,,04-28
928,601126,四方股份,-0.02,-293.44,,-0.5,,-1915.42,-292.51,,04-28
929,000652,泰达股份,-0.02,-1250.0,,-0.77,,-2719.49,-1239.68,,04-28
930,002071,长城影视,0.02,-25.81,,1.47,,1233.09,-24.88,,04-28
931,603716,塞力斯,0.29,0.0,,1.72,,1463.08,32.86,,04-28
932,002715,登云股份,0.07,-240.0,,0.47,,601.63,-245.26,,04-28
933,000693,*ST华泽,-0.07,94.32,,-4.69,,-4061.57,102.18,,04-28
934,600688,上海石化,0.18,68.87,,7.61,,192885.2,68.42,,04-28
935,601500,通用股份,0.04,0.0,,1.15,,2927.87,47.3,,04-28
936,603828,柯利达,0.14,-6.67,,2.5,,2599.6,39.63,,04-28
937,600705,中航资本,0.06,-50.0,,2.33,,53159.09,-3.16,,04-28
938,601611,中国核建,0.04,0.0,,1.28,,10990.28,21.65,,04-28
939,600354,敦煌种业,0.52,-558.53,,-4.87,,27370.35,-558.53,,04-28
940,600738,兰州民百,0.05,-27.69,3.42,1.37,-0.29,1719.4,-28.0,,04-28
941,600372,中航电子,-0.01,-133.33,,-0.43,,-2607.82,-151.94,,04-28
942,000790,泰合健康,0.01,-40.44,,0.52,,348.98,-40.42,,04-28
943,002807,江阴银行,0.1,-12.86,,1.99,,17473.3,-1.16,,04-28
944,000875,吉电股份,0.03,-63.22,,0.9,,6870.71,-45.94,,04-28
945,600814,杭州解百,0.06,-25.0,,1.92,,4307.4,-28.44,,04-28
946,600082,海泰发展,-0.02,-17.39,,-0.96,,-1596.98,-17.43,,04-28
947,002542,中化岩土,0.02,-33.33,,1.17,,3846.72,10.13,,04-28
948,600475,华光股份,0.27,159.79,,4.71,,14580.83,451.75,,04-28
949,000895,双汇发展,0.27,-18.16,,6.0,,87861.66,-18.2,,04-28
950,002558,世纪游轮,0.2,-176.92,,4.39,,33898.72,-2067.71,,04-28
951,000915,山大华特,0.48,84.62,,6.52,,8653.11,85.7,,04-28
952,600135,乐凯胶片,0.07,85.23,,1.6,,2667.65,85.18,,04-28
953,000507,珠海港,0.02,-39.12,,0.58,,1526.32,-38.97,,04-28
954,000529,广弘控股,0.04,33.33,,1.89,,2311.41,19.39,,04-28
955,002622,融钰集团,0.01,-28.0,,0.51,,601.49,71.48,,04-28
956,000998,隆平高科,0.18,37.57,,4.02,,23137.28,47.79,,04-28
957,603519,立霸股份,0.13,-43.48,,3.02,,2108.06,15.29,,04-28
958,603586,金麒麟,0.29,11.54,,4.54,,4597.5,11.66,,04-28
959,601098,中南传媒,0.2,11.11,,2.73,,35244.44,7.04,,04-28
960,601001,大同煤业,0.01,-96.15,,0.36,,1815.97,-95.86,,04-28
961,603569,长久物流,0.11,-47.62,,2.43,,4544.32,-39.2,,04-28
962,002665,首航节能,-0.02,-200.0,,-1.27,,-3647.35,-413.85,,04-28
963,000605,渤海股份,0.03,3.92,,0.45,,740.62,24.02,,04-28
964,600614,鹏起科技,0.05,64.29,,1.72,,8016.99,63.41,,04-28
965,601028,玉龙股份,0.0,-96.67,,0.05,,94.43,-96.54,,04-28
966,601126,四方股份,-0.02,-293.44,,-0.5,,-1915.42,-292.51,,04-28
967,000652,泰达股份,-0.02,-1250.0,,-0.77,,-2719.49,-1239.68,,04-28
968,002071,长城影视,0.02,-25.81,,1.47,,1233.09,-24.88,,04-28
969,603716,塞力斯,0.29,0.0,,1.72,,1463.08,32.86,,04-28
970,002715,登云股份,0.07,-240.0,,0.47,,601.63,-245.26,,04-28
971,000693,*ST华泽,-0.07,94.32,,-4.69,,-4061.57,102.18,,04-28
972,600688,上海石化,0.18,68.87,,7.61,,192885.2,68.42,,04-28
973,601500,通用股份,0.04,0.0,,1.15,,2927.87,47.3,,04-28
974,603828,柯利达,0.14,-6.67,,2.5,,2599.6,39.63,,04-28
975,600705,中航资本,0.06,-50.0,,2.33,,53159.09,-3.16,,04-28
976,601611,中国核建,0.04,0.0,,1.28,,10990.28,21.65,,04-28
977,600354,敦煌种业,0.52,-558.53,,-4.87,,27370.35,-558.53,,04-28
978,600738,兰州民百,0.05,-27.69,3.42,1.37,-0.29,1719.4,-28.0,,04-28
979,600372,中航电子,-0.01,-133.33,,-0.43,,-2607.82,-151.94,,04-28
980,000790,泰合健康,0.01,-40.44,,0.52,,348.98,-40.42,,04-28
981,601929,吉视传媒,0.02,-39.58,,0.99,,6299.56,-39.76,,04-28
982,600390,五矿资本,0.16,69.49,,1.78,,43552.53,922.65,,04-28
983,002183,怡亚通,0.09,-43.75,,3.32,,18586.33,13.34,,04-28
984,600035,楚天高速,0.11,22.22,,3.56,,17318.35,26.89,,04-28
985,600410,华胜天成,-0.01,-195.29,,-0.19,,-887.53,-263.03,,04-28
986,603018,中设集团,0.24,-40.0,,2.51,,4905.61,18.69,,04-28
987,002537,海立美达,0.16,45.45,,1.41,,9359.94,182.35,,04-28
988,002542,中化岩土,0.02,-33.33,,1.17,,3846.72,10.13,,04-28
989,600475,华光股份,0.27,159.79,,4.71,,14580.83,451.75,,04-28
990,000895,双汇发展,0.27,-18.16,,6.0,,87861.66,-18.2,,04-28
991,002558,世纪游轮,0.2,-176.92,,4.39,,33898.72,-2067.71,,04-28
992,000915,山大华特,0.48,84.62,,6.52,,8653.11,85.7,,04-28
993,600135,乐凯胶片,0.07,85.23,,1.6,,2667.65,85.18,,04-28
994,000507,珠海港,0.02,-39.12,,0.58,,1526.32,-38.97,,04-28
995,000529,广弘控股,0.04,33.33,,1.89,,2311.41,19.39,,04-28
996,002622,融钰集团,0.01,-28.0,,0.51,,601.49,71.48,,04-28
997,000998,隆平高科,0.18,37.57,,4.02,,23137.28,47.79,,04-28
998,603519,立霸股份,0.13,-43.48,,3.02,,2108.06,15.29,,04-28
999,603586,金麒麟,0.29,11.54,,4.54,,4597.5,11.66,,04-28
1000,601098,中南传媒,0.2,11.11,,2.73,,35244.44,7.04,,04-28
1001,600246,万通地产,0.04,843.59,,1.14,,7558.04,1502.7,,04-28
1002,002381,双箭股份,0.02,-50.0,,0.58,,947.15,-37.9,,04-28
1003,600657,信达地产,-0.09,-10.0,,-1.49,,-13340.0,-10.32,,04-28
1004,002076,雪莱特,0.02,48.59,,0.76,,773.16,47.94,,04-28
1005,600283,钱江水利,0.02,100.0,,0.31,,539.65,57.31,,04-28
1006,002737,葵花药业,0.34,2.03,,3.66,,9835.1,2.03,,04-28
1007,601558,*ST锐电,-0.02,-50.0,,-13.18,,-14635.58,-37.36,,04-28
1008,600320,振华重工,0.02,100.0,,0.43,,6636.79,23.69,,04-28
1009,000720,新能泰山,-0.05,-308.73,,-5.31,,-4539.11,-308.32,,04-28
1010,002772,众兴菌业,0.14,-51.08,,2.19,,5023.71,-41.79,,04-28
1011,002789,建艺集团,0.35,12.9,,2.58,,2802.82,33.18,,04-28
1012,000776,广发证券,0.28,16.67,,2.67,,213852.68,18.44,,04-28
1013,601886,江河集团,0.07,0.0,,1.19,,7969.91,5.27,,04-28
1014,002807,江阴银行,0.1,-12.86,,1.99,,17473.3,-1.16,,04-28
1015,000875,吉电股份,0.03,-63.22,,0.9,,6870.71,-45.94,,04-28
1016,600814,杭州解百,0.06,-25.0,,1.92,,4307.4,-28.44,,04-28
1017,600082,海泰发展,-0.02,-17.39,,-0.96,,-1596.98,-17.43,,04-28
1018,600088,中视传媒,0.08,-385.19,,2.48,,2557.28,-381.4,,04-28
1019,300012,华测检测,0.0,-121.9,,0.16,,382.34,-147.48,,04-28
1020,600705,中航资本,0.06,-50.0,,2.33,,53159.09,-3.16,,04-28
1021,601611,中国核建,0.04,0.0,,1.28,,10990.28,21.65,,04-28
1022,600354,敦煌种业,0.52,-558.53,,-4.87,,27370.35,-558.53,,04-28
1023,600738,兰州民百,0.05,-27.69,3.42,1.37,-0.29,1719.4,-28.0,,04-28
1024,600372,中航电子,-0.01,-133.33,,-0.43,,-2607.82,-151.94,,04-28
1025,002807,江阴银行,0.1,-12.86,,1.99,,17473.3,-1.16,,04-28
1026,000875,吉电股份,0.03,-63.22,,0.9,,6870.71,-45.94,,04-28
1027,600814,杭州解百,0.06,-25.0,,1.92,,4307.4,-28.44,,04-28
1028,600082,海泰发展,-0.02,-17.39,,-0.96,,-1596.98,-17.43,,04-28
1029,002542,中化岩土,0.02,-33.33,,1.17,,3846.72,10.13,,04-28
1030,600475,华光股份,0.27,159.79,,4.71,,14580.83,451.75,,04-28
1031,000895,双汇发展,0.27,-18.16,,6.0,,87861.66,-18.2,,04-28
1032,002558,世纪游轮,0.2,-176.92,,4.39,,33898.72,-2067.71,,04-28
1033,000915,山大华特,0.48,84.62,,6.52,,8653.11,85.7,,04-28
1034,600135,乐凯胶片,0.07,85.23,,1.6,,2667.65,85.18,,04-28
1035,000507,珠海港,0.02,-39.12,,0.58,,1526.32,-38.97,,04-28
1036,000529,广弘控股,0.04,33.33,,1.89,,2311.41,19.39,,04-28
1037,002622,融钰集团,0.01,-28.0,,0.51,,601.49,71.48,,04-28
1038,000998,隆平高科,0.18,37.57,,4.02,,23137.28,47.79,,04-28
1039,603519,立霸股份,0.13,-43.48,,3.02,,2108.06,15.29,,04-28
1040,603586,金麒麟,0.29,11.54,,4.54,,4597.5,11.66,,04-28
1041,601098,中南传媒,0.2,11.11,,2.73,,35244.44,7.04,,04-28
1042,600246,万通地产,0.04,843.59,,1.14,,7558.04,1502.7,,04-28
1043,002381,双箭股份,0.02,-50.0,,0.58,,947.15,-37.9,,04-28
1044,600657,信达地产,-0.09,-10.0,,-1.49,,-13340.0,-10.32,,04-28
1045,002076,雪莱特,0.02,48.59,,0.76,,773.16,47.94,,04-28
1046,600283,钱江水利,0.02,100.0,,0.31,,539.65,57.31,,04-28
1047,002737,葵花药业,0.34,2.03,,3.66,,9835.1,2.03,,04-28
1048,601558,*ST锐电,-0.02,-50.0,,-13.18,,-14635.58,-37.36,,04-28
1049,600320,振华重工,0.02,100.0,,0.43,,6636.79,23.69,,04-28
1050,000720,新能泰山,-0.05,-308.73,,-5.31,,-4539.11,-308.32,,04-28
1051,002772,众兴菌业,0.14,-51.08,,2.19,,5023.71,-41.79,,04-28
1052,002789,建艺集团,0.35,12.9,,2.58,,2802.82,33.18,,04-28
1053,000776,广发证券,0.28,16.67,,2.67,,213852.68,18.44,,04-28
1054,601886,江河集团,0.07,0.0,,1.19,,7969.91,5.27,,04-28
1055,002161,远望谷,-0.02,-1145.0,,-0.96,,-1542.82,-1101.23,,04-28
1056,000002,万科A,0.06,-16.0,,0.61,,69541.16,-16.54,,04-28
1057,600766,园城黄金,0.01,0.0,,2.46,,130.49,0.5,,04-28
1058,002177,御银股份,0.02,-50.0,,1.02,,1726.13,-48.83,,04-28
1059,600054,黄山旅游,0.06,-46.12,,1.13,,4673.47,-19.14,,04-28
1060,600426,华鲁恒升,0.25,9.09,,3.77,,31382.72,41.61,,04-28
1061,000851,高鸿股份,-0.01,-73.12,,-0.14,,-431.96,-71.17,,04-28
1062,600458,时代新材,0.03,-62.5,,0.42,,2083.02,-69.47,,04-28
1063,000881,中广核技,0.04,,,0.74,,3786.33,38057.43,,04-28
1064,600819,耀皮玻璃,0.01,40.0,,0.21,,629.29,40.36,,04-28
1065,600088,中视传媒,0.08,-385.19,,2.48,,2557.28,-381.4,,04-28
1066,300012,华测检测,0.0,-121.9,,0.16,,382.34,-147.48,,04-28
1067,600836,界龙实业,-0.01,-214.29,,-0.62,,-531.79,-342.19,,04-28
1068,600856,中天能源,0.12,50.0,,5.66,,13836.22,187.36,,04-28
1069,603166,福达股份,0.06,160.87,,1.66,,3504.31,213.62,,04-28
1070,600122,宏图高科,0.09,94.51,,1.28,,10213.61,95.23,,04-28
1071,600517,置信电气,0.03,-50.0,,1.19,,4199.54,-45.55,,04-28
1072,000938,紫光股份,0.3,57.81,,1.32,,31600.86,696.76,,04-28
1073,603223,恒通股份,0.13,30.0,,2.5,,1605.19,37.88,,04-28
1074,000516,国际医学,0.03,-51.43,,1.88,,6628.5,22.86,,04-28
1075,603306,华懋科技,0.34,-30.61,,5.41,,7228.66,5.27,,04-28
1076,000534,万泽股份,-0.05,-14.05,,-1.67,,-2288.54,-13.94,,04-28
1077,600556,ST慧球,-0.0,-27.27,,-2.6,,-190.89,-26.57,,04-28
1078,600976,健民集团,0.12,-20.0,,1.73,,1770.1,-23.29,,04-28
1079,002322,理工环科,0.11,450.0,,1.52,,4549.77,459.12,,04-28
1080,600848,上海临港,0.05,1262.16,,0.93,,5599.01,1595.41,,04-28
1081,600866,星湖科技,-0.04,7.75,,-2.45,,-2600.29,7.83,,04-28
1082,600155,宝硕股份,0.03,-250.0,,0.34,,4996.12,-583.89,,04-28
1083,603323,吴江银行,0.15,0.0,,2.17,,17023.1,9.82,,04-28
1084,002621,三垒股份,0.02,-33.33,,0.38,,432.09,-33.88,,04-28
1085,002637,赞宇科技,0.05,-43.38,,0.91,,1887.11,41.82,,04-28
1086,000565,渝三峡A,0.04,33.33,,1.72,,1702.58,41.43,,04-28
1087,600209,罗顿发展,-0.02,-6.25,1.5,-1.01,-0.02,-665.67,-3.0,,04-28
1088,000590,启迪古汉,0.05,-20.7,,4.02,,1070.69,-20.62,,04-28
1089,002027,分众传媒,0.13,-19.71,,12.96,,110676.14,70.42,,04-28
1090,600227,赤天化,-0.03,-53.63,,-1.17,,-5440.43,-15.21,,04-28
1091,600618,氯碱化工,0.05,517.07,,2.97,,5849.3,520.55,,04-28
1092,002364,中恒电气,0.05,-37.5,,1.31,,3076.84,-26.04,,04-28
1093,002685,华东重机,0.01,19.4,,0.42,,550.59,46.85,,04-28
1094,600638,新黄浦,0.05,0.56,,0.83,,3031.94,0.64,,04-28
1095,002701,奥瑞金,0.07,-77.42,,3.13,,16255.37,-47.39,,04-28
1096,002396,星网锐捷,-0.03,83.51,,-0.65,,-1859.24,83.83,,04-28
1097,002719,麦趣尔,0.03,-40.0,,0.09,,302.83,-48.88,,04-28
1098,603800,道森股份,0.04,-136.27,,0.8,,727.9,-136.27,,04-28
1099,600301,ST南化,-0.01,-72.63,,-0.88,,-231.39,-72.53,,04-28
1100,000700,模塑科技,0.08,-58.08,,1.84,,5802.38,-16.2,,04-28
1101,603843,正平股份,-0.03,-40.0,,-1.15,,-1396.89,-7.1,,04-28
1102,002753,永东股份,0.26,149.01,,4.18,,3911.66,273.71,,04-28
1103,000719,大地传媒,0.09,-25.0,,1.35,,9066.62,-6.06,,04-28
1104,601633,长城汽车,0.21,-18.42,,4.05,,195468.82,-18.42,,04-28
1105,002444,巨星科技,0.1,0.0,,1.86,,10588.5,-0.6,,04-28
1106,002460,赣锋锂业,0.18,-35.71,,5.35,,13645.17,27.03,,04-28
1107,600359,新农开发,0.01,-125.0,,0.51,,339.35,-119.96,,04-28
1108,603993,洛阳钼业,0.04,300.0,,3.14,,59722.04,323.28,,04-28
1109,600765,中航重机,0.06,0.0,,1.39,,4905.99,5.62,,04-28
1110,600400,红豆股份,0.02,0.0,,0.75,,3078.51,9.47,,04-28
1111,600782,新钢股份,0.1,-242.86,,3.12,,27204.48,-396.27,,04-28
1112,603009,北特科技,0.15,5.98,,1.51,,1931.48,26.48,,04-28
1113,600456,宝钛股份,-0.08,-27.08,,-1.06,,-3627.46,-27.09,,04-28
1114,000880,潍柴重机,0.01,-43.57,,0.29,,376.32,-43.51,,04-28
1115,600818,中路股份,0.08,376.47,,4.26,,2596.41,371.62,,04-28
1116,000900,现代投资,0.17,44.11,,2.25,,17589.99,44.11,,04-28
1117,600105,永鼎股份,0.06,-37.89,,2.16,,5537.8,23.22,,04-28
1118,600855,航天长峰,-0.04,260.0,,-1.49,,-1433.82,259.54,,04-28
1119,002578,闽发铝业,0.01,0.0,,0.46,,674.1,41.15,,04-28
1120,000937,冀中能源,0.08,6616.67,,1.52,,28494.48,6679.23,,04-28
1121,600871,石化油服,-0.1,-20.17,,-17.31,,-134536.6,-20.17,,04-28
1122,603222,济民制药,0.03,-25.0,,1.15,,866.68,27.41,,04-28
1123,600160,巨化股份,0.09,-557.89,,1.75,,18402.21,-634.76,,04-28
1124,000533,万家乐,0.01,-88.22,,0.22,,349.16,-88.33,,04-28
1125,600555,海航创新,-0.04,33.33,,-3.22,,-4915.09,10.05,,04-28
1126,603337,杰克股份,0.39,14.71,,5.49,,8138.09,53.46,,04-28
1127,600975,新五丰,0.05,-70.59,,2.69,,3338.49,-38.04,,04-28
1128,600196,复星医药,0.32,18.52,,3.3,,73774.67,16.32,,04-28
1129,002016,世荣兆业,0.01,-127.97,,0.54,,971.68,-128.0,,04-28
1130,603555,贵人鸟,0.13,-0.9,,2.95,,8336.58,1.49,,04-28
1131,600215,长春经开,-0.01,-86.43,,-0.12,,-280.91,-86.32,,04-28
1132,000596,古井贡酒,0.81,19.12,,7.05,,40776.47,18.53,,04-28
1133,002369,卓翼科技,-0.05,-600.0,,-1.63,,-2577.65,-667.49,,04-28
1134,603690,至纯科技,0.04,-43.84,,2.27,,780.58,-31.55,,04-28
1135,600662,强生控股,0.02,-46.96,,0.59,,1928.28,-46.92,,04-28
1136,600288,大恒科技,-0.03,-46.75,,-0.74,,-1110.39,-46.75,,04-28
1137,000685,中山公用,0.17,21.43,,2.12,,24354.98,19.25,,04-28
1138,600681,百川能源,0.09,-10.0,,3.85,,8369.3,44.36,,04-28
1139,601368,绿城水务,0.09,-1.32,,2.34,,6620.25,-1.32,,04-28
1140,002444,巨星科技,0.1,0.0,,1.86,,10588.5,-0.6,,04-28
1141,002460,赣锋锂业,0.18,-35.71,,5.35,,13645.17,27.03,,04-28
1142,600359,新农开发,0.01,-125.0,,0.51,,339.35,-119.96,,04-28
1143,603993,洛阳钼业,0.04,300.0,,3.14,,59722.04,323.28,,04-28
1144,600759,洲际油气,0.01,1020.0,,0.23,,1263.79,950.34,,04-28
1145,600019,宝钢股份,0.17,88.89,6.96,2.5,,378615.48,147.7,,04-28
