,code,name,c_name
2060,600110,诺德股份,锂电池
2061,600111,北方稀土,锂电池
2062,600135,乐凯胶片,锂电池
2063,600139,西部资源,锂电池
2064,600175,美都能源,锂电池
2065,600192,长城电工,锂电池
2066,600210,紫江企业,锂电池
2067,600212,江泉实业,锂电池
2068,600232,金鹰股份,锂电池
2069,600241,时代万恒,锂电池
2070,600255,鑫科材料,锂电池
2071,600273,嘉化能源,锂电池
2072,600336,澳柯玛,锂电池
2073,600367,红星发展,锂电池
2074,600390,五矿资本,锂电池
2075,600405,动力源,锂电池
2076,600470,六国化工,锂电池
2077,600478,科力远,锂电池
2078,600482,中国动力,锂电池
2079,600499,科达洁能,锂电池
2080,600522,中天科技,锂电池
2081,600549,厦门钨业,锂电池
2082,600580,卧龙电气,锂电池
2083,600773,西藏城投,锂电池
2084,600854,春兰股份,锂电池
2085,600869,智慧能源,锂电池
2086,600872,中炬高新,锂电池
2087,600884,杉杉股份,锂电池
2088,601012,隆基股份,锂电池
2089,601168,西部矿业,锂电池
2090,601311,骆驼股份,锂电池
2091,603026,石大胜华,锂电池
2092,603077,和邦生物,锂电池
2093,000009,中国宝安,锂电池
2094,000049,德赛电池,锂电池
2095,000413,东旭光电,锂电池
2096,000559,万向钱潮,锂电池
2097,000571,新大洲Ａ,锂电池
2098,000636,风华高科,锂电池
2099,000733,振华科技,锂电池
2100,000760,斯太尔,锂电池
2101,000762,西藏矿业,锂电池
2102,000839,中信国安,锂电池
2103,000913,*ST钱江,锂电池
2104,000962,东方钽业,锂电池
2105,000969,安泰科技,锂电池
2106,000973,佛塑科技,锂电池
2107,002012,凯恩股份,锂电池
2108,002045,国光电器,锂电池
2109,002056,横店东磁,锂电池
2110,002057,中钢天源,锂电池
2111,002070,*ST众和,锂电池
2112,002074,国轩高科,锂电池
2113,002077,大港股份,锂电池
2114,002080,中材科技,锂电池
2115,002085,万丰奥威,锂电池
2116,002091,江苏国泰,锂电池
2117,002108,沧州明珠,锂电池
2118,002121,科陆电子,锂电池
2119,002139,拓邦股份,锂电池
2120,002165,红 宝 丽,锂电池
2121,002171,楚江新材,锂电池
2122,002176,江特电机,锂电池
2123,002190,成飞集成,锂电池
2124,002192,融捷股份,锂电池
2125,002206,海 利 得,锂电池
2126,002240,威华股份,锂电池
2127,002263,大 东 南,锂电池
2128,002340,格林美,锂电池
2129,002341,新纶科技,锂电池
2130,002389,南洋科技,锂电池
2131,002407,多氟多,锂电池
2132,002411,必康股份,锂电池
2133,002426,胜利精密,锂电池
2134,002427,尤夫股份,锂电池
2135,002455,百川股份,锂电池
2136,002460,赣锋锂业,锂电池
2137,002466,天齐锂业,锂电池
2138,002491,通鼎互联,锂电池
2139,002497,雅化集团,锂电池
2140,002580,圣阳股份,锂电池
2141,002594,比亚迪,锂电池
2142,002617,露笑科技,锂电池
2143,002631,德尔未来,锂电池
2144,002632,道明光学,锂电池
2145,002684,猛狮科技,锂电池
2146,002709,天赐材料,锂电池
2147,002723,金莱特,锂电池
2148,002733,雄韬股份,锂电池
2149,002759,天际股份,锂电池
2150,300014,亿纬锂能,锂电池
2151,300035,中科电气,锂电池
2152,300037,新宙邦,锂电池
2153,300068,南都电源,锂电池
2154,300073,当升科技,锂电池
2155,300080,易成新能,锂电池
2156,300082,奥克股份,锂电池
2157,300116,坚瑞沃能,锂电池
2158,300153,科泰电源,锂电池
2159,300207,欣旺达,锂电池
2160,300317,珈伟股份,锂电池
2161,300340,科恒股份,锂电池
2162,300432,富临精工,锂电池
2163,300438,鹏辉能源,锂电池
2164,300444,双杰电气,锂电池
2165,300450,先导智能,锂电池
2166,300457,赢合科技,锂电池
2167,300568,星源材质,锂电池
2168,600058,五矿发展,稀土永磁
2169,600111,北方稀土,稀土永磁
2170,600193,创兴资源,稀土永磁
2171,600206,有研新材,稀土永磁
2172,600259,广晟有色,稀土永磁
2173,600330,天通股份,稀土永磁
2174,600362,江西铜业,稀土永磁
2175,600366,宁波韵升,稀土永磁
2176,600392,盛和资源,稀土永磁
2177,600478,科力远,稀土永磁
2178,600549,厦门钨业,稀土永磁
2179,600614,鹏起科技,稀土永磁
2180,600980,北矿科技,稀土永磁
2181,601600,中国铝业,稀土永磁
2182,000511,*ST烯碳,稀土永磁
2183,000636,风华高科,稀土永磁
2184,000758,中色股份,稀土永磁
2185,000795,英洛华,稀土永磁
2186,000831,五矿稀土,稀土永磁
2187,000969,安泰科技,稀土永磁
2188,000970,中科三环,稀土永磁
2189,000993,闽东电力,稀土永磁
2190,002056,横店东磁,稀土永磁
2191,002057,中钢天源,稀土永磁
2192,002240,威华股份,稀土永磁
2193,002352,顺丰控股,稀土永磁
2194,002600,江粉磁材,稀土永磁
2195,300127,银河磁体,稀土永磁
2196,300224,正海磁材,稀土永磁
2197,600023,浙能电力,核电核能
2198,600089,特变电工,核电核能
2199,600202,哈空调,核电核能
2200,600226,升华拜克,核电核能
2201,600269,赣粤高速,核电核能
2202,600292,远达环保,核电核能
2203,600307,酒钢宏兴,核电核能
2204,600328,兰太实业,核电核能
2205,600416,湘电股份,核电核能
2206,600483,福能股份,核电核能
2207,600516,方大炭素,核电核能
2208,600550,保变电气,核电核能
2209,600558,大西洋,核电核能
2210,600622,嘉宝集团,核电核能
2211,600642,申能股份,核电核能
2212,600848,上海临港,核电核能
2213,600875,东方电气,核电核能
2214,600973,宝胜股份,核电核能
2215,601106,*ST一重,核电核能
2216,601179,中国西电,核电核能
2217,601369,陕鼓动力,核电核能
2218,601611,中国核建,核电核能
2219,601727,上海电气,核电核能
2220,601877,正泰电器,核电核能
2221,601985,中国核电,核电核能
2222,601991,大唐发电,核电核能
2223,603100,川仪股份,核电核能
2224,603169,兰石重装,核电核能
2225,603308,应流股份,核电核能
2226,603699,纽威股份,核电核能
2227,000777,中核科技,核电核能
2228,000825,太钢不锈,核电核能
2229,000881,中广核技,核电核能
2230,000883,湖北能源,核电核能
2231,000899,赣能股份,核电核能
2232,000922,*ST佳电,核电核能
2233,000967,盈峰环境,核电核能
2234,000969,安泰科技,核电核能
2235,000993,闽东电力,核电核能
2236,002011,盾安环境,核电核能
2237,002058,威 尔 泰,核电核能
2238,002130,沃尔核材,核电核能
2239,002149,西部材料,核电核能
2240,002167,东方锆业,核电核能
2241,002212,南洋股份,核电核能
2242,002227,奥 特 迅,核电核能
2243,002248,*ST东数,核电核能
2244,002255,海陆重工,核电核能
2245,002266,浙富控股,核电核能
2246,002276,万马股份,核电核能
2247,002318,久立特材,核电核能
2248,002364,中恒电气,核电核能
2249,002366,台海核电,核电核能
2250,002438,江苏神通,核电核能
2251,002478,常宝股份,核电核能
2252,002534,杭锅股份,核电核能
2253,002564,天沃科技,核电核能
2254,002665,首航节能,核电核能
2255,300004,南风股份,核电核能
2256,300084,海默科技,核电核能
2257,300092,科新机电,核电核能
2258,300153,科泰电源,核电核能
2259,300185,通裕重工,核电核能
2260,300411,金盾股份,核电核能
2261,300489,中飞股份,核电核能
2262,600171,XD上海贝,触摸屏
2263,600207,安彩高科,触摸屏
2264,600360,华微电子,触摸屏
2265,600460,士兰微,触摸屏
2266,600552,凯盛科技,触摸屏
2267,600563,法拉电子,触摸屏
2268,600584,长电科技,触摸屏
2269,000012,南 玻Ａ,触摸屏
2270,000050,深天马Ａ,触摸屏
2271,000536,华映科技,触摸屏
2272,000636,风华高科,触摸屏
2273,000727,华东科技,触摸屏
2274,000823,超声电子,触摸屏
2275,002045,国光电器,触摸屏
2276,002055,得润电子,触摸屏
2277,002056,横店东磁,触摸屏
2278,002106,莱宝高科,触摸屏
2279,002119,康强电子,触摸屏
2280,002156,通富微电,触摸屏
2281,002185,华天科技,触摸屏
2282,002217,合力泰,触摸屏
2283,002273,水晶光电,触摸屏
2284,002289,*ST宇顺,触摸屏
2285,002362,汉王科技,触摸屏
2286,002388,新亚制程,触摸屏
2287,002426,胜利精密,触摸屏
2288,002456,欧菲光,触摸屏
2289,300028,金亚科技,触摸屏
2290,300032,金龙机电,触摸屏
2291,300083,劲胜精密,触摸屏
2292,300088,长信科技,触摸屏
2293,300256,星星科技,触摸屏
2294,300282,汇冠股份,触摸屏
2295,600068,葛洲坝,水利建设
2296,600075,新疆天业,水利建设
2297,600116,三峡水利,水利建设
2298,600131,岷江水电,水利建设
2299,600283,钱江水利,水利建设
2300,600326,西藏天路,水利建设
2301,600502,安徽水利,水利建设
2302,601669,中国电建,水利建设
2303,000778,新兴铸管,水利建设
2304,002051,中工国际,水利建设
2305,002060,粤 水 电,水利建设
2306,002131,利欧股份,水利建设
2307,002205,国统股份,水利建设
2308,002457,青龙管业,水利建设
2309,002532,新界泵业,水利建设
2310,002586,围海股份,水利建设
2311,002619,巨龙管业,水利建设
2312,300021,大禹节水,水利建设
2313,300145,中金环境,水利建设
2314,600031,三一重工,长株潭
2315,600127,金健米业,长株潭
2316,600156,华升股份,长株潭
2317,600257,大湖股份,长株潭
2318,600390,五矿资本,长株潭
2319,600416,湘电股份,长株潭
2320,600458,时代新材,长株潭
2321,600476,湘邮科技,长株潭
2322,600478,科力远,长株潭
2323,600479,千金药业,长株潭
2324,600599,熊猫金控,长株潭
2325,600731,湖南海利,长株潭
2326,600744,华银电力,长株潭
2327,600961,株冶集团,长株潭
2328,600963,岳阳林纸,长株潭
2329,600969,郴电国际,长株潭
2330,600975,新五丰,长株潭
2331,601098,中南传媒,长株潭
2332,601636,旗滨集团,长株潭
2333,601901,方正证券,长株潭
2334,000157,中联重科,长株潭
2335,000419,通程控股,长株潭
2336,000428,华天酒店,长株潭
2337,000430,张家界,长株潭
2338,000548,湖南投资,长株潭
2339,000590,启迪古汉,长株潭
2340,000702,正虹科技,长株潭
2341,000722,湖南发展,长株潭
2342,000738,航发控制,长株潭
2343,000748,长城信息,长株潭
2344,000799,酒鬼酒,长株潭
2345,000819,岳阳兴长,长株潭
2346,000900,现代投资,长株潭
2347,000906,浙商中拓,长株潭
2348,000908,景峰医药,长株潭
2349,000917,电广传媒,长株潭
2350,000918,嘉凯城,长株潭
2351,000932,*ST华菱,长株潭
2352,000989,九 芝 堂,长株潭
2353,000998,隆平高科,长株潭
2354,002096,南岭民爆,长株潭
2355,002097,山河智能,长株潭
2356,002113,天润数娱,长株潭
2357,002125,湘潭电化,长株潭
2358,002155,湖南黄金,长株潭
2359,002251,步 步 高,长株潭
2360,002261,拓维信息,长株潭
2361,002277,友阿股份,长株潭
2362,002297,博云新材,长株潭
2363,002397,梦洁股份,长株潭
2364,002412,汉森制药,长株潭
2365,002452,长高集团,长株潭
2366,002505,大康农业,长株潭
2367,002523,天桥起重,长株潭
2368,002533,金杯电工,长株潭
2369,002549,凯美特气,长株潭
2370,002567,唐人神,长株潭
2371,002650,加加食品,长株潭
2372,002661,克明面业,长株潭
2373,300015,爱尔眼科,长株潭
2374,300035,中科电气,长株潭
2375,300123,太阳鸟,长株潭
2376,300148,天舟文化,长株潭
2377,300187,永清环保,长株潭
2378,300216,千山药机,长株潭
2379,300267,尔康制药,长株潭
2380,300268,万福生科,长株潭
2381,300298,三诺生物,长株潭
2382,300338,开元股份,长株潭
2383,300345,红宇新材,长株潭
2384,600012,皖通高速,皖江区域
2385,600063,皖维高新,皖江区域
2386,600218,全柴动力,皖江区域
2387,600237,铜峰电子,皖江区域
2388,600255,鑫科材料,皖江区域
2389,600318,新力金融,皖江区域
2390,600375,华菱星马,皖江区域
2391,600418,江淮汽车,皖江区域
2392,600444,国机通用,皖江区域
2393,600470,六国化工,皖江区域
2394,600496,精工钢构,皖江区域
2395,600520,中发科技,皖江区域
2396,600551,时代出版,皖江区域
2397,600567,山鹰纸业,皖江区域
2398,600575,皖江物流,皖江区域
2399,600577,XD精达股,皖江区域
2400,600585,海螺水泥,皖江区域
2401,600761,安徽合力,皖江区域
2402,600808,马钢股份,皖江区域
2403,600983,惠而浦,皖江区域
2404,600985,雷鸣科化,皖江区域
2405,600990,四创电子,皖江区域
2406,601801,皖新传媒,皖江区域
2407,000153,丰原药业,皖江区域
2408,000417,合肥百货,皖江区域
2409,000521,美菱电器,皖江区域
2410,000543,皖能电力,皖江区域
2411,000619,海螺型材,皖江区域
2412,000630,铜陵有色,皖江区域
2413,000713,丰乐种业,皖江区域
2414,000728,国元证券,皖江区域
2415,000850,华茂股份,皖江区域
2416,000859,国风塑业,皖江区域
2417,000868,安凯客车,皖江区域
2418,000887,中鼎股份,皖江区域
2419,000979,中弘股份,皖江区域
2420,000980,金马股份,皖江区域
2421,002018,华信国际,皖江区域
2422,002057,中钢天源,皖江区域
2423,002136,安 纳 达,皖江区域
2424,002140,东华科技,皖江区域
2425,002147,新光圆成,皖江区域
2426,002171,楚江新材,皖江区域
2427,002208,合肥城建,皖江区域
2428,002226,江南化工,皖江区域
2429,002230,科大讯飞,皖江区域
2430,002298,中电鑫龙,皖江区域
2431,002331,皖通科技,皖江区域
2432,002347,泰尔股份,皖江区域
2433,002352,顺丰控股,皖江区域
2434,002361,神剑股份,皖江区域
2435,002538,司尔特,皖江区域
2436,002541,鸿路钢构,皖江区域
2437,002555,三七互娱,皖江区域
2438,002556,辉隆股份,皖江区域
2439,002557,洽洽食品,皖江区域
2440,002571,*ST德力,皖江区域
2441,002597,金禾实业,皖江区域
2442,002607,亚夏汽车,皖江区域
2443,300009,安科生物,皖江区域
2444,300087,荃银高科,皖江区域
2445,300088,长信科技,皖江区域
2446,300090,盛运环保,皖江区域
2447,300218,安利股份,皖江区域
2448,300247,乐金健康,皖江区域
2449,300274,阳光电源,皖江区域
2450,600021,上海电力,太阳能
2451,600089,特变电工,太阳能
2452,600095,哈高科,太阳能
2453,600135,乐凯胶片,太阳能
2454,600151,航天机电,太阳能
2455,600184,光电股份,太阳能
2456,600207,安彩高科,太阳能
2457,600220,江苏阳光,太阳能
2458,600273,嘉化能源,太阳能
2459,600295,鄂尔多斯,太阳能
2460,600308,华泰股份,太阳能
2461,600330,天通股份,太阳能
2462,600359,新农开发,太阳能
2463,600438,通威股份,太阳能
2464,600482,中国动力,太阳能
2465,600509,天富能源,太阳能
2466,600537,亿晶光电,太阳能
2467,600550,保变电气,太阳能
2468,600586,金晶科技,太阳能
2469,600589,广东榕泰,太阳能
2470,600644,乐山电力,太阳能
2471,600661,新南洋,太阳能
2472,600673,东阳光科,太阳能
2473,600674,川投能源,太阳能
2474,600690,青岛海尔,太阳能
2475,600703,三安光电,太阳能
2476,600770,综艺股份,太阳能
2477,600796,钱江生化,太阳能
2478,600893,航发动力,太阳能
2479,601012,隆基股份,太阳能
2480,601208,东材科技,太阳能
2481,601222,林洋能源,太阳能
2482,601636,旗滨集团,太阳能
2483,601669,中国电建,太阳能
2484,601877,正泰电器,太阳能
2485,601886,江河集团,太阳能
2486,601908,京运通,太阳能
2487,603366,日出东方,太阳能
2488,603806,福斯特,太阳能
2489,000012,南 玻Ａ,太阳能
2490,000040,东旭蓝天,太阳能
2491,000055,方大集团,太阳能
2492,000066,中国长城,太阳能
2493,000418,小天鹅Ａ,太阳能
2494,000533,万 家 乐,太阳能
2495,000591,太阳能,太阳能
2496,000656,金科股份,太阳能
2497,000815,美利云,太阳能
2498,000862,银星能源,太阳能
2499,000916,华北高速,太阳能
2500,000926,福星股份,太阳能
2501,000958,东方能源,太阳能
2502,000959,首钢股份,太阳能
2503,000962,东方钽业,太阳能
2504,000973,佛塑科技,太阳能
2505,002006,精功科技,太阳能
2506,002008,大族激光,太阳能
2507,002019,亿帆医药,太阳能
2508,002035,华帝股份,太阳能
2509,002050,三花智控,太阳能
2510,002056,横店东磁,太阳能
2511,002062,宏润建设,太阳能
2512,002077,大港股份,太阳能
2513,002083,孚日股份,太阳能
2514,002121,科陆电子,太阳能
2515,002129,中环股份,太阳能
2516,002132,恒星科技,太阳能
2517,002139,拓邦股份,太阳能
2518,002163,中航三鑫,太阳能
2519,002165,红 宝 丽,太阳能
2520,002189,利达光电,太阳能
2521,002218,拓日新能,太阳能
2522,002248,*ST东数,太阳能
2523,002256,兆新股份,太阳能
2524,002273,水晶光电,太阳能
2525,002309,中利集团,太阳能
2526,002323,雅百特,太阳能
2527,002335,科华恒盛,太阳能
2528,002340,格林美,太阳能
2529,002358,森源电气,太阳能
2530,002371,北方华创,太阳能
2531,002384,东山精密,太阳能
2532,002389,南洋科技,太阳能
2533,002506,协鑫集成,太阳能
2534,002516,旷达科技,太阳能
2535,002518,科士达,太阳能
2536,002610,爱康科技,太阳能
2537,002613,北玻股份,太阳能
2538,002617,露笑科技,太阳能
2539,002620,瑞和股份,太阳能
2540,002623,亚玛顿,太阳能
2541,002641,永高股份,太阳能
2542,002660,茂硕电源,太阳能
2543,002669,康达新材,太阳能
2544,002684,猛狮科技,太阳能
2545,300029,天龙光电,太阳能
2546,300062,中能电气,太阳能
2547,300080,易成新能,太阳能
2548,300082,奥克股份,太阳能
2549,300093,金刚玻璃,太阳能
2550,300095,华伍股份,太阳能
2551,300102,乾照光电,太阳能
2552,300111,向日葵,太阳能
2553,300118,东方日升,太阳能
2554,300125,易世达,太阳能
2555,300141,和顺电气,太阳能
2556,300160,秀强股份,太阳能
2557,300187,永清环保,太阳能
2558,300274,阳光电源,太阳能
2559,300304,云意电气,太阳能
2560,300317,珈伟股份,太阳能
2561,300376,易事特,太阳能
2562,300391,康跃科技,太阳能
2563,300393,中来股份,太阳能
2564,300450,先导智能,太阳能
2565,300538,同益股份,太阳能
2566,600118,中国卫星,卫星导航
2567,600345,长江通信,卫星导航
2568,600501,航天晨光,卫星导航
2569,600879,航天电子,卫星导航
2570,600990,四创电子,卫星导航
2571,000058,深 赛 格,卫星导航
2572,002025,航天电器,卫星导航
2573,002044,美年健康,卫星导航
2574,002052,同洲电子,卫星导航
2575,002151,北斗星通,卫星导航
2576,002232,启明信息,卫星导航
2577,002383,合众思壮,卫星导航
2578,002405,四维图新,卫星导航
2579,002465,海格通信,卫星导航
2580,300013,新宁物流,卫星导航
2581,300018,中元股份,卫星导航
2582,300036,超图软件,卫星导航
2583,300045,华力创通,卫星导航
2584,300053,欧比特,卫星导航
2585,300075,数字政通,卫星导航
2586,300101,振芯科技,卫星导航
2587,300102,乾照光电,卫星导航
2588,300177,中海达,卫星导航
2589,300456,耐威科技,卫星导航
2590,600037,歌华有线,云计算
2591,600100,同方股份,云计算
2592,600105,永鼎股份,云计算
2593,600198,大唐电信,云计算
2594,600289,亿阳信通,云计算
2595,600385,山东金泰,云计算
2596,600410,华胜天成,云计算
2597,600522,中天科技,云计算
2598,600536,中国软件,云计算
2599,600588,用友网络,云计算
2600,600589,广东榕泰,云计算
2601,600590,泰豪科技,云计算
2602,600595,中孚实业,云计算
2603,600601,方正科技,云计算
2604,600602,云赛智联,云计算
2605,600718,东软集团,云计算
2606,600728,佳都科技,云计算
2607,600756,浪潮软件,云计算
2608,600770,综艺股份,云计算
2609,600797,浙大网新,云计算
2610,600804,鹏博士,云计算
2611,600845,宝信软件,云计算
2612,600850,华东电脑,云计算
2613,601789,宁波建工,云计算
2614,601928,凤凰传媒,云计算
2615,603019,XD中科曙,云计算
2616,000021,深科技,云计算
2617,000063,中兴通讯,云计算
2618,000066,中国长城,云计算
2619,000070,特发信息,云计算
2620,000611,*ST天首,云计算
2621,000836,鑫茂科技,云计算
2622,000938,紫光股份,云计算
2623,000971,高升控股,云计算
2624,000977,浪潮信息,云计算
2625,002006,精功科技,云计算
2626,002063,远光软件,云计算
2627,002065,东华软件,云计算
2628,002093,国脉科技,云计算
2629,002095,生 意 宝,云计算
2630,002195,二三四五,云计算
2631,002197,证通电子,云计算
2632,002268,卫 士 通,云计算
2633,002315,焦点科技,云计算
2634,002368,太极股份,云计算
2635,002396,星网锐捷,云计算
2636,002544,杰赛科技,云计算
2637,002642,荣之联,云计算
2638,002657,中科金财,云计算
2639,300002,神州泰岳,云计算
2640,300017,网宿科技,云计算
2641,300020,银江股份,云计算
2642,300036,超图软件,云计算
2643,300051,三五互联,云计算
2644,300188,美亚柏科,云计算
2645,300229,拓尔思,云计算
2646,300245,天玑科技,云计算
2647,300290,荣科科技,云计算
2648,300297,蓝盾股份,云计算
2649,300366,创意信息,云计算
2650,300379,东方通,云计算
2651,300383,光环新网,云计算
2652,600112,*ST天成,电子支付
2653,600198,大唐电信,电子支付
2654,600271,航天信息,电子支付
2655,600289,亿阳信通,电子支付
2656,600571,信雅达,电子支付
2657,600584,长电科技,电子支付
2658,600680,*ST上普,电子支付
2659,600764,中电广通,电子支付
2660,600797,浙大网新,电子支付
2661,600800,天津磁卡,电子支付
2662,000032,深桑达Ａ,电子支付
2663,000701,厦门信达,电子支付
2664,000748,长城信息,电子支付
2665,000851,高鸿股份,电子支付
2666,000948,南天信息,电子支付
2667,000997,新 大 陆,电子支付
2668,002017,东信和平,电子支付
2669,002049,紫光国芯,电子支付
2670,002095,生 意 宝,电子支付
2671,002104,恒宝股份,电子支付
2672,002117,东港股份,电子支付
2673,002119,康强电子,电子支付
2674,002138,顺络电子,电子支付
2675,002152,广电运通,电子支付
2676,002156,通富微电,电子支付
2677,002177,御银股份,电子支付
2678,002197,证通电子,电子支付
2679,002268,卫 士 通,电子支付
2680,002315,焦点科技,电子支付
2681,002396,星网锐捷,电子支付
2682,002512,达华智能,电子支付
2683,002537,海立美达,电子支付
2684,002609,捷顺科技,电子支付
2685,300077,国民技术,电子支付
2686,300096,易联众,电子支付
2687,300130,新国都,电子支付
2688,300178,腾邦国际,电子支付
2689,300188,美亚柏科,电子支付
2690,300205,天喻信息,电子支付
2691,300248,新开普,电子支付
2692,300297,蓝盾股份,电子支付
2693,300333,兆日科技,电子支付
2694,300359,全通教育,电子支付
2695,600008,首创股份,新三板
2696,600012,皖通高速,新三板
2697,600064,南京高科,新三板
2698,600079,人福医药,新三板
2699,600082,海泰发展,新三板
2700,600096,云天化,新三板
2701,600103,青山纸业,新三板
2702,600119,长江投资,新三板
2703,600122,宏图高科,新三板
2704,600133,东湖高新,新三板
2705,600138,中青旅,新三板
2706,600171,XD上海贝,新三板
2707,600177,雅戈尔,新三板
2708,600185,格力地产,新三板
2709,600260,凯乐科技,新三板
2710,600280,中央商场,新三板
2711,600282,南钢股份,新三板
2712,600305,恒顺醋业,新三板
2713,600310,桂东电力,新三板
2714,600352,浙江龙盛,新三板
2715,600353,旭光股份,新三板
2716,600358,国旅联合,新三板
2717,600410,华胜天成,新三板
2718,600435,北方导航,新三板
2719,600521,华海药业,新三板
2720,600533,栖霞建设,新三板
2721,600551,时代出版,新三板
2722,600571,信雅达,新三板
2723,600577,XD精达股,新三板
2724,600582,天地科技,新三板
2725,600588,用友网络,新三板
2726,600604,市北高新,新三板
2727,600624,复旦复华,新三板
2728,600633,浙数文化,新三板
2729,600658,电子城,新三板
2730,600665,天地源,新三板
2731,600682,南京新百,新三板
2732,600705,中航资本,新三板
2733,600718,东软集团,新三板
2734,600736,苏州高新,新三板
2735,600739,辽宁成大,新三板
2736,600744,华银电力,新三板
2737,600757,长江传媒,新三板
2738,600770,综艺股份,新三板
2739,600783,鲁信创投,新三板
2740,600810,神马股份,新三板
2741,600839,四川长虹,新三板
2742,600868,梅雁吉祥,新三板
2743,600869,智慧能源,新三板
2744,600872,中炬高新,新三板
2745,600884,杉杉股份,新三板
2746,600889,南京化纤,新三板
2747,600894,广日股份,新三板
2748,600895,张江高科,新三板
2749,600981,汇鸿集团,新三板
2750,601002,晋亿实业,新三板
2751,601238,广汽集团,新三板
2752,601901,方正证券,新三板
2753,603116,红蜻蜓,新三板
2754,603588,高能环境,新三板
2755,603598,引力传媒,新三板
2756,000008,神州高铁,新三板
2757,000009,中国宝安,新三板
2758,000027,深圳能源,新三板
2759,000062,深圳华强,新三板
2760,000063,中兴通讯,新三板
2761,000100,TCL 集团,新三板
2762,000156,华数传媒,新三板
2763,000415,渤海金控,新三板
2764,000507,珠海港,新三板
2765,000516,国际医学,新三板
2766,000532,华金资本,新三板
2767,000539,粤电力Ａ,新三板
2768,000551,创元科技,新三板
2769,000603,盛达矿业,新三板
2770,000607,华媒控股,新三板
2771,000609,绵石投资,新三板
2772,000628,高新发展,新三板
2773,000661,长春高新,新三板
2774,000682,东方电子,新三板
2775,000690,宝新能源,新三板
2776,000735,罗 牛 山,新三板
2777,000786,北新建材,新三板
2778,000821,京山轻机,新三板
2779,000828,东莞控股,新三板
2780,000839,中信国安,新三板
2781,000851,高鸿股份,新三板
2782,000878,云南铜业,新三板
2783,000913,*ST钱江,新三板
2784,000920,南方汇通,新三板
2785,000931,中 关 村,新三板
2786,000936,华西股份,新三板
2787,000938,紫光股份,新三板
2788,000961,中南建设,新三板
2789,000973,佛塑科技,新三板
2790,000987,越秀金控,新三板
2791,000997,新 大 陆,新三板
2792,002004,华邦健康,新三板
2793,002008,大族激光,新三板
2794,002009,天奇股份,新三板
2795,002010,传化智联,新三板
2796,002012,凯恩股份,新三板
2797,002028,思源电气,新三板
2798,002030,达安基因,新三板
2799,002038,双鹭药业,新三板
2800,002052,同洲电子,新三板
2801,002054,德美化工,新三板
2802,002067,景兴纸业,新三板
2803,002077,大港股份,新三板
2804,002089,新 海 宜,新三板
2805,002094,青岛金王,新三板
2806,002095,生 意 宝,新三板
2807,002121,科陆电子,新三板
2808,002129,中环股份,新三板
2809,002130,沃尔核材,新三板
2810,002131,利欧股份,新三板
2811,002137,麦达数字,新三板
2812,002139,拓邦股份,新三板
2813,002144,宏达高科,新三板
2814,002157,正邦科技,新三板
2815,002163,中航三鑫,新三板
2816,002179,中航光电,新三板
2817,002197,证通电子,新三板
2818,002202,金风科技,新三板
2819,002215,诺 普 信,新三板
2820,002238,天威视讯,新三板
2821,002255,海陆重工,新三板
2822,002279,久其软件,新三板
2823,002292,奥飞娱乐,新三板
2824,002307,北新路桥,新三板
2825,002312,*ST三泰,新三板
2826,002339,积成电子,新三板
2827,002340,格林美,新三板
2828,002349,精华制药,新三板
2829,002384,东山精密,新三板
2830,002388,新亚制程,新三板
2831,002400,省广股份,新三板
2832,002402,和而泰,新三板
2833,002423,中原特钢,新三板
2834,002426,胜利精密,新三板
2835,002429,兆驰股份,新三板
2836,002437,誉衡药业,新三板
2837,002453,天马精化,新三板
2838,002465,海格通信,新三板
2839,002467,二六三,新三板
2840,002471,中超控股,新三板
2841,002482,广田集团,新三板
2842,002483,润邦股份,新三板
2843,002489,浙江永强,新三板
2844,002491,通鼎互联,新三板
2845,002496,辉丰股份,新三板
2846,002555,三七互娱,新三板
2847,002580,圣阳股份,新三板
2848,002591,恒大高新,新三板
2849,002612,朗姿股份,新三板
2850,002654,万润科技,新三板
2851,002702,海欣食品,新三板
2852,002705,新宝股份,新三板
2853,002707,众信旅游,新三板
2854,002709,天赐材料,新三板
2855,002762,金发拉比,新三板
2856,300003,乐普医疗,新三板
2857,300013,新宁物流,新三板
2858,300014,亿纬锂能,新三板
2859,300016,北陆药业,新三板
2860,300020,银江股份,新三板
2861,300024,机器人,新三板
2862,300027,华谊兄弟,新三板
2863,300035,中科电气,新三板
2864,300043,星辉娱乐,新三板
2865,300050,世纪鼎利,新三板
2866,300057,万顺股份,新三板
2867,300058,蓝色光标,新三板
2868,300070,碧水源,新三板
2869,300073,当升科技,新三板
2870,300078,思创医惠,新三板
2871,300095,华伍股份,新三板
2872,300096,易联众,新三板
2873,300098,高新兴,新三板
2874,300126,锐奇股份,新三板
2875,300134,大富科技,新三板
2876,300142,沃森生物,新三板
2877,300157,恒泰艾普,新三板
2878,300171,东富龙,新三板
2879,300190,维尔利,新三板
2880,300207,欣旺达,新三板
2881,300210,森远股份,新三板
2882,300213,佳讯飞鸿,新三板
2883,300226,上海钢联,新三板
2884,300251,光线传媒,新三板
2885,300252,金信诺,新三板
2886,300259,新天科技,新三板
2887,300271,华宇软件,新三板
2888,300301,长方集团,新三板
2889,300377,赢时胜,新三板
2890,300389,艾比森,新三板
